"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2022/10/21","物販","-873","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","RYkizolTXTvIQRl3qbti0g"
"1","2022/10/21","ローソン キタカミエキヒガシグチ","-248","JCBカード","食費","食料品","","0","76DBf1sPW54NE0oyJsQixg"
"1","2022/10/20","割引","500","Amazon.co.jp","未分類","未分類","","0","XU4N8Qa08nt6qr0gYhgWZQ"
"1","2022/10/20","MicroNovelty PockeTool2.0(ポケツール) 30in1 超軽量カード型マルチツール 国内正規品 ブラック 90g 9×3.2×1.1cm ブラック【ストーンウォッシュ仕上げ】 販売: トレジャーマーケット 本店","-4980","Amazon.co.jp","その他","雑費","","0","qn7NFsDVwViyMky-PiNiaw"
"1","2022/10/20","NITEIZE(ナイトアイズ) ドゥーヒッキー フィッシュキーツール 多機能ツール S字型カラビナ付き KMTFKS-11-R6 (日本正規品) 販売: アマゾンジャパン合同会社","-902","Amazon.co.jp","その他","雑費","","0","haGP2XnpAu659MJKW3YUtA"
"0","2022/10/20","Amazon Market Place","-5382","JCBカード","未分類","未分類","","1","GuoaAt0uOgfPSeOJosf26A"
"1","2022/10/20","ウジエスーパー小田原店","-1834","JCBカード","食費","食料品","","0","ixXa0UM6K3UtvsXt6LTNJg"
"0","2022/10/19","カード モバイル","10000","【け】モバイルSuica (My JR-EAST ID)","未分類","未分類","","1","kSuy4oWXx9sLLccXbP5o3Q"
"1","2022/10/19","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","zj0-ChDz3dyUmKim-BpcVw"
"0","2022/10/19","WAONアプリ チャージ クレジット","5000","WAON","未分類","未分類","","1","GiYwpNT0X_DhPjgkVIQ2Ew"
"0","2022/10/19","WAONアプリ チャージ ポイント","78","WAON","未分類","未分類","","1","eSZyjWluATM4fGY1d-gZ0A"
"1","2022/10/19","仙台卸町 支払","-360","WAON","食費","食費","","0","4vRdvdiNvSTyL5AN1mcK8Q"
"1","2022/10/19","仙台卸町 支払","-110","WAON","食費","食費","","0","3OOzm3ggMs-fIls4Q_8v0Q"
"1","2022/10/19","仙台卸町 支払","-311","WAON","食費","食費","","0","IjfjSfzx3MgakFF0QJAlpA"
"0","2022/10/19","WAONチャージ","-5000","JCBカード","現金・カード","電子マネー","","1","Xy2gbWIDBlaR2R0eHlrauw"
"0","2022/10/19","Suica〔携帯決済〕","-10000","JCBカード","現金・カード","電子マネー","","1","k-Si7elQoEmg5QHvIWsudQ"
"1","2022/10/18","物販","-249","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","KIvq0hTlVIjfGcS4ZdTfOw"
"1","2022/10/18","ユニクロ・GU・PLSTオンライン","-4980","JCBカード","衣服・美容","衣服","","0","TSbcy-VxN-psvl0NlVfc2w"
"1","2022/10/18","ウジエスーパー小田原店","-1146","JCBカード","食費","食料品","","0","rFjMPW6FnGNnrc2NeEIOow"
"1","2022/10/17","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","93zIjtHrPZkdfVwjW_Zk_w"
"1","2022/10/17","仙台卸町 支払","-2778","WAON","食費","食費","","0","sg86BIudL_B00kh6bw75xQ"
"1","2022/10/17","仙台卸町 支払","-290","WAON","食費","食費","","0","OtVsoI3EwDUjHhir8qdlmA"
"1","2022/10/17","カー用品(カメラ/レーダー/ETC/ドラレコ/オーディオ) 5年 長期保証 (自然故障・不具合に対応 / 対象製品税込価格 20,000円~24,999円) 販売: ヤマト運輸 株式会社","-1040","Amazon.co.jp","自動車","道路料金","","0","fhtUvzKieuqNQg81eVtatg"
"1","2022/10/17","ポイント","110","Amazon.co.jp","未分類","未分類","","0","gpdx0I5u4qSH3RTfCu87Dg"
"1","2022/10/17","金色のガッシュ!! 2【単話版】 Page 7[Kindle 版] 雷句誠 販売: Amazon Services International LLC","-110","Amazon.co.jp","趣味・娯楽","本","","0","C3RkAGPmPqfTE3puRfra7Q"
"1","2022/10/17","povoご利用料金","-990","JCBカード","通信費","携帯電話","","0","b0dDbXDc5F-Yi-R1tXMoqQ"
"0","2022/10/17","Amazon Market Place","-1040","JCBカード","未分類","未分類","","1","iJ-LwbZc8QqfhYrmyrSBlA"
"1","2022/10/17","セブン-イレブン鉄道博物館前店","-1149","JCBカード","食費","食料品","","0","hLndA6YuoqGWN9A0RxA1sQ"
"1","2022/10/16","利息","1","【ま】住信SBIネット銀行","収入","その他入金","","0","_ZcSsKdSozgTvNfYWp0PRw"
"1","2022/10/16","物販","-270","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","unn-K2uhzcr0UISV-g6xLQ"
"1","2022/10/16","リッチェル Richell マグ用ストローセット S-2 販売: アマゾンジャパン合同会社","-397","Amazon.co.jp","日用品","日用品","","0","U5yR8LhkcPJh8t7TV7DfkQ"
"1","2022/10/16","利息","2","【け】住信SBIネット銀行","収入","その他入金","","0","sIIAgvCMWX5q3kQepgH8cw"
"1","2022/10/16","マクドナルド仙台六丁の目店","-2040","JCBカード","食費","外食","","0","MazDv1CHK_DS9-tA4Svdlg"
"0","2022/10/16","AMAZON.CO.JP","-397","JCBカード","教養・教育","書籍","","1","NhEWTckbsY-I6g4r6Vz9xw"
"1","2022/10/15","キャッシュバック(ポイント交換)","100","【け】三井住友カードNL","収入","その他入金","","0","vlN5BQjQDhQWdCVtv1ZBFQ"
"1","2022/10/15","スケーター 不織布 マスク 三層構造 子供 女性用 増量 箱入り ディノサウルス 30枚 MSKP30 販売: アマゾンジャパン合同会社","-609","Amazon.co.jp","日用品","日用品","","0","2eyVCgV_h-ywtRhist0aPQ"
"1","2022/10/15","コムテック ドライブレコーダー用オプション 駐車監視用直接配線コード HDROP-14 販売: アマゾンジャパン合同会社","-2500","Amazon.co.jp","自動車","駐車場","","0","aOoe0l6BYEfkKM7rL46mKg"
"1","2022/10/15","コムテック 車用 前後2カメラ ドライブレコーダー ZDR035 前後200万画素 FullHD GPS搭載 後続車両接近お知らせ機能搭載 安全運転支援機能搭載 常時録画 衝撃録画 高速起動 販売: アマゾンジャパン合同会社","-20999","Amazon.co.jp","自動車","車検・整備","","0","iTxc7p6koNbOZQtFbFKLvg"
"1","2022/10/15","ウジエスーパー小田原店","-1433","JCBカード","食費","食料品","","0","bvJ9E73ubCRU-ZRKxz_Mew"
"1","2022/10/15","パティスリ- ティッセ/Air","-2450","JCBカード","食費","カフェ","","0","7s4qKHO_P_BJ6Q_4bIBltQ"
"0","2022/10/15","AMAZON.CO.JP","-609","JCBカード","教養・教育","書籍","","1","A6DcSFJZCS6I3KmU_sdh6A"
"0","2022/10/15","AMAZON.CO.JP","-23499","JCBカード","教養・教育","書籍","","1","Bk3-VYlZVT9XHJq6lAtfKA"
"1","2022/10/15","マックスバリュ南東北[食品]","-915","JCBカード","食費","食料品","","0","RFEYN91Ykn4aUkUPXU4iFw"
"1","2022/10/15","APPLE.COM/BILL","-3000","JCBカード","通信費","その他通信費","","0","PHgpLe21-uClPGcl_JyZOg"
"1","2022/10/15","APPLE.COM/BILL","-10000","JCBカード","特別な支出","家具・家電","","0","ggRzbNyvA5VOUQibwH6SMg"
"1","2022/10/15","APPLE.COM/BILL","-11000","JCBカード","特別な支出","家具・家電","","0","Oi4b0UY-bAPIkbAmLcTAcw"
"1","2022/10/14","ジドウテアテ","100000","※解約済【け】77","収入","その他入金","","0","uGyNUgT9XekqfPtRla7tOQ"
"1","2022/10/14","セゾン自動車火災保険株式会社","-39880","JCBカード","住宅","地震・火災保険","","0","IHx4N_4n5DQn6nNmDNgtXQ"
"1","2022/10/14","ダイソー","-554","JCBカード","日用品","日用品","","0","ZnR92fUwwUyWJOSI-5khFw"
"1","2022/10/13","物販","-396","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","pibWBgnltS7z2XWhvQvrEg"
"1","2022/10/13","物販","-117","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","njq6r9fNZry-U_6Sa2Kfmg"
"0","2022/10/13","SBI証券投信積立サービス","-20000","【け】三井住友カードNL","未分類","未分類","","1","AMfb643KCkXLQz6O2SNnGw"
"1","2022/10/13","[Amazon限定ブランド] キッコーマン おいしい無調整豆乳SOYMILK DAYS 1000ml×6本 販売: アマゾンジャパン合同会社","-1256","Amazon.co.jp","食費","食料品","","0","CIf4y113SqSTHrF9ONIEgQ"
"1","2022/10/13","ウジエスーパー小田原店","-1393","JCBカード","食費","食料品","","0","XlSjpxq-YRWA24CpADUI0Q"
"1","2022/10/13","ホテルルートイン古川駅前","-930","JCBカード","趣味・娯楽","旅行","","0","eSa9V_OE8NUkZougqVZ9vw"
"0","2022/10/13","AMAZON.CO.JP","-1256","JCBカード","教養・教育","書籍","","1","TOhqZWs3SVlkwCXdGl58og"
"1","2022/10/13","セブン-イレブン古川駅南3丁目店","-116","JCBカード","食費","食料品","","0","LgiPtj9P8uGfNa6r502T2Q"
"1","2022/10/12","物販","-312","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","aQ1YVFp3SU67paMRqEw69A"
"1","2022/10/12","【Amazon.co.jp限定】 リッチェル Richell わけわけフリージング ブロックトレー R 50 1ブロック容量50ml 6ブロック 4枚入 販売: アマゾンジャパン合同会社","-990","Amazon.co.jp","日用品","日用品","","0","y_BuSPoY_vskwbqq94HOyQ"
"1","2022/10/12","【まとめ買い】 太陽油脂 パックスナチュロン キッチンスポンジ ブラック×5個 泡立ち 水切れ 耐久性 長持ち 限定カラー 販売: アマゾンジャパン合同会社","-1100","Amazon.co.jp","日用品","日用品","","0","jujzJmeE70QQ2iPbt9_ZfQ"
"1","2022/10/12","【パンツ Mサイズ】マミーポコ パンツ ドラえもん オムツ(6~12kg)168枚(56枚×3) [ケース品] 【Amazon.co.jp限定】 販売: アマゾンジャパン合同会社","-3143","Amazon.co.jp","日用品","子育て用品","","0","40V4hGS8SNYuEY30OWpOTg"
"0","2022/10/12","振替 SBI証券","-32000","【け】住信SBIネット銀行","未分類","未分類","","1","bN5S6nsWPA2oqkXxznkkdg"
"1","2022/10/12","振込*テイガクジドウニユウキン","20000","【け】住信SBIネット銀行","未分類","未分類","","0","D8LfxiL3vLHyjWhkydJSqQ"
"0","2022/10/12","AMAZON.CO.JP","-2090","JCBカード","教養・教育","書籍","","1","bIMRLOlPdBZqtI25JHSuZQ"
"0","2022/10/12","AMAZON.CO.JP","-3143","JCBカード","教養・教育","書籍","","1","wkhR529F7c-k-XoidpNS_w"
"1","2022/10/12","セブン-イレブン鉄道博物館前店","-537","JCBカード","食費","食料品","","0","i3QYpTTXQQDh8sIMhY1lBA"
"1","2022/10/11","物販","-399","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","ihXyLE8dLCzx2Eg5ozEx3g"
"0","2022/10/11","JCB","-428022","※解約済【け】77","現金・カード","カード引き落とし","","1","VP0yg3qpR6ivyhjfGnEb5w"
"1","2022/10/11","トウコウヨウチエン","-5800","※解約済【け】77","教養・教育","その他教養・教育","","0","7SrsIVpcTeLxfK3OXUYEgQ"
"0","2022/10/11","ミツイスミトモカ-ド (カ","-19900","【け】みずほ銀行","現金・カード","カード引き落とし","","1","_CIUsRIDri9FbDeBlAxyTA"
"1","2022/10/11","コンフォートホテル北上「じゃらん","-8000","JCBカード","趣味・娯楽","旅行","","0","mRBrMb-Z9P7tMx-SdxVhxA"
"1","2022/10/11","ウジエスーパー小田原店","-1458","JCBカード","食費","食料品","","0","JdXjj8XEA0KT6Yv2Jk8Bsw"
"1","2022/10/11","セブン-イレブン鉄道博物館前店","-799","JCBカード","食費","食料品","","0","hv3vnQWLmIsKjnNnyid_4Q"
"1","2022/10/10","物販","-132","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","VvYwlKBrD9bZrJnN2G42fQ"
"1","2022/10/10","グラニフ","-3824","JCBカード","衣服・美容","衣服","","0","-w2UZ8sGiRL_bcyWiaCBAA"
"1","2022/10/10","povoご利用料金","-1419","JCBカード","通信費","携帯電話","","0","mS4q4nF2jz0XPFtykyS9Ag"
"1","2022/10/10","シュープラザ","-7090","JCBカード","衣服・美容","衣服","","0","B-kKpk9YfyLvfKT-ImFJ0g"
"1","2022/10/10","スターバックス コーヒー ジャパン","-3000","JCBカード","食費","カフェ","","0","7NvHy5w1Kb1KDxH81S0vWA"
"1","2022/10/10","ワークマン","-1330","JCBカード","衣服・美容","衣服","","0","2yuqk_FNPXNMZxes7ZgR6A"
"1","2022/10/10","森乃館 仙台東店","-3509","JCBカード","食費","外食","","0","NQdovV-43PWLBdMlS9we6A"
"1","2022/10/09","物販","-130","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","ava_0XjiCpPFx2RpbF0EoA"
"1","2022/10/09","物販","-110","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","qtJ5nyuH-x_gR_0EotBDig"
"0","2022/10/09","WAONアプリ チャージ クレジット","5000","WAON","未分類","未分類","","1","GD-ehzp3AWMUviRREpuJUw"
"1","2022/10/09","仙台卸町 支払","-3048","WAON","食費","食費","","0","YjrhEeMXZmIty5_aDrAPIA"
"1","2022/10/09","ピジョン おしりナップ やわらか厚手仕上げ 純水99% 1280枚(80枚×16パック)[ケース品]【おしりふき 詰替用】 販売: アマゾンジャパン合同会社","-1980","Amazon.co.jp","日用品","子育て用品","","0","nP2PDGhmIV4W98scusyQqg"
"1","2022/10/09","[Amazonブランド]SOLIMO ノンアルコール 除菌 ウェットティッシュ やわらか薄手タイプ 60枚入×20個 (1200枚) 日本製 グレープフルーツ種子エキス配合 販売: アマゾンジャパン合同会社","-2038","Amazon.co.jp","日用品","日用品","","0","4rHCzKJaCwNMhZhzEw3dvA"
"1","2022/10/09","ポイント","409","Amazon.co.jp","収入","その他入金","","0","sYyTPfWwxqsqaO2g4IDaQQ"
"1","2022/10/09","名探偵コナン(102) (少年サンデーコミックス)[Kindle 版] 青山剛昌 販売: 小学館","-528","Amazon.co.jp","趣味・娯楽","本","","0","-6ucg8eq8gBpqXilGd2lLA"
"1","2022/10/09","ポイント","5","Amazon.co.jp","未分類","未分類","","0","Ox8boSlYGqEnnbzDuBwUBw"
"1","2022/10/09","魔入りました!入間くん 29 (少年チャンピオン・コミックス)[Kindle 版]","-446","Amazon.co.jp","趣味・娯楽","本","","0","gbVJhpIQZF6ZEAk5JbvDjw"
"0","2022/10/09","WAONチャージ","-5000","JCBカード","現金・カード","電子マネー","","1","vLvSCxnR_C-LX4A2m2XiVQ"
"0","2022/10/09","AMAZON DOWNLOADS WWW.AMAZON.CO","-119","JCBカード","教養・教育","書籍","","1","czAxzyw_47p-QAh3HqAwnA"
"0","2022/10/09","AMAZON DOWNLOADS WWW.AMAZON.CO","-441","JCBカード","教養・教育","書籍","","1","mcSyAeyFftzO7w8tblPAZw"
"1","2022/10/09","イオン東北","-105","JCBカード","日用品","日用品","","0","XZKMEChDr2IvBb6HwShDuw"
"1","2022/10/09","イオン東北","-3531","JCBカード","日用品","日用品","","0","h3DjHsQPAZ_3ptxJdCNtZQ"
"1","2022/10/09","APPLE.COM/BILL","-960","JCBカード","通信費","その他通信費","","0","FmozomUPA2pcU-c-n9Xukw"
"1","2022/10/09","グラニフ","-4759","JCBカード","衣服・美容","衣服","","0","S-sosuTNK-9agNS2Fag-Xg"
"0","2022/10/09","AMAZON.CO.JP","-1980","JCBカード","教養・教育","書籍","","1","fUg0BGkDd-dsNziSDznxLg"
"0","2022/10/09","AMAZON.CO.JP","-2038","JCBカード","教養・教育","書籍","","1","XbLJ5VGLrh3-eI9CUrcg-w"
"1","2022/10/09","モスバ-ガ-","-3000","JCBカード","食費","食費","","0","d5fkHe3NkSTMw8YdIoo-jg"
"1","2022/10/08","イオンモール新利府 南館 支払","-658","WAON","日用品","日用品","","0","xTfb7Bfel0cKF0Yv65J_fg"
"0","2022/10/08","WAONアプリ チャージ ポイント","137","WAON","未分類","未分類","","1","I7SxPirvX-lslVxuUyyaxA"
"1","2022/10/08","ユニクロ","-9730","JCBカード","衣服・美容","衣服","","0","lJKQZplkARXh0zXykd206Q"
"1","2022/10/08","未来屋書店 新利府南館店","-2508","JCBカード","教養・教育","書籍","","0","iQFOogobFedattnFrqbZ1A"
"1","2022/10/08","イオン東北","-1717","JCBカード","日用品","日用品","","0","B0xM8TKQzk6sDuChi1wIGw"
"1","2022/10/08","イオンモール","-2310","JCBカード","日用品","日用品","","0","V3MKmOP0ItgeMdMF1MlKTA"
"1","2022/10/08","イオンモール","-3290","JCBカード","日用品","日用品","","0","BHTlnnHAVN7mZ8aVqAs0QA"
"1","2022/10/07","振替 SBI証券","-32000","【ま】住信SBIネット銀行","未分類","未分類","","0","zg0pUpBalh1GC-pH_q4P2Q"
"1","2022/10/07","物販","-130","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","_1Z21piplZpwqs2w2hWw_g"
"1","2022/10/07","物販","-160","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","qCOErs80oOyFCv6uKJnR5g"
"1","2022/10/07","物販","-472","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","WBFhifzPKBMUUdnqPEjxDA"
"1","2022/10/07","物販","-1050","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","w-oQHtXlYdfCLIv1H_wbxg"
"1","2022/10/07","kodomoe(コドモエ) 2022年 10 月号(【1】別冊24P絵本「ごはんのずかん」(大森裕子)【2】別冊24P絵本「おだんごダイブ」(大塚健太/小池壮太) とじこみ付録 ノラネコぐんだんペーパークラフト) 販売: アマゾンジャパン合同会社","-710","Amazon.co.jp","教養・教育","書籍","","0","h3RkjUsllefM6j7itQE2Ww"
"1","2022/10/07","Hapipana 男児 パンツ 6点セット ボクサーブリーフ ボクサーパンツ キッズ ボクサー パンツ ショーツ 下着 綿 通気 男の子 ショーツ 子供服 短パン ボーイズ ジュニア 幼児 小学生 恐竜 100 110 120 130 140 150 (シロクマ恐竜と象三角形, 130) 販売: Hapipana店舗","-2080","Amazon.co.jp","日用品","子育て用品","","0","upVaTy1brxc3NV_fG37Ukw"
"1","2022/10/07","ウジエスーパー小田原店","-1638","JCBカード","食費","食料品","","0","I5v8oa2DQqBDu7Bu66d1zQ"
"0","2022/10/07","Amazon Market Place","-2790","JCBカード","未分類","未分類","","1","dpGP2Kp_RLfPhfyBvC_UwQ"
"1","2022/10/06","物販","-267","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","Q_HWAWAd16qgtnycdXiMdw"
"1","2022/10/06","物販","-450","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","CVLufJoEebb1m3bBakdZXA"
"1","2022/10/06","アサヒ飲料 十六茶 ラベルレスボトル 630ml×24本 [お茶] [ノンカフェイン] 販売: アマゾンジャパン合同会社","-2290","Amazon.co.jp","食費","カフェ","","0","mVfd_XovQhVKjO3oTxSZiA"
"1","2022/10/06","AWS認定資格 クラウドプラクティショナーの教科書: 合格へ導く虎の巻 CloudTech制作委員会シリーズ[Kindle 版] CloudTechクラウドプラクティショナー書籍作成委員会, くろかわ こうへい 販売: Amazon Services International LLC","0","Amazon.co.jp","教養・教育","書籍","","0","aWCyqRESk23O-nj3G_RgvA"
"0","2022/10/06","AMAZON.CO.JP","-2290","JCBカード","教養・教育","書籍","","1","zSMHoJrWFuxZp-vBm7RUAg"
"1","2022/10/05","物販","-336","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","3S5LxPQZAwVWtnvO_V_YYg"
"1","2022/10/05","ミヤギセイキヨウ","-18933","※解約済【け】77","食費","食料品","","0","2M9NI-hp1JyaJcD4zBd0GA"
"0","2022/10/05","振込*ナガヤマ ケンタロウ","-6600","【け】住信SBIネット銀行","未分類","未分類","","1","egQv84VG-bucSM-3f-Cueg"
"1","2022/10/05","SMBC(スミシンSBIネツ","-20000","【け】みずほ銀行","住宅","住宅","","0","EmEfKmZ-51gcHQ3s4JSrkQ"
"1","2022/10/05","ウジエスーパー小田原店","-2597","JCBカード","食費","食料品","","0","iQxGG6hvMVENetcnRk9dbA"
"1","2022/10/05","餃子の味よし さいたま大成町店","-770","JCBカード","食費","外食","","0","2W98uhgaWFoIbj6Nl8c96Q"
"1","2022/10/04","物販","-336","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","yHPZTMjyuUJyFcX_YHVc6A"
"1","2022/10/04","【第2類医薬品】タイレノールA 20錠 ※セルフメディケーション税制対象商品 販売: アマゾンジャパン合同会社","-1257","Amazon.co.jp","自動車","ガソリン","","0","MT3WDlwm2NAUYhTKZHLteg"
"1","2022/10/04","ゴヘンサイ","-46984","※解約済【け】77","住宅","ローン返済","","0","kcqMDMZ1NSnOpnhMl6D7bQ"
"1","2022/10/04","ウジエスーパー小田原店","-1545","JCBカード","食費","食料品","","0","4fyPSHuW3_FnfzM8ErBYUg"
"0","2022/10/04","AMAZON.CO.JP","-1257","JCBカード","教養・教育","書籍","","1","cixXDzI9yyn3g7aSSK6FFg"
"1","2022/10/04","セブン-イレブン鉄道博物館前店","-278","JCBカード","食費","食料品","","0","rzEqFDnSmoCDSvvt9TPrHQ"
"1","2022/10/03","物販","-1037","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","tU0bra5DWmICXq_4JV_E6w"
"1","2022/10/03","割引","60","Amazon.co.jp","収入","一時所得","","0","IHhH_tXzRg8PYN9I9YjbqA"
"1","2022/10/03","[Amazon限定ブランド] Restock サントリー 天然水 ラベルレス 2L ×9本 販売: アマゾンジャパン合同会社","-1198","Amazon.co.jp","食費","食料品","","0","AsmaRjLCqiVCvmYg0qo1Cg"
"1","2022/10/03","振込*テイガクジドウニユウキン","10000","【け】住信SBIネット銀行","未分類","未分類","","0","gK9QVf0jsZadaMRO4_kjHQ"
"1","2022/10/03","WOLT TOKYO","-1129","JCBカード","食費","外食","","0","Gg3jGHhVjbIZzm7BL27jww"
"0","2022/10/03","AMAZON.CO.JP","-1138","JCBカード","教養・教育","書籍","","1","KvGoUInazpFoSYLm7sfUFA"
"1","2022/10/03","セブン-イレブン鉄道博物館前店","-1000","JCBカード","食費","食料品","","0","OBA2f31IMc0fGWIRazPGPQ"
"1","2022/10/03","povoご利用料金","-12980","JCBカード","通信費","携帯電話","","0","ic7XsRd8hoG9zHg5hG_ffA"
"1","2022/10/02","Kindle Unlimited 販売: Amazon Services International LLC","-980","Amazon.co.jp","教養・教育","書籍","","0","QDZGvG-WLEh_udeuXn_zIw"
"0","2022/10/02","AMAZON DOWNLOADS WWW.AMAZON.CO","-980","JCBカード","教養・教育","書籍","","1","IoaEOQ58Fhz5TGZAw0Tj8g"
"1","2022/10/02","出光興産SS","-2664","JCBカード","自動車","ガソリン","","0","29StqC_DY4dnTat0JpiGPQ"
"1","2022/10/02","ウジエスーパー小田原店","-663","JCBカード","食費","食料品","","0","agz-TQSMDNvjw1q7KqOA4A"
"1","2022/10/02","ウジエスーパー小田原店","-1850","JCBカード","食費","食料品","","0","XfjcXy40mCCEAXKWb84q1w"
"1","2022/10/02","APPLE.COM/BILL","-1350","JCBカード","通信費","その他通信費","","0","2gcI_tdpM34_ETSG8NL_5Q"
"1","2022/10/01","SR猫柳本線ポケット","-330","JCBカード","趣味・娯楽","映画・音楽・ゲーム","","0","lIAsSRr-ZDHkm7xDHF5FKg"
"1","2022/10/01","ウジエスーパー小田原店","-2373","JCBカード","食費","食料品","","0","6EPQ_65C5GXMWJZHEONYUg"
"1","2022/09/30","物販","-523","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","nAKs9iwbExOX88aKr-Ol_A"
"1","2022/09/30","au 電話利用料","-7103","JCBカード","通信費","携帯電話","","0","Ty_g052_LKAA2vv8iBQfig"
"1","2022/09/30","ヤフージャパン","-508","JCBカード","通信費","インターネット","","0","90yijnGB9zkj9Ia2XoDPZA"
"1","2022/09/30","GOOGLE *YOUTUBEPREMIUM","-1780","JCBカード","通信費","情報サービス","","0","b-W0cqdYMqp1IBjb7Ce5MA"
"1","2022/09/30","JR東日本 えきねっと","-1320","JCBカード","交通費","電車","","0","3YMbRRx4hPqeBrEF5KEc0A"
"1","2022/09/29","物販","-102","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","SFeHZhSuP1ui1-4FKL0NNw"
"1","2022/09/29","配送料・手数料","-616","Amazon.co.jp","その他","雑費","","0","N1KtYPMP8EZdndaflIA1tA"
"1","2022/09/29","貝印 KAI 両刃 包丁 七寸 橋本幹造 日本製 AB5510 販売: ECJOY!","-12007","Amazon.co.jp","交際費","プレゼント代","","0","dxYpEYYpBo_LUlQhTgmAZw"
"1","2022/09/29","BIG RED HOUSE ミトン 耐熱 1組入り みとん シリコン 鍋つかみ なべつかみ アイロンミトン キッチンミトン 滑り止め 耐熱温度250°C 業務用 クッキング用 バーベキュー用 フリーサイズ おしゃれ オーブンミトン レッド 販売: Big Red House JP","-2200","Amazon.co.jp","衣服・美容","衣服","","0","7w0GiTOgzGpghCpFb9SnBg"
"1","2022/09/29","サフ インスタントドライイースト 赤 3g×30個 販売: SogetsuStore 商品についての質問は こちら","-945","Amazon.co.jp","食費","食料品","","0","iiog3CIqWwZyzYCO7uOpUA"
"1","2022/09/29","KAWAGUCHI(カワグチ) タグペタラベル ブルー 10-006 (223円 * 2点) 販売: アマゾンジャパン合同会社","-446","Amazon.co.jp","日用品","子育て用品","","0","q7fvyVOPW82TxZoh1AaGOA"
