"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2023/05/22","スケーター(Skater) 不織布 マスク 三層構造 子供 女性用 増量 箱入り ディノサウルス 30枚 MSKP30 販売: アマゾンジャパン合同会社","-635","Amazon.co.jp","日用品","日用品","","0","djj9fZBj3H_e2LGkIHRwNQ"
"1","2023/05/22","龍角散 おくすり飲めたねスティク ブドウ 6包 販売: アマゾンジャパン合同会社","-327","Amazon.co.jp","健康・医療","その他健康・医療","","0","cYcGeYiZ71_d1p3xdvX0Tg"
"0","2023/05/22","カード モバイル","10000","【け】モバイルSuica (My JR-EAST ID)","未分類","未分類","","1","Y_s3eyb6dGgoNlpzRzDfhA"
"1","2023/05/22","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","aAmk0Yv2DE9ZRt1DqKkHZA"
"1","2023/05/22","物販","-100","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","uSKYEWYjD5Z7_yca4IwQ7A"
"1","2023/05/22","","-4000","なし","交際費","飲み会","","0","0CcdgSLmAcoIJjwsdxCW2w"
"1","2023/05/22","1000","-1000","なし","食費","外食","","0","f0gb6LTOzGdD6k6n8ypsdA"
"1","2023/05/22","Suica〔携帯決済〕","-10000","JCBカード","現金・カード","電子マネー","","0","D9WyowsNjWAp1rFhkIvTRg"
"1","2023/05/22","ウジエスーパー小田原店","-170","JCBカード","食費","食料品","","0","kati6ds4HO4Wj-ClZIP3rw"
"0","2023/05/22","AMAZON.CO.JP","-912","JCBカード","教養・教育","書籍","","1","E3n_akBeLwzMa5uVl0t22g"
"1","2023/05/22","セブン-イレブン 支払","-138","【け】nanaco","食費","食料品","","0","8J1wi4HxT0i4BA1GeYu1bw"
"1","2023/05/22","のびすく託児代","-900","なし","教養・教育","その他教養・教育","","0","pNOhvUPZNYXdj9-BpJcvdg"
"1","2023/05/22","ジドウキ (259)","0","※解約済【け】77","現金・カード","ATM引き出し","","0","6DBWda9r2AjGPlmPpOYchA"
"1","2023/05/21","支払い カインズ仙台港店","-2478","【け】au PAY（コード支払/プリペイドカード）","日用品","日用品","","0","jWuttRpPXajmLYAeDCQ5rg"
"1","2023/05/21","Pontaポイント","2450","【け】au PAY（コード支払/プリペイドカード）","未分類","未分類","","0","W8OnaRJCYHV3yP-LRIFcJA"
"1","2023/05/21","利息","2","【ま】住信SBIネット銀行","収入","その他入金","","0","z5ODoqiTEcl36jioEm24Jg"
"1","2023/05/21","物販","-290","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","-aL71cEiS67q3rGRiWuy7w"
"1","2023/05/21","利息","3","【け】住信SBIネット銀行","収入","その他入金","","0","DWT1XKhLAK9CHYUJymcvxw"
"1","2023/05/21","利息","1","【け】住信SBIネット銀行","収入","その他入金","","0","rtzubs0RWRYJoAlg-OcX7g"
"1","2023/05/21","ウジエスーパー小田原店","-222","JCBカード","食費","食料品","","0","RyZjZzdpuzIgZqEuvgxYxA"
"1","2023/05/21","JR東日本 えきねっと","10300","JCBカード","収入","不明な入金","","0","1_7WS_Nmw1DnMQKNMaTbQA"
"1","2023/05/21","JR東日本 えきねっと","-4950","JCBカード","交通費","電車","","0","sd_m9OWLRz2adS8_Qggrqg"
"1","2023/05/21","JR東日本 えきねっと","-10300","JCBカード","交通費","電車","","0","qoXaez56kzO1F1nrCNdxYg"
"1","2023/05/21","JR東日本 えきねっと","-10300","JCBカード","交通費","電車","","0","LyqFS8JjdNBMDHGCfk0R4g"
"1","2023/05/21","カインズホーム","-5304","JCBカード","日用品","日用品","","0","8VCOKAZ-bBK4TdLVzabXAA"
"1","2023/05/21","オリヒロ健康食品ショップ クーポン利用(【楽天市場アプリ限定ビンゴ!2023年5月】40円OFFクーポン_ビンゴ6回目)","40","楽天市場(my Rakuten)","収入","一時所得","","0","LBNKzyT2-AVhTv5AtL083g"
"1","2023/05/21","オリヒロ健康食品ショップ ポイント利用","2940","楽天市場(my Rakuten)","収入","一時所得","","0","s7x8RC1tb5qauVKFMMJV2Q"
"1","2023/05/21","オリヒロ健康食品ショップ 送料無料 公式ショップ限定 福袋 オリヒロ ぷるんと蒟蒻ゼリー 5種 28本セット おまけ 2個 orihiro こんにゃくゼリー ゼリー ゼリー飲料 ダイエット 詰め合わせ ギフト フルーツ おやつ 子供 母の日","-2980","楽天市場(my Rakuten)","食費","食料品","","0","UnC--N9y1ZBBSfImk2EhCw"
"1","2023/05/21","セブン-イレブン 支払","-466","【け】nanaco","食費","食料品","","0","K8C_ZZZyT1HHhCkxt-etdw"
"1","2023/05/20","出光興産SS","-2476","JCBカード","自動車","ガソリン","","0","fL9zEYZ6ARazq9flZ3dRPA"
"1","2023/05/20","ユニクロ","-990","JCBカード","日用品","日用品","","0","By8brrb2rJf3ogtVOZM9ZQ"
"1","2023/05/20","イオン東北","-870","JCBカード","日用品","日用品","","0","3OHMZCynS4Mx_TeSbe0vqQ"
"1","2023/05/20","イオン東北","-272","JCBカード","日用品","日用品","","0","hWwJ2QrNHlVyHijL21QgCw"
"1","2023/05/20","イオンモール","-800","JCBカード","日用品","日用品","","0","HLRC8bEgHR8BL3FN87g8Bg"
"1","2023/05/20","ローソン センダイガモウ","-858","JCBカード","食費","食料品","","0","1lsF02iEC6ZkkCTOBb6x8w"
"1","2023/05/20","無印良品","-1580","JCBカード","日用品","日用品","","0","dd15xhD7OpLuh5yLO-BQDg"
"1","2023/05/20","イオンモール新利府 南館 支払","-607","WAON","日用品","日用品","","0","_aP58PSC_Gdukxaq0YqO7w"
"1","2023/05/20","イオンモール新利府 南館 支払","-980","WAON","日用品","日用品","","0","NoIrZ1kQJ40zLchja7i8wQ"
"1","2023/05/20","マクドナルドモバイルオーダーペイ","-970","JCBカード","食費","外食","","0","50BIec-kFCGAGMUM6XWzzw"
"1","2023/05/19","MEISTERLABS (VATERSTETTEN )","-7128","【け】三井住友カードNL","住宅","サブスク","","0","vISLYo5t817UEHC86UIong"
"1","2023/05/19","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","RbRlD3DAR9KY8CkYS-_m7g"
"1","2023/05/19","","-900","なし","食費","外食","","0","owDPMl5oaV0dvnvFCPZUgA"
"1","2023/05/18","物販","-290","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","HYxrm4AKuryqRTgLbaFPEg"
"1","2023/05/18","物販","-327","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","B-IHPmWt1x62lYjxgg1Eew"
"1","2023/05/18","ウジエスーパー小田原店","-3221","JCBカード","食費","食料品","","0","1VQJborcwwqq4bt4ECucsg"
"1","2023/05/18","JR東日本 えきねっと","-930","JCBカード","交通費","電車","","0","P05Fs1_4AZP0xhXQ0G_Bzg"
"1","2023/05/18","JR東日本 えきねっと","-5150","JCBカード","交通費","電車","","0","EFoQ5CsrUSS_g4I8mxEcFA"
"1","2023/05/18","楽天ブックス ポイント利用","1430","楽天市場(my Rakuten)","収入","一時所得","","0","Ng_odzbQ_lVm88AlF--_BQ"
"1","2023/05/18","楽天ブックス おどろきダンゴムシ図鑑","-1430","楽天市場(my Rakuten)","教養・教育","書籍","","0","0Tea240JHbEyyr6cfBmnxQ"
"1","2023/05/17","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","9aSXYjS1yqFuBt8YDvCa4Q"
"1","2023/05/17","物販","-130","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","allD34Uz0h8DD_XLJGG_AQ"
"1","2023/05/17","入 鉄道博物 出 埼都大宮","-189","【け】モバイルSuica (My JR-EAST ID)","交通費","電車","","0","8oipdpWds0hBu1htnNe3NQ"
"1","2023/05/17","物販","-149","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","6dS4UPorGTJUD7gL-wN9BQ"
"1","2023/05/17","マクドナルド仙台六丁の目店","-420","JCBカード","食費","外食","","0","e5wHrHYk3UJX9_N9LiRhdg"
"1","2023/05/17","JR東日本ホテルメッツ福島","-8000","JCBカード","交通費","電車","","0","o3JqwBTvHUoBXhGeccxfAg"
"1","2023/05/17","セブン-イレブン 支払","-352","【け】nanaco","食費","食料品","","0","B1ioF5YkWDGU8_eGactihw"
"1","2023/05/16","ウジエスーパー小田原店","-1157","JCBカード","食費","食料品","","0","dPRpTmq6uOEN5rJiwqMQVg"
"1","2023/05/16","LOHACO","-3814","JCBカード","日用品","日用品","","0","68eVQnkQn_HKnE6hUC14hw"
"1","2023/05/16","セブン-イレブン 支払","-667","【け】nanaco","食費","食料品","","0","zohGfq3HxY2sE1QGeApuag"
"1","2023/05/15","ポイント","1336","Amazon.co.jp","収入","一時所得","","0","4NP4JdlbZLAeDTCzDA1zeQ"
"1","2023/05/15","夢と金 (幻冬舎単行本)[Kindle 版] 西野亮廣 販売: Amazon Services International LLC","-1336","Amazon.co.jp","趣味・娯楽","本","","0","vko1zrPaqH5e5x7RZ5aURQ"
"1","2023/05/15","povoご利用料金","-990","JCBカード","通信費","携帯電話","","0","dpBRR-W17KmsnLxWqXa3gQ"
"1","2023/05/15","フリカエ ペイペイ (S232305151400560E1FA)","-3653","【け】住信SBIネット銀行","現金・カード","電子マネー","","0","VuR29Qny3iQI2R0oJxMqhw"
"1","2023/05/15","仙台卸町 支払","-1881","WAON","食費","食料品","","0","cvBRffkO5g2vidr0cKVp3w"
"1","2023/05/15","仙台卸町 支払","-550","WAON","食費","食料品","","0","SkWAQLLpBhzSTqRzSbUu7w"
"1","2023/05/15","仙台卸町 支払","-989","WAON","食費","食料品","","0","ufS92WAndIVE3ZSdQwjPuQ"
"1","2023/05/15","麺や 庄の","-1180","JCBカード","食費","その他食費","","0","mSNI5SmhuOiA_0S-Kknjlg"
"1","2023/05/15","セブン-イレブン 支払","-276","【け】nanaco","食費","食料品","","0","U_8I8yPS9WB5w2ey9qfKyA"
"1","2023/05/15","やまとや洋品店 クーポン利用(【楽天市場アプリ限定ビンゴ!2023年5月】10円OFFクーポン_ビンゴ2回目)","10","楽天市場(my Rakuten)","収入","一時所得","","0","CmlyadJPx0dv6NJ_5JDWDA"
"1","2023/05/15","やまとや洋品店 ポイント利用","1995","楽天市場(my Rakuten)","収入","一時所得","","0","mBeCFL9mIWLOMP281VYFqg"
"1","2023/05/15","やまとや洋品店 送料(税込)","-630","楽天市場(my Rakuten)","日用品","日用品","","0","KtF1lKtIFV2Z9zsOK5rLFw"
"1","2023/05/15","やまとや洋品店 【日本製】【単色無地】 キッズ レインブーツ[13～19cm][11色]軽い /軽量/ 男の子 女の子長靴/長ぐつ/長くつ/雨具/子供/レインコート キッズ/ 幼稚園/保育園/通園 通学/13cm/14cm/15cm/16cm/17cm/18cm /19cm/ レインブーツ キッズ/雪遊び/szz /ssz【RCP】【あす楽】","-1375","楽天市場(my Rakuten)","日用品","子育て用品","","0","Vs_kBRDTK6_uuh3XbXyciw"
"1","2023/05/14","物販","-117","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","gHUb6jv20BCr-Lcg1O2HJA"
"1","2023/05/14","ウジエスーパー小田原店","-3929","JCBカード","食費","食料品","","0","QbS8uBqja4tVv8JaRoXTZw"
"1","2023/05/14","ローソン センダイオダワラ3チヨウメ","-809","JCBカード","食費","食料品","","0","G_rajFX1h72h7s41dSB5sQ"
"0","2023/05/13","ナガヤマ ケンタロウ","200000","※解約済【け】楽天銀行","未分類","未分類","","1","JzucLnklUYBzTEsISvw62A"
"0","2023/05/13","SBI証券投信積立サービス","-33333","【け】三井住友カードNL","未分類","未分類","","1","iOBXDVRmdPbYm2u9aR9KWg"
"0","2023/05/13","振込*ナガヤマ ケンタロウ","-200000","【け】住信SBIネット銀行","未分類","未分類","","1","EpIy3QsD-68Ex8SxrWy2_w"
"1","2023/05/13","SBIハイブリッド預金","200000","【け】住信SBIネット銀行","未分類","未分類","","0","V1KPgOjwaYW1PHerk7UKKQ"
"1","2023/05/13","マクドナルドモバイルオ-ダ-","-2330","JCBカード","食費","外食","","0","uQGkd2il33wXTWKeBHJBqQ"
"1","2023/05/12","物販","-207","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","kJNtl-2tN-BQ16rKNS3A5g"
"0","2023/05/12","振込*テイガクジドウニユウキン","20000","【け】住信SBIネット銀行","未分類","未分類","","1","E4NWw_5Kn0B3eGK9WWp7ZA"
"1","2023/05/12","5億円山分けキャンペーン第2弾特典10口","1200","JCBカード","未分類","未分類","","0","CsmF0mohu8-WImoO6Bwzjw"
"0","2023/05/12","振替 SBI証券","-32000","【ま】住信SBIネット銀行","未分類","未分類","","1","ezgbtIKvlft9Cav268jlCg"
"1","2023/05/12","ララガーデン長町","-710","JCBカード","日用品","日用品","","0","-IDhDxI-k75tQIhdMfo0WA"
"1","2023/05/12","ララガーデン長町","-850","JCBカード","日用品","日用品","","0","gPJGTAQuFZMxLw8OKmS7Dg"
"1","2023/05/12","セブン-イレブン 支払","-444","【け】nanaco","食費","食料品","","0","S_G6DDkMlWVQVToGlw71XA"
"1","2023/05/12","楽天ブックス ポイント利用","4400","楽天市場(my Rakuten)","未分類","未分類","","0","C6Mr_9TeLa51bbUs2GXQIg"
"1","2023/05/12","楽天ブックス 建築法規PRO2023 図解建築申請法規マニュアル","-4400","楽天市場(my Rakuten)","教養・教育","書籍","","0","gJWa8M0Pml8uHBK4OQ_nwA"
"1","2023/05/11","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","ybtE3aNFC9ATik1rbC5laQ"
"1","2023/05/11","ウジエスーパー小田原店","-1877","JCBカード","食費","食料品","","0","3P2RcX_u60gCxSlI1Ptevw"
"1","2023/05/11","セブン-イレブン 支払","-637","【け】nanaco","食費","食料品","","0","8sPLmSFRikvnYWMEFpWrMA"
"1","2023/05/11","アンジェ(インテリア雑貨) クーポン利用(【楽天市場アプリ限定ビンゴ!2023年5月】10円OFFクーポン_ビンゴ1回目)","10","楽天市場(my Rakuten)","未分類","未分類","","0","hI7hV1TyTHr7BChysQ7lMg"
"1","2023/05/11","アンジェ(インテリア雑貨) ポイント利用","7580","楽天市場(my Rakuten)","未分類","未分類","","0","rgPctr_hqUaiOvmc5Z76dQ"
"1","2023/05/11","アンジェ(インテリア雑貨) 送料(税込)","-880","楽天市場(my Rakuten)","特別な支出","家具・家電","","0","OROJ0YVPh3NBBOMJ7it8Cw"
"1","2023/05/11","アンジェ(インテリア雑貨) クッション 動物 モチーフ 座れる 乗れる キッズ 子供 アニマルクッション 布団収納ケース/kukka ja puu クッカヤプー","-2530","楽天市場(my Rakuten)","日用品","子育て用品","","0","O-ogS2EdDNj1W_N5xKP1Lg"
"1","2023/05/11","アンジェ(インテリア雑貨) 【楽天ランキング1位受賞】布団収納 布団 収納 布団収納袋 布団収納クッション/背もたれになる 掛け布団収納ケース トライアングル型/bon moment ボンモマン","-2420","楽天市場(my Rakuten)","特別な支出","家具・家電","","0","ZySb-nbRS2QnBYwCfttBEw"
"1","2023/05/11","アンジェ(インテリア雑貨) 【祝2万3千個突破】メイクポーチ 大きめ 化粧ポーチ 縦型 タテ型 整理 自立 洗える 立てて収納 整理ができる化粧ポーチ スクエア 旅行 便利グッズ /ボンモマン bon moment【ネコポス対応】","-1760","楽天市場(my Rakuten)","特別な支出","家具・家電","","0","F6JB-H0nw_TMkTHHpSczlg"
"1","2023/05/10","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","m2p-AkKJkbqi0NHYL9yhMg"
"1","2023/05/10","povoご利用料金","-1078","JCBカード","通信費","携帯電話","","0","BN0xv33p3pk90E3NrME82A"
"1","2023/05/10","ウジエスーパー小田原店","-2297","JCBカード","食費","食料品","","0","lapRs8X4mjPDqAzYyodJfA"
"0","2023/05/10","JCB","-489795","※解約済【け】77","現金・カード","カード引き落とし","","1","Kf-Yyny79uvaxLfwj5He0A"
"1","2023/05/10","トウコウヨウチエン","-7800","※解約済【け】77","教養・教育","その他教養・教育","","0","EaX8vnQYSAnpQmFha1i1iw"
"1","2023/05/09","物販","-434","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","Vb9f79s4cJGgsdAz5k9j6g"
"1","2023/05/09","ダイソー","-330","JCBカード","日用品","日用品","","0","eLUPvXgkdjdd1xGaKxzYhA"
"1","2023/05/09","セブン-イレブン鉄道博物館前店","-1386","JCBカード","食費","食料品","","0","Fsid6gtd6r0iqICtkE2aMg"
"1","2023/05/09","APPLE.COM/BILL","-960","JCBカード","通信費","その他通信費","","0","fZiI2F5q-M-S0hK3H72BVA"
"1","2023/05/09","JR東日本 えきねっと","-10300","JCBカード","交通費","電車","","0","75UT3gWYJ-3RO99f1dIxfg"
"1","2023/05/09","JR東日本 えきねっと","-10300","JCBカード","交通費","電車","","0","Oeei6TpY_A_MqKJutwp1qw"
"1","2023/05/09","セブン-イレブン 支払","-246","【け】nanaco","食費","食料品","","0","Xl-YiIyTssW8BGDcO94QAw"
"1","2023/05/08","物販","-330","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","oJmMy6N6p5iXYz8r_zCWRw"
"0","2023/05/08","振込*テイガクジドウニユウキン","10000","【け】住信SBIネット銀行","未分類","未分類","","1","ZSWQqm5VubABpm2yFVZkxg"
"0","2023/05/08","振込*ナガヤマ ケンタロウ","-6820","【け】住信SBIネット銀行","未分類","未分類","","1","iI1iyS4aMb6I0bx1RIRk3Q"
"0","2023/05/08","振込 ナガヤマ ケンタロウ","6820","※解約済【け】ゆうちょ銀行","収入","その他入金","","1","PmSQcUMIxDTo7wnEfneBGw"
"1","2023/05/08","セブン-イレブン 支払","-520","【け】nanaco","食費","食料品","","0","F2_j8WXRn8S3CSlCapphiA"
"1","2023/05/08","ミヤギセイキヨウ","-12762","※解約済【け】77","食費","食料品","","0","nT6qojFO7MG47PqY2zcbtA"
"1","2023/05/08","ゴヘンサイ","-46985","※解約済【け】77","住宅","ローン返済","","0","2znXiUrtoIrp6ly5VOfHFw"
"0","2023/05/08","SMBC(スミシンSBIネツ","-20000","【け】みずほ銀行","住宅","住宅","","1","iXp0jVrLRXqJ32AFmKXFeg"
"0","2023/05/07","ご入金 webチャージ","3000","モスカード","収入","その他入金","","1","BbSSZ8AhVyE_lxqvqhUASw"
"1","2023/05/07","ご利用 フォレオせんだい宮の杜店","-2860","モスカード","食費","外食","","0","GyN7S3_fmOOnNTR-A74ovw"
"1","2023/05/07","泣き虫プロデューサーの遺言状~TVヒーローと歩んだ50年~[Kindle 版] 平山亨 販売: 株式会社 講談社","-1430","Amazon.co.jp","趣味・娯楽","本","","0","JTqI730-5XFHHgFVI4VeTQ"
"1","2023/05/07","カインズホーム","-2056","JCBカード","日用品","日用品","","0","polq4pUVHxsh5UcUzXKffg"
"0","2023/05/07","AMAZON DOWNLOADS WWW.AMAZON.CO","-1430","JCBカード","教養・教育","書籍","","1","YsUR2e3OLAt800IAoKmFfw"
"1","2023/05/07","モスバ-ガ-","-3000","JCBカード","食費","外食","","0","G-ClBd00T1uBc9RHi-4yag"
"1","2023/05/07","ウジエスーパー小田原店","-2249","JCBカード","食費","食料品","","0","rm8cGtcQmZL2iIrCWHOvFQ"
"1","2023/05/07","APPLE.COM/BILL","-580","JCBカード","通信費","その他通信費","","0","aVP96GATUqlbDIm_10PJeA"
"1","2023/05/06","オカモトコンドームズ オカモトゼロツー0.02 スタンダード 12コ入 販売: アマゾンジャパン合同会社","-936","Amazon.co.jp","日用品","日用品","","0","uXastniVcWm2qKNvbJXpaQ"
"1","2023/05/06","出光興産SS","-2435","JCBカード","自動車","ガソリン","","0","eoUC8TAB9435y7z-0qJ3cQ"
"1","2023/05/06","iPhone修理のせんだい屋/Air","-7150","JCBカード","住宅","通信費","","0","JHF1ZNY5aAWHoNqA2dtNXA"
"1","2023/05/06","イオン東北","-100","JCBカード","日用品","日用品","","0","jQcMnEYwd989O70zYvUEvw"
"1","2023/05/06","イオン東北","-316","JCBカード","日用品","日用品","","0","i3XdVKoTlHc1I3L4ihIn8w"
"1","2023/05/06","イオン東北","-193","JCBカード","日用品","日用品","","0","3YSPUnQLZcC33SQc0slsnA"
"1","2023/05/06","ローソン センダイミヤチヨ1チヨウメ","-313","JCBカード","食費","食料品","","0","heTnxUN021zLjkpAl1gEzg"
"0","2023/05/06","AMAZON.CO.JP","-936","JCBカード","教養・教育","書籍","","1","8Qv7kVkNZOuXLJSm8oYFQQ"
"0","2023/05/06","ネツト カ)エスビ-アイシヨウケン","-200000","【け】みずほ銀行","未分類","未分類","","1","ohb44efD-lU3fC1SZCPf4g"
"1","2023/05/05","楽天キャッシュ チャージ","-50000","解約済_【け】楽天カード","現金・カード","電子マネー","","0","z-oKxaBf7woGnMBYQmixlQ"
"1","2023/05/05","イオンモール","-325","JCBカード","日用品","日用品","","0","kRTe--ekI4ceITyEBVOuqQ"
"1","2023/05/05","イオンモール新利府 南館 支払","-3740","WAON","日用品","日用品","","0","luIZ2ATnSwry4MyG7klfFA"
"0","2023/05/05","WAONチャージ","-10000","JCBカード","現金・カード","電子マネー","","1","ouKqcH78wLue-OqJ8KpNPw"
"1","2023/05/05","ウジエスーパー小田原店","-3148","JCBカード","食費","食料品","","0","8_mrEn3f-RkxfJw-LQkxbQ"
"1","2023/05/05","イオンシネマ新利府","-980","JCBカード","日用品","日用品","","0","4S2-KMK5VGIQd5LselhBQA"
"0","2023/05/05","WAONアプリ チャージ クレジット","10000","WAON","未分類","未分類","","1","bkanl_XMP1RFiHIe6PBhCw"
"0","2023/05/05","WAONアプリ チャージ ポイント","145","WAON","未分類","未分類","","1","mZyGebUfqtqZtNNOg08_Gg"
"1","2023/05/04","イオンシネマ新利府","-6100","JCBカード","日用品","日用品","","0","S1zDJNCPhmiC-yngaJjFWA"
"1","2023/05/04","ウジエスーパー小田原店","-2765","JCBカード","食費","食料品","","0","rwUue5y0-Si_luefRi3Rsg"
"1","2023/05/04","nanaco加盟店 支払","-432","【ま】nanaco","食費","食料品","","0","tjS0T5MIgnZifXV2Rgp-fA"
"1","2023/05/03","NINTENDO CA976203520 KYOTO","-9687","JCBカード","趣味・娯楽","映画・音楽・ゲーム","","0","jPb6EjolB6Ftq9UHRB-I_g"
"1","2023/05/03","ウジエスーパー小田原店","-1366","JCBカード","食費","食料品","","0","K4D0brNWj7EI6vgmFjYUUQ"
"1","2023/05/03","三井アウトレットパーク仙台港","-2556","JCBカード","衣服・美容","衣服","","0","AR0iuT7mJNfgtl_Bx0MGyA"
"1","2023/05/03","三井アウトレットパーク仙台港","-2970","JCBカード","衣服・美容","衣服","","0","rAPuzY5aUptB7U0MxyZ0mg"
"1","2023/05/02","Kindle Unlimited 販売: Amazon Services International LLC","-980","Amazon.co.jp","教養・教育","書籍","","0","vWEVOC86zv9AwgGr_JNSKA"
"0","2023/05/02","AMAZON DOWNLOADS WWW.AMAZON.CO","-980","JCBカード","教養・教育","書籍","","1","SmsHvJ3960oRos_3ULc4UA"
"1","2023/05/02","はてな","-870","なし","食費","外食","","0","SIhTrd2keZdZg_mV7VGiZQ"
"1","2023/05/02","","-1120","なし","食費","外食","","0","fIPzfkqZdhkW3HZpPTmxew"
"1","2023/05/01","Amazonギフト券・Amazonショッピングカードの金額","99","Amazon.co.jp","収入","一時所得","","0","Z_hrAToc3QZwpi-BM7QBHA"
"1","2023/05/01","割引","540","Amazon.co.jp","収入","一時所得","","0","rkp-uIRKJG4-hsWJYhzhNQ"
"1","2023/05/01","ドライペット 除湿剤 ふとん快適シート くりかえし再生タイプ 1枚入 布団 ベッド 湿気取り (799円 * 3点) 販売: アマゾンジャパン合同会社","-2397","Amazon.co.jp","日用品","日用品","","0","mc7GpjPTGXhOQimNJrl64w"
"0","2023/05/01","振替 SBI証券","123","【け】住信SBIネット銀行","未分類","未分類","","1","CI-MHKTR6zQdO_4jEkHBiA"
"1","2023/05/01","自払 学研教室月謝","-6820","※解約済【け】ゆうちょ銀行","教養・教育","習いごと","","0","jvz-nZcmC3PLrL7m5nuGpQ"
"1","2023/05/01","リベシティ","-1500","JCBカード","教養・教育","習いごと","","0","xIl-MMXShgDFBczIY9vA7A"
"0","2023/05/01","AMAZON.CO.JP","-1758","JCBカード","教養・教育","書籍","","1","NlbIjbhjms2o0MATDwMTzw"
"1","2023/05/01","SR猫柳本線ポケット","-330","JCBカード","日用品","日用品","","0","gQSQiU6k7PcGAdKkPxRPBQ"
"1","2023/05/01","ウジエスーパー小田原店","-1666","JCBカード","食費","食料品","","0","yedhcMRMFG5nF7ivjFQGaA"
"1","2023/05/01","リベシティ","-3000","JCBカード","教養・教育","習いごと","","0","vzHm8UNr5YW0ZzOhbAi1nw"
"1","2023/05/01","nanaco加盟店 支払","-2207","【ま】nanaco","食費","食料品","","0","TwCkDAaQJ2j3cCDQ6XK7-Q"
"1","2023/05/01","ドラマ本とゲームの新品中古専門店 ポイント利用","4290","楽天市場(my Rakuten)","未分類","未分類","","0","C1c9mvphemA3I9Bo-nkuRg"
"1","2023/05/01","ドラマ本とゲームの新品中古専門店 【新品】建築士受験建築法規スーパー解読術 原口秀昭/著","-4290","楽天市場(my Rakuten)","趣味・娯楽","映画・音楽・ゲーム","","0","f2jiEUuHEDFiZnZwSPF6Ng"
"1","2023/04/30","au 電話利用料","-3855","JCBカード","通信費","携帯電話","","0","WWzOvVzIVjnJ_acyoTPbqg"
"1","2023/04/30","キャッシュバック(ポイント交換)","3723","【け】三井住友カードNL","収入","その他入金","","0","C-iUEZSC9DPc2QB7etaR1g"
"1","2023/04/30","ウジエスーパー小田原店","-1944","JCBカード","食費","食料品","","0","U635Eb7QDGuwudMQPoS1pQ"
