"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2024/05/20","西友","-988","JCBカード","食費","食費","","0","_5PXexdu8f50oenKT5NqKsf06TU0YbJ8kbzZkoZ3KiI"
"1","2024/05/20","ユニクロ・ＧＵ・ＰＬＳＴオンライン","-4950","JCBカード","日用品","衣類","","0","eQrbn1vt2HiJbZE-BZ9A6gIHbgPFFOF900GbhVEGOKE"
"1","2024/05/20","ＡｍａｚｏｎＰａｙ提携サイト","-3960","JCBカード","日用品","日用品","","0","JieCCIQWx52dXFHZXbFkrLctFpeWk3V1JVRV3jF8MlU"
"1","2024/05/19","セブンイレブン 新座畑中3丁目店","-604","メルペイ（残高払い）","食費","食料品","","0","7gm0EHccwbDECR7JxOuqTZY1U7-XjpRv9I715019J5A"
"1","2024/05/19","割引","54","Amazon.co.jp","収入","一時所得","","0","cakBjFwyBmayqeVrqZdtUkOt3RRiteMx-Md1KxFTMgU"
"1","2024/05/19","【大容量】 トップ ナノックス(NANOX) トップ スーパーナノックス 自動投入洗濯機専用 洗濯洗剤 液体 詰め替え 850g リーフレット付き 販売: アマゾンジャパン合同会社","-1078","Amazon.co.jp","日用品","日用品","","0","vcaNRX5kJDW08W2ABRp5BXG8yNDM-o5N1rmw6ZiVFSw"
"1","2024/05/19","割引","280","Amazon.co.jp","収入","一時所得","","0","fZNm-E15udH1m6rs6rA5PZntWH1EdFpLMPPNt8KsxSk"
"1","2024/05/19","[Amazonブランド] Mama Bear ベビー おしりふき 純水 99% 日本製 パラベンフリー 無香料 80シート (x 20個) [ケース品] 販売: アマゾンジャパン合同会社","-1869","Amazon.co.jp","日用品","日用品","","0","TgbwMZi-6IBsklAj6SE7-ETmON6EJDmnVxXX2JBZloo"
"1","2024/05/19","割引","693","Amazon.co.jp","収入","一時所得","","0","H6YMtS5mfT9TqFA-rVrGjI9mGF-r7UG03QdBZzEMjIk"
"1","2024/05/19","【パンツ ビッグサイズ】パンパース オムツ 卒業パンツ (12~22kg) 128枚(32枚×4パック) [ケース品] 販売: アマゾンジャパン合同会社","-4618","Amazon.co.jp","日用品","日用品","","0","lMYk4AKA8IJfkdh8cqHrNgz2wdD6Ss8gFtCjaBDf5fo"
"1","2024/05/19","Amazonギフト券・Amazonショッピングカードの金額","609","Amazon.co.jp","収入","一時所得","","0","RTJQXNjGFlZgwKWHN3_JA9xBk7M1XEuGjEwJCd2_aaY"
"1","2024/05/19","【Amazon.co.jp限定】Bifesta(ビフェスタ) 炭酸 泡洗顔 ディープクリア [ 炭酸 濃密泡洗顔 炭配合 毛穴ケア ] セット 180g×2本 販売: アマゾンジャパン合同会社","-1220","Amazon.co.jp","日用品","日用品","","0","EgwbitXYg2KvJ9bwfUSNt2UUaQcjyKq0WAyrTOJazn4"
"1","2024/05/19","地方税","-5","【ま】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","R7kdSkjMYJWvo61JAFHFXMdaJZzUqF-AF927qNAQPKc"
"1","2024/05/19","国税","-16","【ま】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","-PtURVEZVS5phOsGJ7ek7q30R01XIGVFTt-o5mBvejw"
"1","2024/05/19","利息","110","【ま】住信SBIネット銀行","収入","その他入金","","0","72j80m_kJ8fcYVAqMyo1LtOheqVzC1RpfVan2Dt8apA"
"1","2024/05/19","ユニクロ・ＧＵ・ＰＬＳＴオンライン","-11350","JCBカード","日用品","衣類","","0","mu8KuXi6kZIJ9lAFy7CZ8ayy_HzBrL1Ku-MP9Wr7458"
"0","2024/05/19","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-611","JCBカード","住宅","住宅","","1","gT3M83VlT598IXpHixETgoCeWDppJjCNmVOPf1mzpC4"
"0","2024/05/19","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-1024","JCBカード","住宅","住宅","","1","j1IgmfMLQINs3QAHVsT88jsZjTzfQFEaw-OhBPz_beM"
"0","2024/05/19","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-1589","JCBカード","住宅","住宅","","1","MrYzFr9bJJgaeRkptc4ll9staMwnk4JzN5lSgNwOLt0"
"0","2024/05/19","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-3925","JCBカード","住宅","住宅","","1","QeCjIwA5wNFKzNS9OuscguAirkUpZIQzZle1znDfKpI"
"1","2024/05/19","地方税","-3","【け】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","UjrmpVGqWRLBZGk6h_Dw3flwTflFvXfmI_vCykO91wc"
"1","2024/05/19","国税","-10","【け】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","qH5X59Do0epI_dzZUHF7z9h5UmCxK1aa-Px8ciQ4wfo"
"1","2024/05/19","利息","67","【け】住信SBIネット銀行","収入","その他入金","","0","Zs9NrjWboQ8bRTXrDvpQTCRvicFh14rv3nDySlDUzZI"
"1","2024/05/19","地方税","-3","【け】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","5Svgmw8U5NvT0Ypc7PKu20X1gwH2OhT4DmSaaPFDycM"
"1","2024/05/19","国税","-12","【け】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","KcX0pwgezOpxRMw1YLxVbKiD-9RX0iWzwmuht-rxDrk"
"1","2024/05/19","利息","79","【け】住信SBIネット銀行","収入","その他入金","","0","PWl9AqtyXqsdBiPk3LT5WyJMryX7vtH1Jq4boefCztQ"
"1","2024/05/19","ウーバーイーツ","-243","JCBカード","食費","外食","","0","-9ZR4k21Ciu81X7-e9mK1Z_h8raWOd72RMJ8p2H4Jg8"
"1","2024/05/19","ウーバーイーツ","-5420","JCBカード","食費","外食","","0","qT3eV519YWy8G4e283j3ySaGbesbe9vEQ0EqTQB9jyo"
"1","2024/05/18","バス等 西武バス","-199","【け】モバイルSuica (My JR-EAST ID)","交通費","バス","","0","MjPc-wY1bzC_LKEWwXiEK0qrTr0bdVUjFGRKDb_8xM0"
"1","2024/05/18","物販","-323","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","SEquXwSzc3sq_l1XuoaEj_UWInJhZxXHllWLy2H3eHw"
"1","2024/05/18","バス等 西武バス","-199","【け】モバイルSuica (My JR-EAST ID)","交通費","バス","","0","r8-ZRx4ePQykkPbHd9HWRU66011XmdlA1IzdFGeAl1Y"
"1","2024/05/18","ららぽーと","-3890","JCBカード","食費","外食","","0","KjlyA_VeC_wbSP0RviyLj-gDStkMrXq6vVjJw8SE66c"
"1","2024/05/18","ららぽーと","-9580","JCBカード","特別な支出","家具・家電","","0","E5RUVQxliCFXX4IRi6fc7VDFi4Ag1QgXMkowlUcijnA"
"1","2024/05/18","モスバーガー","-1420","JCBカード","食費","外食","","0","_kv8dxz9QoIHPgIpQLHb_TP4uTPptYAlUdohW4C3mqI"
"1","2024/05/18","イトーヨーカドー朝霞店食品　食料品","-3150","JCBカード","食費","食費","","0","dxJIyIsr1DyelOgqWgpbZHXlWRMbSuHg4M_an0vBCeI"
"1","2024/05/18","セリア２４５７くみまちモールあさか店","-220","JCBカード","日用品","日用品","","0","8zYvcs0ZuLlDElXL1mEGKzDAIteUumWDKIMBHTyUNXU"
"1","2024/05/18","ＴＯＨＯシネマズ〔ＡＰ〕","-3000","JCBカード","交際費","交際費","","0","LwyaPsAJh9eMQfFFIBnZZqR1jp94GO1lxI3tiLAlI4Y"
"1","2024/05/18","ＴＯＨＯシネマズららぽーと船橋","-880","JCBカード","交際費","交際費","","0","mfyXFXGmtd4XO3LYMT1YK6E4k1wl_1kqBZ2L8pDlgss"
"1","2024/05/18","ＴＯＨＯシネマズららぽーと船橋","-2070","JCBカード","交際費","交際費","","0","tOqV1_sn7mhJG2a82cKUFdUEMNgjxGzqb7zDopp5mJo"
"1","2024/05/18","マクドナルドモバイルオ－ダ－","-1420","JCBカード","食費","外食","","0","-4jGjE0_9CpeiQKXT1pYN4FNUCcnZzDiInuwFk_htMg"
"1","2024/05/17","TESTING EXAM VUE*AWS LONDON","-16500","JCBカード","教養・教育","その他教養・教育","AWS資格試験","0","k9H28jxkdi31f87udGMTdCbBbJTVpiX2h7SjIYlLmsg"
"1","2024/05/17","ＪＴＰ株式会社","-13200","JCBカード","教養・教育","習いごと","G検定受験料","0","vp3Ex5ncRtGXZ1CFxpNefNkN-cfS8OfiKGw2_g9261s"
"1","2024/05/16","ＥＴＣ　和光第一　－美女木第二　軽自動","-300","JCBカード","自動車","道路料金","","0","9_5MFvjKrpDhkUXLwWVdU_bDj6XeeNPXOC_5PRwvPFY"
"1","2024/05/16","ＥＴＣ　美女木下　－新都心西下　軽自動","-420","JCBカード","自動車","道路料金","","0","BXt1WpIMm9umObjf8QIvUP9arbWr0OYw1-82azHq6Cg"
"1","2024/05/16","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","yEMzy47eeXKnENWDqIwQDVtf-hnNX4654Xm3by1KhCY"
"1","2024/05/16","物販","-630","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","nDRei3PutwAhrx0Va_WodNqXBZOZQKQKz0HC7zOef04"
"1","2024/05/16","物販","-100","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","hrPJ-vgZ_yRYNHefGcYP66sPIQjIz5WkjXlZuH97gpQ"
"1","2024/05/16","東京電力　電気料金等　０６年０５月分","-5439","JCBカード","住宅","水道光熱費","","0","SY02jPG8_3vnF1VuSd_cYds7JT1Vrcrc7NiYM3nz01U"
"1","2024/05/16","フリカエ ペイペイ (S21240516054052081F9)","-5000","【ま】住信SBIネット銀行","現金・カード","電子マネー","","0","fsHe64A9kObqRr3D0wGWnf61EXjGDjbQg126vcPe3Pk"
"1","2024/05/16","丸亀製麺　朝霞","-990","JCBカード","食費","外食","","0","mo-ORViyCS-9jiGrppabyMgbeCwdSOjPwTw86xQ8hfA"
"1","2024/05/16","西友","-2074","JCBカード","食費","食費","","0","Hi49g6qw8PdcKeVMnyHHtHH05zCG6AdCR6VCkgVpbVU"
"1","2024/05/16","セブン－イレブンＫＯＹＯ埼玉小児医療セン","-1302","JCBカード","食費","外食","","0","ogQwslEyrRpNx3u2RzGP_6mdnoqwUxB0xmlHzInE5fU"
"1","2024/05/16","埼玉県立小児医療センター","-23190","JCBカード","健康・医療","医療費","","0","LmbBO1ZEEcwW0ynObxhXwQP1-QYjXgBpPMj_bZjlOk4"
"1","2024/05/16","鉄道と電気技術2ヶ月分","-900","なし","教養・教育","書籍","","0","ZQI0I9r3QNG5Hq1CKRrK2zgIsZMEJSM-hu8SDIjscRA"
"0","2024/05/16","振替 SBI証券","390","【け】住信SBIネット銀行","未分類","未分類","","1","SphihJ59B1kLtiTzAs-XW2sDXckIoJNN9hNl6EqKldQ"
"1","2024/05/15","物販","-297","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","3oJlYD2dDXJa5jVE2OBxZuic3M1fo3UgXxqjEEKSTq8"
"1","2024/05/15","物販","-665","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","SglhHlrJ6NcRL38X37zG52ZWixurmlACRDGhQBku_sM"
"1","2024/05/15","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","buqlEJKNuqzIdn-BX7YKVInrLpycHpkh1lvwrDCeNrA"
"0","2024/05/15","AMAZON DOWNLOADS WWW.AMAZON.CO","-360","JCBカード","日用品","日用品","","1","z1dFcfueCA8vLD4FGeRdaiRWFrOZIfBM404sY-TqfM0"
"1","2024/05/15","ポイント","223","Amazon.co.jp","収入","一時所得","","0","BEbiAE9VvT6XxwIXY7iSRLA1KCwzqXf5-Myjx2qXSeE"
"1","2024/05/15","名探偵コナン(105) (少年サンデーコミックス)[Kindle 版] 青山剛昌 販売: 小学館","-583","Amazon.co.jp","教養・教育","書籍","","0","r1GTrASCR1vNLXsAT9CgLbXyrqbV6TGUTQSOxqVYc5M"
"0","2024/05/14","SBI証券投信積立サービス","-40000","【ま】三井住友カード","未分類","未分類","","1","9axCN7BMngibSYp8FighqGjvFVfhK4DPG7f3EkInSU8"
"0","2024/05/14","SBI証券投信積立サービス","-40000","【け】三井住友カードNL","未分類","未分類","","1","BUgKhByN2EwDblNoaMZ-pTwnLrdz4tYSe8DwY6hIGW8"
"1","2024/05/14","ドラッグセイムス新座野火止店","-3585","JCBカード","日用品","ドラッグストア","","0","lNeOn5-kA598b_6pHqiWVRcBnoQGzrC6yP4SbL425NA"
"0","2024/05/14","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-2310","JCBカード","日用品","日用品","","1","PdpF1LFc6PjvCchK9vTUg2E-9S_yIs1CDZSgz5EWEBA"
"1","2024/05/14","お風呂の学校 日本地図&世界地図&宇宙地図(太陽系)お風呂ポスター 3枚セット 日本製 B3サイズ 地理 社会 知育 学習 防水 販売: クロールアップストア東京","-2310","Amazon.co.jp","日用品","子育て用品","","0","U47uApU-ACRSiefQcqdeAOmB82C9d31wKEEhbcuEM-I"
"1","2024/05/13","物販","-635","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","orVCJw-7IhMYeU_Ie0wkFy3Jt8Yvhe7W4C0mCDitB-4"
"1","2024/05/13","ＥＮＥＯＳ－ＳＳ","-1978","JCBカード","自動車","ガソリン","","0","b8Kz8EUsOxj5o-bfwIpByLgKHnpjRQWfW0ZUimYWRso"
"1","2024/05/13","Ｍａｋｕａｋｅ","-3780","JCBカード","交際費","その他交際費","","0","vgH291VDGMJ14OBtb41Tx_q-2T9FsQs-YLUVFsmw55A"
"0","2024/05/13","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-6204","JCBカード","住宅","住宅","","1","GLhRiXgdS2Yl1bbE1nDAlOu-mMS_o-HpGHLX6nepfFY"
"1","2024/05/13","振込*カ) イオシス","35400","【け】住信SBIネット銀行","収入","一時所得","MacBookPro, Macmini","0","AIAbtcaI_Ze-eLJMSjrGtFzMXXk6KX3tIwpUrNtj3mQ"
"1","2024/05/13","パナソニック ドライヤー イオニティ 速乾 大風量 パワフルドライ 低温モード ダブルミネラルイオン コーラルピンク EH-NE7L-P 販売: アマゾンジャパン合同会社","-6204","Amazon.co.jp","特別な支出","家具・家電","","0","S3Y34gnxMcLEWbvnzVmARdlGcMWa6kd2iKK2yIOflkA"
"1","2024/05/13","オーケー　新座野火止店","-4082","JCBカード","食費","食費","","0","9pcn-A46cdniPsfhE5kCedkZTDUlDhNuN0rUXzEnCJw"
"1","2024/05/12","フリカエ ペイペイ (S222405122346360F930)","-10800","【け】住信SBIネット銀行","現金・カード","電子マネー","","0","IF5QqayJJv1wCP-uW_VmTL6S8BveZtQbkhy4PmVX4NQ"
"1","2024/05/12","ポイント","583","Amazon.co.jp","収入","一時所得","","0","Gd7AbOjflWvJsXeOV5ykPbnhIi1XiR3n0EjY3s_rcUU"
"1","2024/05/12","名探偵コナン(103) (少年サンデーコミックス)[Kindle 版] 青山剛昌 販売: 小学館","-583","Amazon.co.jp","教養・教育","書籍","","0","6ifgNGOgoiT8Fe3zCDDwZhFfIKw8Am5-owF4irjUmZk"
"1","2024/05/12","ポイント","375","Amazon.co.jp","収入","一時所得","","0","TG8rNIkEqfAbFGy0xMhWsvADzsuU4t37jhGhf1Gm7_A"
"1","2024/05/12","名探偵コナン(104) (少年サンデーコミックス)[Kindle 版] 青山剛昌 販売: 小学館","-583","Amazon.co.jp","教養・教育","書籍","","0","hihbPurchJtDwSUL3_-h5lZdSMyzyz5Svgd0cXQ_KJs"
"1","2024/05/12","イオングループ","-903","JCBカード","日用品","日用品","","0","ttDrpqOnTq8-tRUtvXK1xLjbpJSy6l9igAESXfj4XbQ"
"1","2024/05/12","イオングループ","-2546","JCBカード","日用品","日用品","","0","62NvEi3D7jdVsc6sGs4EJEAjg-9bEzGo5rZ7bDV94K4"
"0","2024/05/12","AMAZON DOWNLOADS WWW.AMAZON.CO","-208","JCBカード","日用品","日用品","","1","l5aS7foUndG93aOcPgMxo3a370emwHlk8NEhsik4wT4"
"1","2024/05/12","マクドナルド東武練馬店","-380","JCBカード","食費","外食","","0","E9Wnl81DDI9NSwpMgwTNQB38Zy9Gr-OW0zh9CI3xf-k"
"1","2024/05/12","東武ストア　サインレス含む","-1029","JCBカード","食費","食費","","0","BjqDOPfNOsZKsHIIN1f5EDsWzCk2sMe7gTEtQhVs_hk"
"1","2024/05/12","リベシティ","-1254","JCBカード","住宅","サブスク","","0","eggPpNx10GaTJ7kYIs4L7WlySLbZBlL8B2LivjrtdCI"
"1","2024/05/11","セブンイレブン 新座畑中3丁目店","-1234","メルペイ（残高払い）","食費","食料品","","0","1tc3iYVUUUrprrcIl-2yhNCcwD2CL2mphszNqKRbYm0"
"1","2024/05/11","ＥＴＣ特割美女木下　－浦和南　　　軽自動","-220","JCBカード","自動車","道路料金","","0","4SW1FIdk9V0Wp6UN1Lpt7Cuz5BQCfsciXG-DpPxV7To"
"1","2024/05/11","ＥＴＣ特割新都心上　－美女木上　　軽自動","-370","JCBカード","自動車","道路料金","","0","dj28dPfnHGYcJ-zsl_dN_IahcV-0xQ5kD_qWin7cMds"
"1","2024/05/11","Ｅ深夜割引和光第一　－美女木第二　軽自動","-210","JCBカード","自動車","道路料金","","0","2YYCN4lqvXFKhv_EFulqoCwoMabSENMb7xqmZYrjlsU"
"1","2024/05/11","ＥＴＣ　美女木第二－和光第一　　軽自動","-300","JCBカード","自動車","道路料金","","0","RRgG8hmyIcoZBEM9P3wJYK4MTI83ky0nm_HcCa5c9rQ"
"1","2024/05/11","ＥＴＣ　和光第一　－美女木第二　軽自動","-300","JCBカード","自動車","道路料金","","0","z3R1zQkgylkL57h9EaecYX-n-ycH1W_ejFr-kttbgpA"
"1","2024/05/11","ＥＴＣ　美女木第二－和光第一　　軽自動","-300","JCBカード","自動車","道路料金","","0","_ch52pE9XhVz9ykEe1T6t4DrkE_CLY7HVJFw7BxGZNs"
"1","2024/05/11","ＥＴＣ　新都心上　－美女木上　　軽自動","-460","JCBカード","自動車","道路料金","","0","iAL4gC-7a6ArjTyAgvWGXGCEzvXXoILkUiye9sczZNI"
"1","2024/05/11","ＥＴＣ　美女木下　－新都心下　　軽自動","-460","JCBカード","自動車","道路料金","","0","OSNf3lAg8ztU1oimRU1VV4wJ3Atx3kzCPULvXD3D1rg"
"1","2024/05/11","ニトムズ STALOGY シール 貼ってはがせるカレンダーシール M 月間 横型 ランドスケープ SS1009 販売: アマゾンジャパン合同会社","-792","Amazon.co.jp","日用品","日用品","","0","0zPm8BexcXgQkCjp4jVynAlhcr8HEO2zOQOCYjYoJGM"
"1","2024/05/11","ｐｏｖｏご利用料金","-110","JCBカード","住宅","通信費","","0","qors9514fu04JH4MLEG0gMjTOvBjUbx3SwSI7rqx5pE"
"1","2024/05/11","ｐｏｖｏご利用料金","-22","JCBカード","住宅","通信費","","0","Bcbby927LiADuWIIYGEftQsPsntLdXip3A382MjFrBM"
"1","2024/05/11","かつや　新座野火止","-2805","JCBカード","食費","外食","","0","-qZiznz4sulb9ucuLSWw5isPte7-i5PDvxRQj3JEFsI"
"1","2024/05/11","マクドナルドモバイルオーダーペイ","-1160","JCBカード","食費","外食","","0","WSl8-DF2T8y3YBCqejMdekC-wOl3JCoE8fzKfhCXcB0"
"0","2024/05/11","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-792","JCBカード","住宅","住宅","","1","Zu2P1pejvmYlHhpi0ej5AMVpgNO9PxTDipSgg20w9V4"
"1","2024/05/11","ヨドバシカメラ　さいたま新都心駅前店","-1624","JCBカード","特別な支出","家具・家電","","0","iZTUi8PhtLwStG9rEiwCzr5tvMNqZwacH2ymK3FUyDo"
"1","2024/05/10","イオンシネマ板橋","-1800","【ま】三井住友カード","日用品","日用品","","0","WYxFS-N-jpZYCXroT8xuJ0YbeutSSwzMalZvPYdCpdk"
"1","2024/05/10","物販","-100","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","jEIugJXOANguAMt5bYuSe7rJopmQbrfnFdsJgqHKTCI"
"1","2024/05/10","物販","-327","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","2iEOtliioMWsBgd-D-NVIXLLGC3cmRoAudsl6yvst7Q"
"1","2024/05/10","物販","-520","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","lR6cowgLbfW2if3k5WP4uxWmYEO6aWvQZkwLJ4vXZj0"
"0","2024/05/10","口座振替 ミツイスミトモカード","-76582","【け】住信SBIネット銀行","現金・カード","カード引き落とし","","1","KVdc6lqImMAFZHFqdY8HB3AWq4LGU7KXWlWHBXvVTTk"
"0","2024/05/10","口座振替 (カ)ジエーシービー","-1431994","【け】住信SBIネット銀行","現金・カード","カード引き落とし","","1","9tYVCEoFKpW2CWX8G15xjMha-hhSLEuZ_pm2ExElf8s"
"1","2024/05/10","[Dear Cologne] プレイウェア 砂場着 調節可能 綿 80-100 遊び着 パンツ ベビー キッズ オーバーオール dk073 ダスティピンク 販売: ディアコロン","-2180","Amazon.co.jp","日用品","子育て用品","","0","7V6fLFmqk1KI7_JeOemSljYfn26aEECaIRadWlaANuY"
"1","2024/05/10","イオンシネマ板橋","1800","JCBカード","収入","その他入金","払い戻し","0","e20N_HN3uiMyE3k-bBzAUfOZcjqX64oRCuR5KRn3y_o"
"1","2024/05/10","ダイソー","-220","JCBカード","日用品","日用品","","0","k0ukSxmjP4o4aPP3RCbev0ZN6u5XD0hSz-NmcgPw9PU"
"0","2024/05/10","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-2180","JCBカード","日用品","日用品","","1","UC1T3cXm-T2akrWwia0hQGc1qKURTnd37_L-U0SEbBw"
"1","2024/05/10","スターバックス　コーヒー　ジャパン","-3000","JCBカード","食費","外食","","0","br-LVFE_1yq5FK2lMg0ieJiOWlqramSsh4aAejl_k3s"
"1","2024/05/09","松屋目黒東口店","-800","メルペイ（残高払い）","食費","外食","","0","2oUOBsOTV_B3MPUkMl2g1lQX_4zOc0mY2tcoUYqz0xI"
"1","2024/05/09","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","PDbUE_y2jlk0BjsjD4NjYgDGtTWRWHWyIn_DYo1jnwc"
"1","2024/05/09","物販","-320","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","EzAPCd262aKf0J5yMHU5qmbMMhV8eQ5OKRs7htGHuvQ"
"1","2024/05/09","[アッシュベリー] 丸えり半袖ポロシャツ/白/鹿の子/女の子/子供/スクール/キッズ/小学生/制服(10600) 100cm 販売: ASHBERRY☆アッシュベリー(子供服)","-1280","Amazon.co.jp","日用品","子育て用品","","0","cGZJMWGQ8dIS2yY_9IsWwkb2w0GI97HNFO8PEUsfkBg"
"1","2024/05/09","フアミリ－マ－トアサカヒザオリイツチヨウ","-276","JCBカード","食費","外食","","0","JqtmL6O-ZWtzU39-z2KuX8DGun9Atvv48cZz3qkwTXc"
"1","2024/05/09","フアミリ－マ－トアサカヒザオリイツチヨウ","-325","JCBカード","食費","外食","","0","VSvr0qU7LzXV5yrkTwFdyoPXWoGmUDW964m7T81xz5A"
"1","2024/05/09","オーケー　新座野火止店","-4033","JCBカード","食費","食費","","0","TnQpI7niPTqFSSRqL7FXopE2RCO-7wg2wFfvEgU4PJ4"
"1","2024/05/09","イオンシネマ板橋","1300","JCBカード","収入","その他入金","払い戻し","0","GxMlk7x-fZ_KgFIdG_-RNttpYGNoVCeQfa5hS79JKNQ"
"1","2024/05/09","イオンシネマ板橋","-1300","JCBカード","趣味・娯楽","その他趣味・娯楽","","0","DN-bP1K45jNXxp0mTHcSZj4l3zC5_7gnhKN-rLA4o0U"
"1","2024/05/09","イオンシネマ板橋","-1800","JCBカード","趣味・娯楽","その他趣味・娯楽","","0","grJl-4Wg0oqSvnNn_EfXEhNl0o9UDhvtyeZqzXTTKLQ"
