"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2023/01/21","ウジエスーパー小田原店","-1585","JCBカード","食費","食料品","","0","pS3VIeNvWW3awfNzmrFChA"
"1","2023/01/21","セブン-イレブン久喜北中曽根店","-660","JCBカード","食費","食料品","","0","O2BJWSDRBBf1zhKSO4RLiA"
"1","2023/01/20","ダイソーダイエー大宮店","-105","メルペイ（残高払い）","食費","食料品","","0","UK0AIbG-hLtJKOjJaNi62Uf3DUEmK_kcJKXfZ_GmTp8"
"1","2023/01/20","物販","-490","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","XVieTpf4L8RZOb_zEMHoPg"
"1","2023/01/20","povoご利用料金","-990","JCBカード","通信費","携帯電話","","0","jVcccbKxSMYkbDGasykuSg"
"1","2023/01/20","ウジエスーパー小田原店","-1069","JCBカード","食費","食料品","","0","kEHgxM-fSTWE4QvVuvY4UA"
"1","2023/01/19","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","8vn6wUEPfawnqtMrrtTr-w"
"1","2023/01/19","ウジエスーパー小田原店","-912","JCBカード","食費","食料品","","0","3tLOumrwrDy53Dv06lbnfQ"
"1","2023/01/19","セブン-イレブン鉄道博物館前店","-162","JCBカード","食費","食料品","","0","7OHc86MclkYJs6mUWkKNuQ"
"1","2023/01/18","割引","124","Amazon.co.jp","収入","一時所得","","0","CYfga7YEzhIGi9yMG_EO4Q"
"1","2023/01/18","360度カメラ設置用マウントハンギングローブラケット固定クランプアダプターMavic Air 2ドローン用 販売: Xinyu8181 商品についての質問は こちら","-2470","Amazon.co.jp","日用品","日用品","","0","8BzxETLj7cllSAQp4yNdBw"
"1","2023/01/18","ツルハドラッグ","-2310","JCBカード","日用品","日用品","","0","9hql8_4J3wTY0JlLrpQlDA"
"0","2023/01/18","Amazon Market Place","-2346","JCBカード","日用品","日用品","","1","OB-yZGQvyn6CJg6qZphWEQ"
"1","2023/01/18","セブン-イレブンさいたま土手町店","-118","JCBカード","食費","食料品","","0","ZrIHdeovytoX_sprofaV4Q"
"1","2023/01/18","セブン-イレブンさいたま土手町店","-660","JCBカード","食費","食料品","","0","8x0W5VZOpT4qyYEZOBWueA"
"1","2023/01/17","ヨークベニマル
フォレオ東仙台 支払","-2475","【ま】nanaco","食費","食料品","","0","GsR9opB-IG1PJlnAoPevjQ"
"1","2023/01/17","セブン-イレブンさいたま土手町店","-442","JCBカード","食費","食料品","","0","9kNgegpEGl_Z0CyPc4ObHA"
"1","2023/01/17","セブン-イレブンさいたま土手町店","-660","JCBカード","食費","食料品","","0","0hov1rZ_aDdJUjUkF6ln1w"
"1","2023/01/16","株式会社はなまる","-670","JCBカード","食費","外食","","0","3-BTZa6Zfz0Tf-DS-Kqxig"
"1","2023/01/16","焼鳥日高大宮すずらん通店","-2030","JCBカード","食費","外食","","0","VI7ma-W1BaiB0z9wtOj3Zg"
"1","2023/01/15","JCB還元/Apple","1000","JCBカード","未分類","未分類","","0","yG1RspqTDSu-6f7-HwKv8Q"
"1","2023/01/15","バス等 仙市バス","-200","【ま】モバイルSuica (モバイルSuica ID)","交通費","バス","","0","ClTJAmB1hjuc5uuwWOrnxA"
"1","2023/01/15","バス等 仙市バス","-200","【ま】モバイルSuica (モバイルSuica ID)","交通費","バス","","0","s5nJWfMiVKMZ7eA2Sjjapw"
"1","2023/01/15","nanaco加盟店 支払","-2260","【ま】nanaco","食費","食料品","","0","CGo4-pWxa-HwDAMh1aNyVQ"
"1","2023/01/15","キャッシュバック(ポイント交換)","300","【け】三井住友カードNL","収入","その他入金","","0","nygZefSKyguXrgDPyMn8CQ"
"1","2023/01/15","佐藤ショップ (i)Phone12/12 pro アンチグレアガラスフィルム 【サラサラ感・ゲーマー向き】強化ガラス 硬度9H 反射/指紋防止 ガイド枠付き 貼り付け簡単(i)Phone12/12 Pro:6.1インチ) 販売: 佐藤-ショップ","-1343","Amazon.co.jp","日用品","日用品","","0","Kqym8wEit6voSwjOff3JtQ"
"1","2023/01/15","ウジエスーパー小田原店","-922","JCBカード","食費","食料品","","0","w8jkC1ML_XzTqxzLviwF3Q"
"0","2023/01/15","Amazon Market Place","-1343","JCBカード","日用品","日用品","","1","lULUiLRc7Cuy8mEkNFgWRA"
"1","2023/01/14","新利府 支払","-2025","WAON","食費","食料品","","0","dDbC2xuVx8TutlJt8opzbA"
"0","2023/01/14","WAONアプリ チャージ ポイント","104","WAON","未分類","未分類","","1","QGAiG6HZOqhZrRgQhQAaFw"
"1","2023/01/14","新利府 支払","-1812","WAON","食費","食料品","","0","o9SXGT-aGBex8-Ybw8nIsA"
"1","2023/01/14","haruオンラインショップ","-8000","JCBカード","日用品","日用品","","0","Ul7KftKYC40zVGDZjFqHpg"
"1","2023/01/14","イオンモール","-726","JCBカード","日用品","日用品","","0","hSQIdfto5aDwklld4wRg6Q"
"1","2023/01/14","イオンモール","-3465","JCBカード","日用品","日用品","","0","5Ds77T6tXbseISP5uGBArQ"
"1","2023/01/14","振込*ヤマグチ リヨウタ(リヨタポン)","1200","【け】住信SBIネット銀行","収入","事業・副業","","0","iyDxCpU1Tm0SIiJP-6MF2g"
"1","2023/01/14","honto","-538","JCBカード","教養・教育","書籍","","0","1VCRkuGbGw_Iws0pbOz1Lw"
"1","2023/01/14","イオンモール新利府 南館","-4070","JCBカード","日用品","日用品","","0","Hw3E-4qVZHV9g0qsFAoyQQ"
"1","2023/01/14","イオンモール新利府 南館","-9800","JCBカード","日用品","日用品","","0","j7rikM92ez0s3zwQ5v-LJg"
"1","2023/01/14","薬","-970","なし","健康・医療","薬","","0","tmud57RY5d4VRaCQyjfvuA"
"1","2023/01/14","内科","-1480","なし","健康・医療","医療費","","0","_ggQcPMcLOF4Z--VaEDTbg"
"1","2023/01/14","","-250","なし","自動車","駐車場","","0","IiyValCCbhqEbIqr_1OuHg"
"1","2023/01/14","神田そば","-460","なし","食費","外食","","0","HEjX1t5MiCci0BPdGbJjPg"
"0","2023/01/13","SBI証券投信積立サービス","-33333","【け】三井住友カードNL","未分類","未分類","","1","B8I61oaMZtYwXh0ULJPf3g"
"1","2023/01/13","ウジエスーパー小田原店","-437","JCBカード","食費","食料品","","0","uuwGS_WN1z6g2xDUFnEWGA"
"0","2023/01/12","振替 SBI証券","-33333","【け】住信SBIネット銀行","未分類","未分類","","1","8J_Bwpt6kLX5lzImfMeAYw"
"0","2023/01/12","振込*テイガクジドウニユウキン","20000","【け】住信SBIネット銀行","未分類","未分類","","1","9hFW2iGSJXYvbg_xYr_cLw"
"1","2023/01/12","TANGO（ラーメン）","-1250","なし","食費","外食","","0","cDavU_pKs-4bDTlcPJwOgg"
"1","2023/01/11","物販","-1320","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","5AmAM0RSs1mI7m1AVQucHg"
"1","2023/01/11","入 埼都大宮 出 鉄道博物","-189","【け】モバイルSuica (My JR-EAST ID)","交通費","電車","","0","UkZUvNrWOHvWooZgzcu1iA"
"1","2023/01/11","エチケットブラシ ベストトレッサー H08 ホワイト 販売: アマゾンジャパン合同会社","-1561","Amazon.co.jp","趣味・娯楽","映画・音楽・ゲーム","","0","5KVIYclfHGQxCGYj5uPuzw"
"0","2023/01/11","AMAZON.CO.JP","-1561","JCBカード","教養・教育","書籍","","1","tkaUhRTJxL3ayNjuuP38BA"
"1","2023/01/11","ウジエスーパー小田原店","-1115","JCBカード","食費","食料品","","0","_X1qCVvfJzjaJ0c3EW1fYA"
"1","2023/01/11","JR東日本 えきねっと","-2470","JCBカード","交通費","電車","","0","YtZP1ts3SXs2dGuaDmk7ew"
"1","2023/01/10","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","5Rw1mZ7rSFACbB07nDj7nA"
"0","2023/01/10","カード モバイル","10000","【け】モバイルSuica (My JR-EAST ID)","未分類","未分類","","1","BHGRmbdBU0dq1YUlGBDVFg"
"1","2023/01/10","物販","-1610","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","jxtNzyg3WGcm_xZhdNbRJg"
"1","2023/01/10","物販","-1320","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","lpef0ISOeMRE2YzlUg_O-g"
"1","2023/01/10","Spigen iPhone12 ケース iPhone12Pro ケース MagSafe 対応 ケース クリアケース 米軍MIL規格取得 耐衝撃 すり傷防止 ワイヤレス充電対応 アイフォン12 ケース アイフォン12プロケース ウルトラ・ハイブリッド マッグ ACS02626 (ブラック) 販売: Spigen 公式直営店","-3890","Amazon.co.jp","日用品","日用品","","0","rf5EUANTKt21WNxNMFrxsw"
"0","2023/01/10","Suica〔携帯決済〕","-10000","JCBカード","現金・カード","電子マネー","","1","Zv9waj7ueh5FKBOpZGQ53g"
"1","2023/01/10","povoご利用料金","-549","JCBカード","通信費","携帯電話","","0","kHrNOivZ-2rYz5kmebDImQ"
"1","2023/01/10","スターバックス コーヒー ジャパン","-3000","JCBカード","食費","外食","","0","PN48k06IIJgYJplMZhsFWA"
"1","2023/01/10","povoご利用料金","-110","JCBカード","通信費","携帯電話","","0","v5dFRPViL8oPiNnSeeg3Qw"
"0","2023/01/10","ミツイスミトモカ-ド (カ","-19900","【け】みずほ銀行","現金・カード","カード引き落とし","","1","wbXHrRtnwRZljiIQorQO_Q"
"1","2023/01/10","ウジエスーパー小田原店","-223","JCBカード","食費","食料品","","0","5f5NHPsJka3puMnHLwKp-A"
"0","2023/01/10","Amazon Market Place","-3890","JCBカード","日用品","日用品","","1","UreTIuOsS_lXpre0HqdQog"
"1","2023/01/10","AMAZON.CO.JP","930","JCBカード","収入","その他入金","返金","0","3TQhH0BN0oND_05WH6pPXg"
"1","2023/01/10","JR東日本 えきねっと","-2470","JCBカード","交通費","電車","","0","yWj5HpxlibKPmqVhutC3tg"
"1","2023/01/10","MOFTJAPAN.COM HONG KONG","-3982","JCBカード","日用品","日用品","","0","gQ5-PSpNa0L770bYCa5VSw"
"1","2023/01/10","お守り","-1700","なし","その他","寄付金","","0","DZ8s-NtpTremZqejiAPRJA"
"0","2023/01/10","JCB","-323575","※解約済【け】77","現金・カード","カード引き落とし","","1","CmKxJpsUCphYz2RfoR8Wtg"
"1","2023/01/10","トウコウヨウチエン","-5800","※解約済【け】77","教養・教育","その他教養・教育","","0","DmHlf9zerwX2FqmZ0q0MIw"
"1","2023/01/09","物販","-90","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","A77VgzCIuVx_5W1-1tlpww"
"1","2023/01/09","曙産業 パンスライサー ガイド 日本製 ナナメカットで最後まできれいに切れる 厚み調節 4枚切 5枚切 6枚切 8枚切 12枚切 ホームベーカリースライサー PS-955 販売: アマゾンジャパン合同会社","-1423","Amazon.co.jp","日用品","日用品","","0","g-_hbum3TBA62RmwUMgaBA"
"1","2023/01/09","APPLE.COM/BILL","-460","JCBカード","通信費","その他通信費","","0","sgCy2T4Yr4HrR6Xiwp6daw"
"0","2023/01/09","AMAZON.CO.JP","-1423","JCBカード","教養・教育","書籍","","1","CWZ1_5fD57uNITPbjC8Bbw"
"1","2023/01/09","洋服の青山","-4554","JCBカード","衣服・美容","衣服","","0","X30m7-LO9C7ZxG4z7gIk2Q"
"1","2023/01/09","ウジエスーパー小田原店","-2147","JCBカード","食費","食料品","","0","LxV0SAJrvVd1DwME2jOoWg"
"1","2023/01/08","兵庫県 淡路市(淡路島たまねぎプレミアムハンバーグ 150g×10個)","-10000","ふるさとチョイス","その他","寄付金","","0","8pNQmk3uc9rmr_OtoHBn1Q"
"1","2023/01/08","熊本県 長洲町(1373 訳あり 有明海産 焼き海苔 半切 320枚 (160枚×2))","-10000","ふるさとチョイス","その他","寄付金","","0","Hl9l0BlEEVvzn7bzp1n2lQ"
"1","2023/01/08","ご利用 フォレオせんだい宮の杜店","-2690","モスカード","食費","外食","","0","co5Ma7QCn7n8lpBa2dJJHg"
"0","2023/01/08","ご入金 webチャージ","3000","モスカード","収入","その他入金","","1","Aclg3RH7BQD9ZAcvi1e20A"
"1","2023/01/08","日清食品 日清の最強どん兵衛 かき揚げそば 101g×12個 販売: アマゾンジャパン合同会社","-2879","Amazon.co.jp","食費","食料品","","0","uS19sBJH6WYt6MV9auGHLA"
"1","2023/01/08","日清食品 日清の最強どん兵衛 きつねうどん 93g×12個 販売: アマゾンジャパン合同会社","-2705","Amazon.co.jp","食費","外食","","0","dBuSdgfTaDzKcBpqDXqDIA"
"1","2023/01/08","Anker Eufy (ユーフィ) Smart Scale C1(体重体組成計)【アプリ対応/Fitbit連携/体脂肪率/BMI/基礎代謝量/水分量/体脂肪量/骨量/内臓脂肪】ブラック 販売: AnkerDirect","-2990","Amazon.co.jp","健康・医療","ボディケア","","0","vVt9Yln5ouKdr0NYbIhPdg"
"1","2023/01/08","出光興産SS","-2525","JCBカード","自動車","ガソリン","","0","KVkCDGZFbNxXxgteqi6ZDg"
"0","2023/01/08","AmazonPay提携サイト","-10000","JCBカード","教養・教育","書籍","","1","Yt9dmHdc30YAghYRTthgrQ"
"0","2023/01/08","AmazonPay提携サイト","-10000","JCBカード","教養・教育","書籍","","1","8kZdVkvL_cSDYGx3wm20ow"
"0","2023/01/08","Amazon Market Place","-2990","JCBカード","未分類","未分類","","1","Aa3tWhYdzEN-50LH2k6Yhg"
"0","2023/01/08","AMAZON.CO.JP","-5584","JCBカード","教養・教育","書籍","","1","tQIAHAEVo4La3jW4V6sv_g"
"1","2023/01/08","モスバ-ガ-","-3000","JCBカード","食費","外食","","0","GBR5u49xmpwRP6GOCriF5Q"
"1","2023/01/08","カワチ薬品フォレオ宮の杜店","-203","JCBカード","日用品","日用品","","0","99DCZq-X7m-QIAKeqTPq2g"
"1","2023/01/08","ニトリ","-227","JCBカード","日用品","日用品","","0","DOO6xTQdzkARZiUXQYnnPg"
"1","2023/01/08","カインズホーム","-7820","JCBカード","日用品","日用品","","0","21rw23rKvH8f-RD1mmn2aQ"
"1","2023/01/07","2022年3月増刊号 最新時事用語 販売: アマゾンジャパン合同会社","-1430","Amazon.co.jp","教養・教育","書籍","","0","Y6_uJrVUuoZ3SJOXTQ8ygQ"
"1","2023/01/07","APPLE.COM/BILL","-580","JCBカード","通信費","その他通信費","","0","INeKzLjBf3Vx3sgjEn6M2A"
"0","2023/01/07","AMAZON.CO.JP","-1430","JCBカード","教養・教育","書籍","","1","P8AlgHuxr8vPK6hkUfqdFQ"
"1","2023/01/07","ウジエスーパー小田原店","-2973","JCBカード","食費","食料品","","0","mDmPhBnZQVehIjtL3Q20nQ"
"1","2023/01/06","ウジエスーパー小田原店","-630","JCBカード","食費","食料品","","0","H35Wd4q43D4DHlIn5p4pnw"
"1","2023/01/06","ヨドバシカメラ 仙台店","-1084","JCBカード","日用品","日用品","","0","g_JG_p4DImN_RWogMjFbRg"
"1","2023/01/06","ヨドバシカメラ 仙台店","-1360","JCBカード","日用品","日用品","","0","MCIBYZtSA5Wb7oJ_BWANog"
"1","2023/01/06","リベラルア-ツ大学","-1239","JCBカード","教養・教育","その他教養・教育","","0","vl_Qx-MG3B4MqTr_LnwBJQ"
"1","2023/01/05","SONY SRS-X7(B)","4150","メルペイ（残高払い）","未分類","未分類","","0","iFYN35JoIS8hNdbPAoEot36mYO6AlWPRjNVGKUg1Z-8"
"0","2023/01/05","振替 SBI証券","400000","【ま】住信SBIネット銀行","未分類","未分類","","1","3GI0K-ySpt-01YG89yPTuQ"
"1","2023/01/05","ウジエスーパー小田原店","-2437","JCBカード","食費","食料品","","0","gqovJcGMyEvaXY0Zu050-A"
"1","2023/01/05","ニトリ","-7969","JCBカード","日用品","日用品","","0","EFpl_pyXOgSHUrVylAMMaA"
"0","2023/01/05","振替 SBI証券","400000","【け】住信SBIネット銀行","未分類","未分類","","1","JBt4hIRguzMIzyLT-06d5A"
"0","2023/01/05","振込*ナガヤマ ケンタロウ","-6600","【け】住信SBIネット銀行","未分類","未分類","","1","vtUyUOqb9F-I6-nxPgEL4Q"
"1","2023/01/05","マクドナルドモバイルオ-ダ-","-2020","JCBカード","食費","外食","","0","wg15TCBm0wTj1tjL57o1qA"
"0","2023/01/05","振込 ナガヤマ ケンタロウ","6600","※解約済【け】ゆうちょ銀行","収入","その他入金","","1","9kRLV0m4ABZtYAXSAr9UAA"
"1","2023/01/05","SMBC(スミシンSBIネツ","-20000","【け】みずほ銀行","住宅","住宅","","0","w2qflQpSID50Wh-_G8oICw"
"1","2023/01/05","ミヤギセイキヨウ","-20521","※解約済【け】77","食費","食料品","","0","ouGOT1_rMW9u9cemfxHUwQ"
"1","2023/01/04","物販","-1844","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","-SpYci31w7wwHq3cnVB_aw"
"1","2023/01/04","nanaco加盟店 支払","-4840","【ま】nanaco","食費","食料品","","0","RYBuJqNrgIcJDjyXJ793sQ"
"0","2023/01/04","振込*テイガクジドウニユウキン","10000","【け】住信SBIネット銀行","未分類","未分類","","1","Umj65gvr76J2VQT2tlmAHA"
"1","2023/01/04","ウジエスーパー小田原店","-1078","JCBカード","食費","食料品","","0","93nA7pGQU6Sk8G6m6R42xw"
"1","2023/01/04","マクドナルドモバイルオ-ダ-","-1920","JCBカード","食費","外食","","0","Bh8WGk_lKd6e5gXqOr69oA"
"1","2023/01/04","自払 学研教室月謝","-6820","※解約済【け】ゆうちょ銀行","教養・教育","習いごと","","0","LFntHVV7QQmyU9dRkQSrAQ"
"1","2023/01/04","ゴヘンサイ","-194965","※解約済【け】77","住宅","ローン返済","","0","7Tg-SKpJTLmcrh77AgMvyw"
"1","2023/01/03","エフオ-オンラインストア","-5258","JCBカード","衣服・美容","衣服","","0","yqZfkt9hwBGYaQ_Tk0qSdA"
"0","2023/01/03","Amazon Market Place","-16399","JCBカード","未分類","未分類","","1","BiWo85EYL44ErAkRg3NCbA"
"0","2023/01/03","Amazon Market Place","-49800","JCBカード","未分類","未分類","","1","vKJbSGZ9DmzJw5nCdpZ01w"
"1","2023/01/03","Lenovo ThinkPad X395 ■13.3型FHD IPS液晶(1920x1080) / AMD Ryzen 5 PRO 3500U / メモリ8GB / SSD:256GB / Webカメラ / USB Type-C / Win11搭載 / Office H&B 2019 (整備済み品) 販売: ワークスPC","-49800","Amazon.co.jp","その他","事業経費","","0","pjGxCB6HB8n4KgVQOk49DA"
"1","2023/01/03","【Amazon.co.jp限定】 バッファロー WiFi ルーター 無線LAN Wi-Fi 6 11ax / 11ac AX1800 573+1201Mbps 日本メーカー LANケーブル同梱【 iPhone 14 / 13 / 12 / iPhone SE(第二世代) / PS5 メーカー動作確認済み】 エコパッケージ WSR-1800AX4S/NWH (7450円 * 2点) 販売: アマゾンジャパン合同会社","-14900","Amazon.co.jp","日用品","日用品","","0","0gdjz6bstjcfEzhF0x1mFQ"
"1","2023/01/03","ぺリックス PERIPRO-303 GGO 34 mm交換用トラックボール 光沢仕上げ ゴールド スピード型 PERIMICE-517/717またはロジクール/エレコムトラックボールマウスと互換性有り【Amazon.jp 限定商品】【正規保証品】 販売: Perixx JPN 商品についての質問は こちら","-1499","Amazon.co.jp","日用品","日用品","","0","JuhqsDfVt8HeCgMhJt4qRQ"
"0","2023/01/02","パソコン振込 カ) エスビ-アイシヨウケン","-400000","※解約済【ま】三井住友銀行","未分類","未分類","","1","ILHnWmUJAafwDUdNtDsNsg"
"0","2023/01/02","WAONアプリ チャージ クレジット","10000","WAON","未分類","未分類","","1","Bs-m-dUfS6E76T6sRqPq1A"
"1","2023/01/02","新利府 支払","-4390","WAON","食費","食料品","","0","tMn3HrCz5hKLTIqITPognQ"
"1","2023/01/02","ATM セブン銀行","-23880","【け】住信SBIネット銀行","現金・カード","ATM引き出し","","0","-xG7RAyE9Wh3sFfaqX3rNw"
"0","2023/01/02","WAONチャージ","-10000","JCBカード","現金・カード","電子マネー","","1","3bPNTBqGWi3ngWr1hMv00Q"
"0","2023/01/02","AMAZON DOWNLOADS WWW.AMAZON.CO","-980","JCBカード","教養・教育","書籍","","1","dst8nFEpFt6FlfB0ZbKwUw"
"1","2023/01/02","スケーター 不織布 マスク 三層構造 子供 女性用 増量 箱入り ディノサウルス 30枚 MSKP30 販売: アマゾンジャパン合同会社","-615","Amazon.co.jp","日用品","日用品","","0","9bqnMr8ajmWRs2U6VxmVgQ"
"1","2023/01/02","Kindle Unlimited 販売: Amazon Services International LLC","-980","Amazon.co.jp","教養・教育","書籍","","0","av-BmpUu3eZtYsz-v7Rj6g"
"0","2023/01/02","AMAZON.CO.JP","-615","JCBカード","教養・教育","書籍","","1","3o2sA3YvBUW38m8edSeVEA"
"0","2023/01/01","ネツト カ)エスビ-アイシヨウケン","-400000","【け】みずほ銀行","未分類","未分類","","1","wPyFWSRqKO2POurGil8_kw"
"1","2023/01/01","SR猫柳本線ポケット","-330","JCBカード","趣味・娯楽","映画・音楽・ゲーム","","0","ion_J4c1VjuoTDq_syYDQw"
"1","2023/01/01","セブン-イレブン仙台卸町1丁目店","-151","JCBカード","食費","食料品","","0","f2iw1kfVFOypKPVdXazMHw"
"1","2023/01/01","APPLE.COM/BILL","-3000","JCBカード","通信費","その他通信費","","0","B74riT50oUqskBQarTbbjQ"
"1","2023/01/01","APPLE.COM/BILL","-7760","JCBカード","通信費","その他通信費","","0","cb8grrZ7nkn4PM4kk22b9A"
"1","2022/12/31","au 電話利用料","-6458","JCBカード","通信費","携帯電話","","0","za9wzuLefUXyMEw8NMWzIA"
"1","2022/12/31","佐藤ショップ (i)Phone12/12 pro アンチグレアガラスフィルム 【サラサラ感・ゲーマー向き】強化ガラス 硬度9H 反射/指紋防止 ガイド枠付き 貼り付け簡単(i)Phone12/12 Pro:6.1インチ) (1422円 * 2点) 販売: 佐藤-ショップ","-2844","Amazon.co.jp","日用品","日用品","","0","98tEehhv5wfbsj4FEs67rw"
"1","2022/12/31","povoご利用料金","-12980","JCBカード","通信費","携帯電話","","0","pg2CVz9M4PebIAZxFL4NbA"
"1","2022/12/31","パンセ 福室本店","-3824","JCBカード","食費","外食","","0","ChZa-6qJzI6eSF2xNrNSGQ"
"0","2022/12/31","Amazon Market Place","-2844","JCBカード","未分類","未分類","","1","wsp0VqJHnaW6aNAO-Dr1aw"
"1","2022/12/31","ウジエスーパー小田原店","-1265","JCBカード","食費","食料品","","0","16-N8UIowuOME-7DVCliGA"
"1","2022/12/31","ウジエスーパー小田原店","-2304","JCBカード","食費","食料品","","0","NPfqTbtRVidlG8EWWX2jXg"
"1","2022/12/30","ETC 宮城川崎 -仙台東 軽自動","-1140","JCBカード","自動車","道路料金","","0","S5ADeC9OldNsjGxbouRjhg"
"1","2022/12/30","ETC 仙台東 -笹谷 軽自動","-1390","JCBカード","自動車","道路料金","","0","g-SY4EpHk24s5MU1q-MEag"
"0","2022/12/30","定期振替","100090","【け】みずほ銀行","未分類","未分類","","1","xb_x5FmaT7GZjSN-vnKuuw"
"1","2022/12/30","GOOGLE *YOUTUBEPREMIUM","-2280","JCBカード","通信費","情報サービス","","0","-9xC74JmvQL2gLlQXUdnmA"
"1","2022/12/30","JINSオンラインショップ","-550","JCBカード","衣服・美容","アクセサリー","","0","9B_hHLJHjotdm73ySd4irw"
"1","2022/12/30","仙台港北インターSS","-2361","JCBカード","自動車","ガソリン","","0","q19yzJQHTxShsvoFUBxv7A"
"1","2022/12/30","スターバックス コーヒー ジャパン","-3000","JCBカード","食費","外食","","0","Zuocvoa1K-89nEB4QWhVpw"
"1","2022/12/29","ご利用 イオンスタイル仙台卸町","-880","モスカード","食費","外食","","0","pR2kNiJQbUFcuXrrORiCKA"
"0","2022/12/29","カード モバイル","3000","【ま】モバイルSuica (モバイルSuica ID)","未分類","未分類","","1","PSYdzeLqBHshpiHmcPqvTQ"
"1","2022/12/29","仙台卸町 支払","-560","WAON","食費","食料品","","0","MdxLBj2FZj28tMp8OSLgyg"
"1","2022/12/29","nanaco加盟店 支払","-1350","【ま】nanaco","食費","食料品","","0","dpNb6LH--A5UYWFOcH6GNQ"
"1","2022/12/29","ドトールコーヒー","-350","JCBカード","食費","外食","","0","bGp9kpAWU1GCMwe8Szv0eA"
"0","2022/12/29","Suica〔携帯決済〕","-3000","JCBカード","現金・カード","電子マネー","","1","3JAZ1PkMPDc9sWtWBApS3A"
"1","2022/12/29","イオン東北","-244","JCBカード","日用品","日用品","","0","ASie3adqsRQqAd7GrxZAlQ"
"1","2022/12/29","イオン東北","-1786","JCBカード","日用品","日用品","","0","ZA3Sa4lcSwtih7EIUeXugg"
