"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2024/09/22","地方税","-6","【ま】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","SZoNC5xXEkawf9hzp3bloGx_Ir8SBCdaNzz_Xa7ZA08"
"1","2024/09/22","国税","-20","【ま】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","uW6XGPEosjgacfMYtOvhVOE8RjrXE-nI3OBOWqdAwHU"
"1","2024/09/22","利息","133","【ま】住信SBIネット銀行","収入","その他入金","","0","nZYURwEipQF5kaE-xMyq2IB0TuNihMjk3pXpz7f_Ics"
"1","2024/09/22","地方税","-3","【け】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","HYDDuU6uulePPZVO0d772gbMTMu7ti2G8Qq3lHJ-_7U"
"1","2024/09/22","国税","-9","【け】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","M4ukOQyYcxXpyQLZTc9gFqzXWzTSBEV8D1t-y5A9G3Q"
"1","2024/09/22","利息","63","【け】住信SBIネット銀行","収入","その他入金","","0","k8IRTJNKCczjYLwNNHeYBs1QU5uA_4Ke5xQ4mKMOOEI"
"1","2024/09/22","地方税","-3","【け】住信SBIネット銀行","税・社会保障","所得税・住民税","","0","pG8pmgaVcBldBw3B80qYsyoi0FgefBOtMze25b4CpyE"
"1","2024/09/22","国税","-10","【け】住信SBIネット銀行","税・社会保障","その他税・社会保障","","0","6nd-36fmtoo65c3Yo3ONJjw9Qu8IiXvcDj3zOwWXH-s"
"1","2024/09/22","利息","68","【け】住信SBIネット銀行","収入","その他入金","","0","5RczoLJ9JbmN5-_y8zyqSgI1R40NsrPGbXAZglaJfvA"
"1","2024/09/21","ポイント","38","Amazon.co.jp","収入","一時所得","","0","7p1Oj7YoSraqwYUgHsapAqNqHrcaJbdtQflonml3t14"
"1","2024/09/21","コード×AIーソフトウェア開発者のための生成AI実践入門[Kindle 版] 服部 佑樹 販売: Amazon Services International LLC","-3234","Amazon.co.jp","教養・教育","書籍","","0","eBJlifYU0s54_e7bKzeUL7bndjWhNyUOWq4YRnFVPnk"
"1","2024/09/21","オーケー　新座野火止店","-9362","JCBカード","食費","スーパー","","0","OOwrxbRP-cQXXX3E8-4sSo9NTWCJiGJqv8emzuhgb8I"
"1","2024/09/20","マクドナルド朝霞三原店","-1760","JCBカード","食費","外食","","0","E1SWBmTGMp_eX_PDjOfkGEQEx7M-VjY2BqBBtj_wstI"
"1","2024/09/20","セリア２４５７くみまちモールあさか店","-330","JCBカード","日用品","日用品","","0","o30UoMIT33mSXavkAfO8T_7AQ4RVcf_CIP_m_VlIvzg"
"1","2024/09/20","BOOKING.COM HOTEL","-7371","JCBカード","交際費","その他交際費","","0","459iJl-ri6keYbEfFSR6AwWyHZq931Og67w8NJzDV-s"
"1","2024/09/20","ＡＰＰＬＥ．ＣＯＭ／ＢＩＬＬ","-1600","JCBカード","日用品","その他日用品","","0","j5bO-BlwEizsmNeeloSeHgQhoWksbe07nIb761G7yW4"
"1","2024/09/20","イトーヨーカドー朝霞店食品　食料品","-331","JCBカード","食費","スーパー","","0","FLAV1GxU2DdShzEkgllVcqr3__tnDPskASRbMZCOBj0"
"1","2024/09/19","マルエツ　朝霞溝沼","-2558","JCBカード","食費","スーパー","","0","pVaFgo77KRMmF4mkVkC23LC1MBfKE0niMLJHhvBad7Q"
"1","2024/09/19","東武鉄道定期券〔モバイル〕","-58700","JCBカード","交通費","電車","","0","bOVU6JUA37TFYxfEinXUvF30x7YHhGFy7i0iI_CssNY"
"1","2024/09/19","ららぽーと富士見","-1590","JCBカード","食費","外食","","0","Io4jNUMUws_E3KYjHMyHwdwj9k5ImhpKvjz-PeJnTfc"
"1","2024/09/19","ＧＯタクシー〔チップ〕","-500","JCBカード","交通費","タクシー","","0","B6oA8quijTrRcIo0EE2zFsepWw3E_b5Pghxw2PLxYms"
"1","2024/09/19","ＧＯタクシー〔乗車料金〕","-1100","JCBカード","交通費","タクシー","","0","vIGJywq7QWIc5UsWyiq2fiw6ga6I9HsUm7aqOPSsffA"
"0","2024/09/18","振替 SBI証券","567","【け】住信SBIネット銀行","未分類","未分類","","1","kEHcUsnndxZmW12M91M1J6j46fCTY9yAOTiN37dK_sI"
"1","2024/09/18","ドラッグセイムス新座野火止店","-3458","JCBカード","日用品","その他日用品","","0","sjoFPzV6CiEnNYFrN5hGXUKQa2ohqTjhBEmAonxWmgM"
"1","2024/09/18","西友","-1722","JCBカード","食費","スーパー","","0","rpvhe6A9si8fFCIjzQ2vZeSmmOBFIT1XpfenxayWdgE"
"0","2024/09/18","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-1864","JCBカード","日用品","その他日用品","","1","hbXJRhtJuSD9mjzquazdRxknWq0rvXuzm5KVOEdjbHk"
"0","2024/09/18","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-4958","JCBカード","日用品","その他日用品","","1","mKZRSo93eWyAfbVmISlrYlEv3YdLxvVTMKzu0QZ95jg"
"0","2024/09/18","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-677","JCBカード","日用品","その他日用品","","1","gN7JyHgOL8nsjbfhmIFBh5ch7MfiMyft81uJWOa7fF0"
"1","2024/09/18","国際興業　池袋駅西口案内所","-50330","JCBカード","交通費","バス","","0","37pCv2g8ezjJPgus9u8SDXGTFIUuvd1I8rTHq9nxopU"
"1","2024/09/18","割引","75","Amazon.co.jp","収入","一時所得","","0","dr2VNo9JeNitmGXh2TQABHSLf9Gll_TOpFiF8t48Y9Q"
"1","2024/09/18","ファミリー [まとめ買い] 家庭用手袋 ビニール 手袋 中厚手 指先強化 Mサイズ ピンク×4個 キッチン 食器洗い 掃 販売: アマゾンジャパン合同会社","-752","Amazon.co.jp","日用品","Amazon","","0","RrANv2ykEBH--0ZX9PbD-l5Y_ym3oPh6wryV1Lv-aqs"
"1","2024/09/18","ベルモンド 旧型 iPad Air 10.9インチ 用 ペーパータイプ フィルム さらさら ケント紙 タイプ | (第5世代 2022 / 第4世代 2020) 対応 | 日本製 保護フィルム アイパッド エアー 【 紙感覚 】 B0160 販売: Bellemond Direct(ベルモンドダイレクト)","-998","Amazon.co.jp","日用品","Amazon","","0","0QV0XYXmSuGh6Mkzt5pjPG-1TJNHj70WrxLkcD66PLQ"
"1","2024/09/18","BRUNO ブルーノブレンダー ボトル ミニ ボトルブレンダー 氷も砕ける スムージー ミキサー コンパクト 280ml ブルーノブルー BOE073-BBL 販売: Amazon.co.jp","-3960","Amazon.co.jp","特別な支出","家具・家電","","0","1RHYgOwjrirNAh-9AVVLhd6tjnqr-v8pXzhFIfNHi9o"
"1","2024/09/18","貝印(Kai Corporation) KAI 電動 ハンド ミキサー 泡立て器 DL0501 ホワイト 販売: Amazon.co.jp","-1864","Amazon.co.jp","特別な支出","家具・家電","","0","JJSh9Ea0FE_FrvR4cz8QwuXrqIi4i-4s09AfQde8c5c"
"1","2024/09/17","イトーヨーカドー朝霞店食品　食料品","-4141","JCBカード","食費","スーパー","","0","fxtto4eXVZ1hnBW6zzSRCPWGDOSLXnLP0PEAsAZwWOo"
"1","2024/09/17","カインズホーム","-80","JCBカード","日用品","日用品","","0","bHIuF2L3QjkjlJ1Vt-NhiQOj-aJduxNFNtkNOsrUfPA"
"1","2024/09/17","カインズホーム","-240","JCBカード","日用品","日用品","","0","o72NNW5-tZMelv3cV8RSOnBihjLj60lbI362symom14"
"1","2024/09/17","カインズホーム","-3600","JCBカード","日用品","日用品","","0","jRkjFpixlOTSb2s69Eu4G3C-deFQssdmHHPxFmZvNYY"
"1","2024/09/17","ＡｍａｚｏｎＰａｙ提携サイト","-2930","JCBカード","日用品","その他日用品","","0","pukaXMUQdCCHIKgsNDDNW16qWsOLN1n5cVrGu49-v9o"
"1","2024/09/17","ＪＲ東日本モバイルＳｕｉｃａ","-10000","JCBカード","交通費","電車","","0","PakzLeqJ4y-mLtwmJMo1t-uvRo83ZfZui6Tc29qAmC0"
"1","2024/09/17","アップルジャパン","7980","JCBカード","収入","一時所得","","0","4fAQEwrDkqe4L26TJUN8k6enHuYPYTvjH-jiAxReV24"
"1","2024/09/16","東京電力　電気料金等　０６年０９月分","-12528","JCBカード","住宅","水道光熱費","","0","rn3HJuX0HSaDHalWsInSKMeiG4-CobIGLHmvwg1OrUs"
"1","2024/09/16","割引","118","Amazon.co.jp","収入","一時所得","","0","dsVsLx06SJQKskdn7QdHNhZqykN5U0GKKWFGxJ-tcps"
"1","2024/09/16","(ケラッタ) moshi moshi おむつ 防臭袋 臭わない 袋 【マチ付きで簡単密閉】オムツ 消臭 (Mサイズ 90枚入) (1個入り) (1180円 * 2点) 販売: ケラッタ株式会社","-2360","Amazon.co.jp","日用品","Amazon","","0","e5FQ7GS7y_lDOiGqs-QqJ07OuoVU7D4e_f-cfVKerDE"
"0","2024/09/16","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-2242","JCBカード","日用品","その他日用品","","1","1lsDusGtP6zcDxgaBBXclzbH9-dCKLlCH0Y8VCl-S-o"
"0","2024/09/16","ATM セブン銀行","-20000","【け】住信SBIネット銀行","現金・カード","ATM引き出し","","1","3RPMtzkhpb_RaWApPZE4ivP7_emFlYkgrt0MxtNPx5s"
"1","2024/09/15","ＥＴＣ　大泉　　　－和光第二　　軽自動","-250","JCBカード","自動車","道路料金","","0","Pj8WezuAGC5sHu8Raofi5WKXil6pbPsvJn_Ig-5i7b4"
"1","2024/09/15","ＪＣＢのタッチ決済特典１０％分","438","JCBカード","収入","一時所得","","0","rtSdWbQZh5FLBd6vF9d8gzhQvaL0L-5kPTj7ukkruXE"
"1","2024/09/15","マクドナルドモバイルオ－ダ－","-2450","JCBカード","食費","外食","","0","fZ_hjQ1hicEN1OsxlxVnz6OppBn3gXgpglitgwy8HLo"
"1","2024/09/15","ユニクロ","-1990","JCBカード","日用品","衣類","","0","v3DzaMsF4YgZsi7IQklQexU1h-eyRWXqitY-KMZijoU"
"1","2024/09/15","ドラッグセイムス新座中央通り店","-2153","JCBカード","日用品","日用品","","0","Sar2etE_hAQMX9B-Y3K2NX3WlhT_7rBn-bUaBD6qogs"
"1","2024/09/15","Ｔ・ジョイＳＥＩＢＵ大泉　ショップ","-650","JCBカード","食費","外食","","0","eNnuejLeMRTOrPXa8Ym38C-BE5e7-NjTjG-33ISqmxo"
"1","2024/09/15","Ｔ・ジョイＳＥＩＢＵ大泉　コンセ","-1550","JCBカード","食費","外食","","0","3oTbMcExllJ_ZAh2ATu_LUDDBCKu1DTEZxwXGfXjx7k"
"1","2024/09/15","西友","-505","JCBカード","食費","スーパー","","0","AZAU0Jd83kiFmu6B19XYqoJ6QGQ2QoGl6yfaDs9Ipik"
"1","2024/09/15","アップルジャパン","-7980","JCBカード","交際費","その他交際費","","0","erxr67H-q0kB_ZNmyMF2iD6W9Gqw3ePdSoKAL988zpg"
"1","2024/09/15","アップルジャパン","-7980","JCBカード","交際費","その他交際費","","0","_CMZvdqFDJ-6QMsM8bdh3u2dNghuOn5YHrsXbo1IZJo"
"1","2024/09/14","東映アニメーションミュージアムショップ","-2200","メルペイ（残高払い）","交際費","その他交際費","","0","u4x1oWKs7uz-vsg-NLq91olNAX2k2oDprDda9W2fQbA"
"1","2024/09/14","くもん出版(KUMON PUBLISHING) スタディクロック DC-53 ホワイト 知育玩具 おもちゃ 3歳以上 KUMON 販売: Amazon.co.jp","-2264","Amazon.co.jp","日用品","Amazon","","0","4d2zV8tahiRaARI36kZzNtFG36Z7f3j8VIYf4GP3Ryk"
"1","2024/09/14","[ウイング/ワコール] ノンワイヤーブラ S~3L よく伸びて快適フィット身生地部は吸汗速乾 なめらかな肌ざわり 【フィットトップ】 ブラジャー 小さいサイズ 大きいサイズ MB1010 レディース ブラック L 販売: Amazon.co.jp","-2009","Amazon.co.jp","日用品","衣類","","0","Mb_DlqvOBzhBFVqBuc0wowoedH4f3VlSkmfaiFfq1lM"
"1","2024/09/14","割引","61","Amazon.co.jp","収入","一時所得","","0","hvOYkJmyB_VmUQOKucLVbDDHkxz1JCFSbrfo9HCYTBU"
"1","2024/09/14","【Amazon.co.jp限定】 Bifesta(ビフェスタ) 炭酸 泡洗顔 モイスト ヒアルロン酸 コラーゲン配合 うるおいしっとり肌へ セット 180グラム (x 2) 販売: アマゾンジャパン合同会社","-1221","Amazon.co.jp","日用品","Amazon","","0","EM5TugEVp0EaEciYgpU0pr9HEqFHiIcIC2DZiHoJ1jY"
"1","2024/09/14","フアミリ－マ－トアサカヒザオリイツチヨウ","-190","JCBカード","食費","コンビニ","","0","ket2nNJFklpuCeS8iWFd7HsIdvEtK2rVHBHTKTgaLw4"
"1","2024/09/14","オーケー　新座野火止店","-2335","JCBカード","食費","スーパー","","0","EjEkPtSRQPdWynwXqO-7a9oVgtN1DYpBxvZn0QjFc8w"
"1","2024/09/14","タイムズ駐車場","-880","JCBカード","自動車","駐車場","","0","dfoMnW7fzmr8ZPScyF-592_-PCIpZl-60ayuuOd-ieI"
"1","2024/09/14","ＡｍａｚｏｎＰａｙ提携サイト","-6000","JCBカード","日用品","その他日用品","","0","5FHt-ZlPKnDoBd3Mj8b34ImYbBaTVd2TH_tC7z24-Lw"
"0","2024/09/14","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-1160","JCBカード","日用品","その他日用品","","1","V6yO8VoBjUGTGQnNQoayZ9eOjxI0y1VmLeEXromTP2w"
"0","2024/09/14","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-4273","JCBカード","日用品","その他日用品","","1","tHOXZPB_HF2vgPAA3OG4vV67LwByecEzr51OJ-CMMr8"
"1","2024/09/14","セブン－イレブン練馬東大泉２丁目店","-421","JCBカード","食費","コンビニ","","0","9thB0-rEHfDV3i9PlSBnLfDLULZ0vGCNNVl7RyygPdE"
"1","2024/09/14","ジャパンビバレッジホールディングス","-120","JCBカード","食費","コンビニ","","0","D-ZGIq6exUqrsAg7wfrstezKHh7o6LKlF1TBNHtXNIU"
"1","2024/09/14","ジャパンビバレッジホールディングス","-130","JCBカード","食費","コンビニ","","0","GYUfQRy1pA0z6pHhq8O2CPixNEcScZH00Np9oStLsuk"
"1","2024/09/14","ジャパンビバレッジホールディングス","-130","JCBカード","食費","コンビニ","","0","5rWkuwA7-oRIMaOVg3ZjIflk93DuClJgEgqIApGSJhg"
"1","2024/09/14","ガシャポン","-900","なし","交際費","交際費","","0","r4BIvRpHS1WN7rXyP6vILKg2Fw5tLh5w-g30NqCusbI"
"1","2024/09/14","外食","-3090","なし","食費","外食","","0","jtLe9OB4rMbuwYkH7usijJYMNk-nQ_8VQIUc_S_3uqE"
"1","2024/09/14","誕生日ケーキ","-2510","なし","食費","外食","","0","Mk7Z2_5UuDm9_7YeDGQuhF94K_rFFK_BwKtwU5DTXEQ"
"0","2024/09/13","SBI証券投信積立サービス","-40000","【ま】三井住友カード","未分類","未分類","","1","tbOp4l52JA1pXK1H652uAUGc6kEKmsdunZO1TzzOrnA"
"1","2024/09/13","ＣＡＩＮＺＰｉｃｋＵｐ","-824","JCBカード","日用品","日用品","","0","aucGv_yONjqPCnnD8h7IbyQNwhSlAtGR3TYZ-IIbhus"
"0","2024/09/13","SBI証券投信積立サービス","-40000","【け】三井住友カードNL","未分類","未分類","","1","IVXfs4Pi6vnoRl5YF1vi-LdyhiEsFVRC7izuw2E2eYQ"
"1","2024/09/13","マクドナルド朝霞三原店","-840","JCBカード","食費","外食","","0","covBfx60q47MR45qkJw6r-o1gMS3omsw0bgBWbVK1fk"
"1","2024/09/13","セリア２４５７くみまちモールあさか店","-440","JCBカード","日用品","日用品","","0","GvZ8FirT0RDCttkE1l9Wwo4Uz-5-xkjF_az073ZVXas"
"1","2024/09/12","ＥＮＥＯＳ－ＳＳ","-2476","JCBカード","自動車","ガソリン","","0","bBkkfEMvli97vqng1GTKKcAmAXkRqmIiJcDVaoX9hus"
"1","2024/09/12","星乃珈琲店　新座店","-1160","JCBカード","食費","外食","","0","0aAhNsy1IAItLmCHLnbZJ4HJtsnjJ-Cs0t_NzZObqYA"
"1","2024/09/12","セブン－イレブン朝霞駅南口店","-172","JCBカード","食費","コンビニ","","0","l66E3ogatyJcSAAbIrF1CusXQL6rK3XDuq8xPf0W_iA"
"1","2024/09/12","ヤオコー新座店","-546","JCBカード","食費","スーパー","","0","Cuz81OvEMhETitdDrE9tgoZcscpnqk7BkAyXfdJl8NA"
"1","2024/09/12","ヤオコー新座店","-4419","JCBカード","食費","スーパー","","0","jj9ewmbXL1rE-HtJLZIlKNDRHN25olGPF0omFU8VJLY"
"1","2024/09/12","ＡｍａｚｏｎＰａｙ提携サイト","-12012","JCBカード","日用品","その他日用品","","0","WiXGdPpRDbxwYT95lcUDdX6afMpc9rYj6llHNOVD6hg"
"1","2024/09/11","ｐｏｖｏご利用料金","-66","JCBカード","住宅","通信費","","0","bv38FL57Lx2qsDp0GgTEGGmiM5bPG8beJQwAEjEqYxo"
"1","2024/09/11","ＧＯタクシー〔乗車料金〕","-1200","JCBカード","交通費","タクシー","","0","IpFl8gtOrH7GYP3EcxtU3wrAqbjF1CCHmIPLJEE8nT0"
"1","2024/09/11","リベ大公式グッズショップ","-1100","JCBカード","交際費","交際費","","0","_frogzC1Kn3yZBTgNLqLu-NvxqX6God5MBeJudFyfX0"
"0","2024/09/11","振替 SBI証券","-22482","【け】住信SBIネット銀行","未分類","未分類","","1","zPr3Njlay38mR8X1qUeW1ZEICyw1XNKpW4WuD1o2QJA"
"1","2024/09/10","UDEMY (+905326253880)","-14800","【け】三井住友カードNL","住宅","サブスク","","0","yFwbZBCKZABalQ3fiI6WVP9K0mZA_xga41dsyq9gEz8"
"1","2024/09/10","オーケー　新座野火止店","-4770","JCBカード","食費","スーパー","","0","oDPE1zH_3YZXaHVwE-2lyK-cvbXwl9psAkg1tof6o5s"
"0","2024/09/10","口座振替 ミツイスミトモカード","-40000","【ま】住信SBIネット銀行","現金・カード","カード引き落とし","","1","WRRvLggJVPm9rBeCZCMaG2Ocdx7NBKuAaQVY70TYJ3E"
"0","2024/09/10","口座振替 ミツイスミトモカード","-39600","【け】住信SBIネット銀行","現金・カード","カード引き落とし","","1","4Y2Ndnip296almwsu-0DqYolrvxDEhqDhqEgNf9mVUc"
"0","2024/09/10","口座振替 (カ)ジエーシービー","-433492","【け】住信SBIネット銀行","現金・カード","カード引き落とし","","1","UCmQ6dgpVI7zLN-cm1dIbbC8vlMk804JYmkkoJ7aDAI"
"1","2024/09/09","物販","-308","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","YKY9tJXD7SiNqdA_-TeltT5DjgBNFCychvwLViv2d0A"
"1","2024/09/09","物販","-630","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","GH-R8hpjXu1pN1Fj4Zbc9xPrwHxU7dT-IdSRKIe9gZE"
"1","2024/09/09","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","Wv3-CyYTkTAI3RygKJwffiCGP1jAxQpCxo5hrA5ooNs"
"1","2024/09/09","物販","-366","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","1pXYQYLeB-L1_eyg7RMPi--X--9EObS8cwGKhFeUnsk"
"1","2024/09/09","ＪＲＥ　ＭＡＬＬ","-6817","JCBカード","交際費","その他交際費","","0","ZChfIhgy1quoabhEZvJhf5JAjz-06kSp1gs1uS8I6wQ"
"0","2024/09/09","振替 SBI証券","170","【け】住信SBIネット銀行","未分類","未分類","","1","2p8jMtnPdFLvOqW_78BFbRI9p3ZL8Kj3gbxaDnM3DvI"
"1","2024/09/08","ナガオ 耐熱 プラスチック ソフトフォークセット 5本 カラフル 食洗器対応 日本製 販売: Amazon.co.jp","-506","Amazon.co.jp","日用品","Amazon","","0","_e8QWQCm5al7WI2vwJdsU8IRS_La_xMS91hssDNOUGY"
"1","2024/09/08","ナガオ 耐熱 プラスチック ソフトスプーンセット 5本 カラフル 食洗器対応 日本製 販売: Amazon.co.jp","-506","Amazon.co.jp","日用品","Amazon","","0","M16iyLKi7kT0TkEYvN4EBka_w_uuNdSCX7bG96lXx0A"
"1","2024/09/08","ポイント","711","Amazon.co.jp","収入","一時所得","","0","X8cHtZGpFkiAa71k0iPDl_sQaGr_67ARxvdyEWBF2xI"
"1","2024/09/08","ケーキの切れない非行少年たち 6巻 (バンチコミックス)[Kindle 版] 宮口幸治, 鈴木マサカズ 販売: Amazon Services International LLC","-711","Amazon.co.jp","教養・教育","書籍","","0","XP6KHo52ufmPrdNC5XEbRo9kTQPLCCpqUKU3CtqsTXU"
"1","2024/09/08","物販","-210","【け】モバイルSuica (My JR-EAST ID)","食費","コンビニ","","0","7Y5WEvhl3d2mgckjkAgXLdPcKILGX2B42SfyaipfYrI"
"1","2024/09/08","オーケー　新座野火止店","-3121","JCBカード","食費","スーパー","","0","O-ccZvkJs5iDMgBCYEYfhHIi_886VoTY8rRV5Pwqpjw"
"0","2024/09/08","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-1012","JCBカード","日用品","その他日用品","","1","4iqK2gf5zqQBHxf4y-VT9g7BsFQNBzaz7Awi4yV99a0"
"1","2024/09/08","スターバックス　コーヒー　ジャパン","-3000","JCBカード","食費","外食","","0","Ic86xvHF2m7d4ML_jRJaUKUnA2qF8kq8CR3ivpLbkr4"
"1","2024/09/08","","-900","なし","食費","外食","","0","K7yyKT-JWuw83ILzGmet8_ptEm7W5gsfjAgF5WmOksM"
