"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2024/02/21","ヨドバシカメラ　さいたま新都心駅前店","-16233","JCBカード","特別な支出","家具・家電","","0","CPUBWA8ZJr4WtY-NKW6BbxTZx2zvqddEt2coM-AFTU4"
"0","2024/02/21","オ－ダ－家具ＧＮＡＳＨ","-690000","JCBカード","特別な支出","家具・家電","","0","WLRxpZg8w5J_UC6paA3ZIpDevwBkeI90lkrPRUyPfQ8"
"1","2024/02/20","セブンイレブン さいたま大栄橋西店","-300","メルペイ（残高払い）","食費","食料品","","0","_QnPD_xol6BrQ9tuDDfYdaIo8ggZJ1G8X3ag7LpwLjA"
"1","2024/02/20","物販","-120","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","3NNQXRBdZP99EAF90cpIY7iJFK2FZi8q1lckrH512Ko"
"1","2024/02/20","物販","-70","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","KXIVEYofwjuS3yqQ9TdZK4lNhUVTTD1TgeBUBjVzCOc"
"1","2024/02/20","物販","-560","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","dgWJcMfsXqDxRSoIWIsG3gE1BYqK9QrI7lJjQRWisOY"
"1","2024/02/20","物販","-180","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","gF0BXnrPhmdFJnoopobj3RYAKeAUO4mjEXWnhKphvEQ"
"0","2024/02/20","ＷＡＯＮチャージ","-5000","JCBカード","現金・カード","電子マネー","","1","xS5Mp4SA5lMuKXkGUJvaLhrsPq5W2LOao_-B3_DE-to"
"0","2024/02/20","AMAZON DOWNLOADS WWW.AMAZON.CO","-417","JCBカード","日用品","日用品","","1","yTF95hujfeng1-onwCqhYm2UNbLOyQzChKU--Fn-2tw"
"0","2024/02/20","AMAZON DOWNLOADS WWW.AMAZON.CO","-528","JCBカード","日用品","日用品","","1","612wPCTjZtxbu_-MuPE79h4BahrVLrcCIOAxqqZQ04o"
"0","2024/02/20","AMAZON DOWNLOADS WWW.AMAZON.CO","-528","JCBカード","日用品","日用品","","1","EDXfVQpwGEkmJQ7lXJTpkjfzIUQijnBKM0BSEkeZlko"
"1","2024/02/20","マツモトキヨシチェーン五反田東急スクエア","-767","JCBカード","食費","食費","","0","GRSKIS1DdhbeEiJ-WOaLg3YQgaqhSj_P4jORXtu8vhQ"
"1","2024/02/20","１４２３マツモトキヨシ恵比寿駅東口店","-885","JCBカード","日用品","ドラッグストア","","0","A4BAu_R-izpgtPd8cqQYilh2wQK4HmXELR0FVUWH6AE"
"1","2024/02/20","仙台卸町 支払","-2839","WAON","食費","食費","","0","oGTRQ3dX66HKzXkUt_USONtqrhhCu1J7Je746ESeZXg"
"0","2024/02/20","WAONアプリ チャージ クレジット","5000","WAON","未分類","未分類","","1","Va2tWi2pDJq-gufySsOxKj_Y334il3U09u4fV0gzMqo"
"1","2024/02/19","セブンイレブン さいたま大栄橋西店","-457","メルペイ（残高払い）","食費","食料品","","0","A6oQsuxR-tic7pss9YvJtJHKli-3wTLJEK0agXg4OoU"
"1","2024/02/19","物販","-93","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","fA3wFvA7IBxUMTKcwO9ic22PaemQmQd3R7C7nSx2AG0"
"1","2024/02/19","物販","-70","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","4bKgr0Z5pY7l8i3Nn65zntWjr3RoSu6fTv9dYWNxzCQ"
"1","2024/02/19","物販","-540","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","ayUoiDUMOiyloZMGcP_myjsQmMg4M4qg0FKZLotgg-8"
"1","2024/02/19","物販","-70","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","M2NirCMCvFgRgSU1f21um7OFBVfGsLldqTeS7zQ2qXg"
"1","2024/02/19","普通預金利息","2","※解約済【ま】三井住友銀行","収入","その他入金","","0","Wfcbx6JUsB70W2jPagWvqVpHcs-S-HbE1By70WjalUc"
"1","2024/02/19","ＪＲ東日本　えきねっと","-4940","JCBカード","交通費","会社立替え払い","","0","AcUYxE5P7oaPUy9moiIhsgY-2bHpmrU_VqWr-XpDQEk"
"1","2024/02/19","利息","4","【け】みずほ銀行","収入","その他入金","","0","3x_D0g_JrPphU2Vng3p8vXFj-TmV8TOHYUyvKxj0zHg"
"1","2024/02/18","セブンイレブン 仙台銀杏町店","-210","メルペイ（残高払い）","食費","食料品","","0","lR0_71cL00sxIBPbLTrKsNqRwKA_-6hImyk5IDyid6A"
"1","2024/02/18","ロージーローザ 大きめコットン 72枚入り 販売: アマゾンジャパン合同会社","-308","Amazon.co.jp","日用品","日用品","","0","V6eLBWfdkDy9U0a4PIjzB1eG1SCyWRPDpi5np3pFjOs"
"1","2024/02/18","ATM ローソン","-80000","【ま】住信SBIネット銀行","食費","食費","","0","lwH4j9retIPudzlpKJWSShZ4g8qp83kSmMznX8lmXRE"
"1","2024/02/18","利息","3","【ま】住信SBIネット銀行","収入","その他入金","","0","Tn7iwYg2jI_jRwxJXGGeb2q88Dd8WsWx03qGN8Sk1v0"
"1","2024/02/18","利息","3","【け】住信SBIネット銀行","収入","その他入金","","0","4CZWa0XD4PBGEP7Tb7cmBFTUiBfz4vg6hk-4BFrJiF8"
"1","2024/02/18","利息","2","【け】住信SBIネット銀行","収入","その他入金","","0","6cVsW1st8aTJCQTRCOZ0vnJ0BrpKz4-Jhr0cMwuRRqI"
"1","2024/02/18","ウジエスーパー小田原店","-1619","JCBカード","食費","食費","","0","pHrfzf3gRPNDzLAzEvNAhYBuykNkULp2F-Q5mkr0WtI"
"0","2024/02/18","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-308","JCBカード","日用品","日用品","","1","JUB_DNfzQjH8TCE1-O7W4voIfPMM7M59vDUvlgokLjE"
"1","2024/02/18","ＪＲ東日本　えきねっと","-5360","JCBカード","交通費","会社立替え払い","","0","84-1iFoWvaUwMhUauxoVXe10rhlsswsPUW7RRCbqL2E"
"1","2024/02/18","鐘崎　笹かま館","-1250","JCBカード","交際費","その他交際費","","0","vrKlr9tjax0kbWz1xR1Kbuir05-6IVr0KMONhZWuJjg"
"1","2024/02/18","物販","-98","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","NJadtFDDi_NOMf_jNXHTQFmDf1fw-MXm92gUvn0nFgw"
"1","2024/02/17","セブンイレブン 仙台卸町東4丁目店","-210","メルペイ（残高払い）","食費","食料品","","0","7n2zYxrN9TCM2WY76MtjeuHNbzQXBBMIxvcsS45CIrg"
"1","2024/02/17","乳歯ケースりんご【高級桐天然木使用】/抜けた年月日・お名前記入用アクリル板付 販売: ビーグラッドストア","-2424","Amazon.co.jp","日用品","日用品","","0","FOaUcRxtaC879xJv4wNArawdzCPXQB738q-7PKHEKcc"
"1","2024/02/17","ポイント","653","Amazon.co.jp","収入","一時所得","","0","oHLm2v9BrOSNr5uvQsoWAjWUd57KF6chyQb9y8gHL8c"
"1","2024/02/17","凪のお暇 11 (A.L.C. DX)[Kindle 版] コナリミサト 販売: Amazon Services International LLC","-653","Amazon.co.jp","教養・教育","書籍","","0","6mmJvdjnIWo_qtWnq-WHgMXqqf0zfckPa3L5scTgJ3E"
"1","2024/02/17","イオン東北","-3260","JCBカード","日用品","日用品","","0","cAlGBssjLe0e3zvPCNvmxzIvOj0oDIqchKzJUxobhSI"
"0","2024/02/17","ＷＡＯＮチャージ","-5000","JCBカード","現金・カード","電子マネー","","1","yE_Bm7ErRcEUjOpdXp-srhbRLIjgFOHouHut-NQdEkg"
"0","2024/02/17","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-2424","JCBカード","日用品","日用品","","1","LLG_mleVwXqwdSTZH349OHEFii9c__0auXfajg0tgRc"
"1","2024/02/17","イオン東北","-184","JCBカード","日用品","日用品","","0","np73VUVnJGj9oR__8iaSJg4OUFp66SRVjZ0PXUdWp3g"
"1","2024/02/17","イオン東北","-1975","JCBカード","日用品","日用品","","0","SbZVFXTZJOqd0pT3U2zrebbBZ0znTfwyNTqeXRza_0k"
"1","2024/02/17","イオン東北","-10703","JCBカード","日用品","日用品","","0","gkLHToytGIyy9E9ZgR76g42wLM-oXYn0pO-IsJzN130"
"1","2024/02/17","多賀城 支払","-2069","WAON","食費","食費","","0","uYhm28xVY-a9wzMV1i--ERusAwWYDAZrzYne93Bg6aE"
"1","2024/02/17","多賀城 支払","-721","WAON","食費","食費","","0","cDVpN5eevIziGGpAEmk_USOMyNkGH9nsTpKNtcqCmbk"
"0","2024/02/17","WAONアプリ チャージ クレジット","5000","WAON","未分類","未分類","","1","GunLKrW5r1ANa8lsc0X-rDqo_les9heGEIMjzc8ycqo"
"0","2024/02/17","WAONアプリ チャージ ポイント","142","WAON","未分類","未分類","","1","-8f2rRE5BjTexutdxhwqT_-9rjFZ1O3tZi19o48wexM"
"1","2024/02/17","りおのゲーム代","-100","なし","交際費","交際費","","0","dFKZ94kHTTRS6S21nQAb-3zcrtW-JNUxslgCj6GIutw"
"0","2024/02/16","クラボウケミカルワ－クス","-17600","JCBカード","住宅","住宅","","0","9IFgIs7bGMwzSvLi63lZisTzLSeUob6I5F6p8EgLTeQ"
"1","2024/02/16","東京電力　電気料金等　０６年０２月分","-152","JCBカード","住宅","水道光熱費","","0","jahDnAodFRXjhv5PoimrBYAv1n8PQFA_Tna2cWu0Z3I"
"1","2024/02/16","ユニクロ","-2570","JCBカード","日用品","衣類","","0","x9oc3dv3F8rzFz11sYtXM8k18xNMEMpr1T227fcOyO0"
"0","2024/02/16","Ｓｕｉｃａ〔携帯決済〕","-10000","JCBカード","日用品","日用品","","1","f6JcLPenfrLOdCH3yqt9Ee12Lx4UJY61DkxiLjgTHQA"
"0","2024/02/16","カード モバイル","10000","【け】モバイルSuica (My JR-EAST ID)","未分類","未分類","","1","X0eRCQqbv5mmlssCpoPSvYiKy6yKYR7Ip-NkRxkAtKM"
"1","2024/02/16","物販","-3800","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","5GKRQrXeKy6bFzJDXn9JPKRhWEZa6Xy6vHoBcdkFM5A"
"1","2024/02/16","物販","-831","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","60mTs4XEv9N35QF0THWZ_NAKKhS4NfJoYRA6m0Ojiu0"
"1","2024/02/16","ララガーデン長町","-702","JCBカード","日用品","日用品","","0","cEpli4c2QnH1tS1hLuNEKxjb2xnLUiLBhEW3AaDklHI"
"1","2024/02/16","","-1050","なし","食費","外食","","0","1RWUmU_N3UziqepLHZmGfNqdSGnD_nTNgr7Mv-xkoIQ"
"1","2024/02/16","鼻炎薬","-1500","なし","健康・医療","薬","","0","LY5Z8NdpuebXZLSP11HIEF0t5k5o8LV45CbuhyyrSpw"
"1","2024/02/15","物販","-168","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","3Vjpegb-830tMhcjmUhcpUJrZauSuQK7CV6sS-MWD5g"
"1","2024/02/15","物販","-430","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","5GxnIKePpe5c2dKECtBTZmHfTl0DkG0mGU4UlNkuxrc"
"1","2024/02/15","物販","-70","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","Oo3rTistsXM8OwYt-dBe7qaTzPfZoWc87CF_CGj5YyE"
"1","2024/02/15","","-890","なし","食費","外食","","0","hjLcNsel7Z8CSWCgTynIyr9SvIss2EWgZM_3taR9NFQ"
"1","2024/02/15","ジドウテアテ","100000","※解約済【け】77","収入","一時所得","","0","aGSQ-V3UuIfxC8YQoa4gGPNgwDsS42-o6uWQFoa-odE"
"1","2024/02/14","Amazonポイント","2690","Amazon.co.jp","収入","一時所得","","0","6wlSRg0V2p2_buFlLXuFMgnAy1Qkjr5OirGWGEYYZbI"
"1","2024/02/14","ビーワン 枠 フィルターセット 横206mm×縦302mm (枠2枚+フィルター10枚) 厚手 レンジフードフィルター 換気扇カバー 国産 安心・安全な難燃性(G20枠2) ビーワンショップ 販売: ビーワンショップ 商品についての質問は こちら","-4550","Amazon.co.jp","食費","食費","","0","-hBGoiYIb5lfYoKH7uwudbKZtsawhMBvJc1bsTp_9n0"
"1","2024/02/14","物販","-70","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","Y5vha1do9f1N5yUgx74-u2bVclK3FGmZe7q-UBqIdXs"
"1","2024/02/14","物販","-540","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","zeWGYAtfPAs7PH1duqG4-n5FubZ2hUa8QIJY8o0VvPw"
"1","2024/02/14","物販","-70","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","K8C5S-yBhVZARx5OhsXH8adkNsdWpc-8be69IXK36tg"
"1","2024/02/14","物販","-120","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","IuK1GQtTmw7xQEnqWMurznpkXOTbvbqQHUjlTutpqeo"
"0","2024/02/14","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-1860","JCBカード","日用品","日用品","","1","9sanUibJjwjKm0AaEbnXffQmvdbsCseLkOzDpGYwyDU"
"1","2024/02/13","物販","-70","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","2f8VH4ERT1AfxXjAv7XwP8ae_0cV31omKcLaZVa16eA"
"1","2024/02/13","物販","-430","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","3_0aJ_S05NgJUmekizv9tWcxFm3eY3V9P_4OviaqnqM"
"1","2024/02/13","物販","-295","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","JQkb7l-kIuR8YvURLFHfS6V3lp6UnJcuVsR_z1nBK5E"
"1","2024/02/13","物販","-120","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","sd1w_oOp2PoXBtxDdon7vDCG3IZcIXcgQAnfMME4zRs"
"0","2024/02/13","SBI証券投信積立サービス","-40000","【け】三井住友カードNL","未分類","未分類","","1","ljJWFsMCy64P81QlQCsiJilBikM1Tb-TQ2IsUNzon4E"
"1","2024/02/13","","-890","なし","食費","外食","","0","lo-A584EWu5-J4Tz-B0nYC7x59S0LBmGlI4jGYYrKaI"
"1","2024/02/13","ウジエスーパー小田原店","-1065","JCBカード","食費","食費","","0","aCxtHzPabXQttMmtgEq4ubBYhfgjOoJAkDHHhWjkjL8"
"0","2024/02/13","ミツイスミトモカ-ド (カ","-44654","【け】みずほ銀行","現金・カード","カード引き落とし","","1","AE6cutLAujnAL9B_uIaTxCwv8lJGIiL5f-VitykAze4"
"0","2024/02/13","JCB","-418819","※解約済【け】77","現金・カード","カード引き落とし","","1","XcuIZP_nzJvy0gcY5ExX_bQhNpIsC9Fa_4AUGhzQTMA"
"1","2024/02/13","トウコウヨウチエン","-7800","※解約済【け】77","住宅","サブスク","","0","RjNrvjJMYCHZ7grTaUUyYm1k3Rb1f3NI0vfhx0otiiI"
"1","2024/02/12","ファミリーマート榴岡五丁目","-747","メルペイ（残高払い）","食費","食料品","","0","2BSDaAWiFpiassyawN2rTe1tsSLsHhAYxWbnD6HnmEE"
"1","2024/02/12","物販","-93","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","BltzWZ5SmlxBZO_2j2vVtD2l3-FXadmjZLicOPqlj-U"
"1","2024/02/12","パンセ　福室本店","-2835","JCBカード","食費","外食","","0","YVwbeh87TG-fLV0PapmuU1j6j8wtbPfjgWfaQ-Gbv_I"
"0","2024/02/12","AMAZON DOWNLOADS WWW.AMAZON.CO","-550","JCBカード","日用品","日用品","","1","k26E-TliB1kge5jFlcIB1Ja7dAQHmbskZyOK84sKv0M"
"1","2024/02/12","ウジエスーパー小田原店","-2288","JCBカード","食費","食費","","0","l8qEgkZmhL0ywUqjNLHhJSgW980sG57KryHGl5zr6ak"
"1","2024/02/12","ＪＲ東日本　えきねっと","-5150","JCBカード","交通費","会社立替え払い","","0","YKpMnABRzEQUDuNg6VE6nt0X72Ogj2bzCqorsRsXMUI"
"1","2024/02/12","ＪＲ東日本　えきねっと","-5360","JCBカード","交通費","会社立替え払い","","0","yMzJhZTAMVLpTiKY5DXhy4oEhs5rim0MQMMuAim9WuY"
"1","2024/02/12","ＪＲ東日本　えきねっと","-7800","JCBカード","交通費","会社立替え払い","","0","Wf5CgeXWugTMXmBRgEKNQRB7NFAlioJCOJzfDo1ZVgM"
"1","2024/02/12","ＪＲ東日本　えきねっと","-7800","JCBカード","交通費","会社立替え払い","","0","6XLVJ1FHxuMxlJN6lgfWkg59i-ompCLU71XpQCA63YA"
"1","2024/02/12","ニトリ","-14859","JCBカード","特別な支出","家具・家電","","0","q7L4bcQl8WRi0Je3fIMWtWSHZJ9HCF9ZRYr6q8yTxjA"
"1","2024/02/12","セルヴィス苦竹ＳＳ〔ＳＳ　Ｐａｙ〕","-2240","JCBカード","自動車","ガソリン","","0","EVKaIRsy8fExPSQvjnpSGflIo-oqKVDwTkIXW2WXH_Y"
"0","2024/02/12","クラボウケミカルワークス 門柱専用表札 両面テープ&接着剤付き 表札シミュレーション ステンレス","-17600","楽天市場(my Rakuten)","住宅","住宅","","0","rDJ0qXMP3uDJskd7paNcmDbg9OsLcb-z0OOZN49Wt9w"
"1","2024/02/11","仙台パルコ","-2068","JCBカード","交際費","その他交際費","","0","GoKdqKDUBO7Tba4SCfM3isIDmLf0kgYh-FoU3iCN-Fg"
"1","2024/02/11","ｐｏｖｏご利用料金","-88","JCBカード","住宅","通信費","","0","MRD9HlVC2zItN6pe9biXoO3QfLsb0bwuhK0DqrqXJ90"
"1","2024/02/11","ｐｏｖｏご利用料金","-1574","JCBカード","住宅","通信費","","0","owndfHfPDxJ0jflFMb8y57bCBihm-zAdiKEKpqKfIDE"
"1","2024/02/11","三井のリパーク仙台駅東口第１３","-1200","JCBカード","自動車","駐車場","","0","2Ogza5OexBncag8l_nZ3E23C1G8rOrHTVpYkVIZjay4"
"1","2024/02/11","チロル仙台店","-4890","JCBカード","食費","外食","","0","MbFA8-wD6LGP1TsF7kP4y84F_vnbw06Zp4N_jfiGn8A"
"1","2024/02/10","シャボン玉 無添加 ボディソープ たっぷり泡 本体 570mL 手のひら洗いしやすい 販売: アマゾンジャパン合同会社","-1018","Amazon.co.jp","日用品","日用品","","0","elKZKgERLQYd4RCp4lnAaeMcZENP59ZFr9PltjGl0UQ"
"1","2024/02/10","【まとめ買い】シャボン玉 無添加ボディソープ たっぷり泡 つめかえ用 470ml【×4個】 販売: GARDENINA(ガーデニーナ)","-2962","Amazon.co.jp","日用品","日用品","","0","Rnntuhw-H9tp2srJm3rWSn5STo1IRe-i51HnjJYxAVU"
"1","2024/02/10","マクドナルドモバイルオ－ダ－","-2520","JCBカード","食費","外食","","0","PjnzlUKzoX0f6dA3dK_o--20g7FJOed2Xa0XKgzfBqw"
"1","2024/02/10","ユニクロ","-8950","JCBカード","日用品","衣類","","0","udjQi3VITUwptdj3m3wXAGP5oWOlronjeTvsq9-mT8M"
"0","2024/02/10","Ａｍａｚｏｎ　Ｍａｒｋｅｔ　Ｐｌａｃｅ","-3980","JCBカード","日用品","日用品","","1","_sJh2bI_P_XOevZuhUNmtuOJ_rDV5vHNsqNo5HX5FeE"
"1","2024/02/10","オリソク","5","※解約済【け】77","収入","その他入金","","0","Em1E1FKi_1lTmApUxeS_qsVXMhSVhGm-o5KOxzwwV8g"
"1","2024/02/09","アイリスオーヤマ 電気毛布 掛け敷き兼用 フランネル 洗える 188×130cm 切タイマー付き ダニ退治 ダブル セミダブル キャンプ 節電 省エネ スライド温度調整 掛け毛布 敷き毛布 防寒対策 暖房器具 ギフト ふわふわ ブランケット 丸洗い EHB-F1813-DT ダークブラウン [並行輸入品] 販売: アマゾンジャパン合同会社","-7143","Amazon.co.jp","日用品","日用品","","0","2jcRDoVwFsIrmYje1U8WtatFUX0a_qE7gA_aiYEwjCQ"
"1","2024/02/09","NとS(8) (デザートコミックス)[Kindle 版] 金田一蓮十郎 販売: 株式会社 講談社","-550","Amazon.co.jp","教養・教育","書籍","","0","ptoyqukeGyzWzycmBZwKvjstoe_728r7IynqeC1FHHU"
"1","2024/02/09","物販","-560","【け】モバイルSuica (My JR-EAST ID)","食費","食費","","0","ICvZq0etcHPlIkm0eJ211zRb6XQgbG0mCP569jfYzWU"
"0","2024/02/09","ＡＭＡＺＯＮ．ＣＯ．ＪＰ","-7143","JCBカード","日用品","日用品","","1","WE3sJLOq3E6FEvuqBHOww8FAQkiOwsJ19b2J46p91EM"
"1","2024/02/09","マクドナルドモバイルオーダーペイ","-840","JCBカード","食費","外食","","0","7Ex2iEyH5_siR49dFY8MuFYkv9IeON95kRhF_nnFeiU"
"1","2024/02/09","ＪＲ東日本　えきねっと","5360","JCBカード","収入","不明な入金","","0","iHEoJS0hqymtlNbuWt8dLRVKKcwYDexUIESnID2zhUU"
"1","2024/02/09","ＪＲ東日本　えきねっと","-5360","JCBカード","交通費","会社立替え払い","","0","6F2r13yV4v8fyjx2Fo_erERQ-UTxKr5dLgzY2OZp0tc"
"0","2024/02/09","振込*テイガクジドウニユウキン","20000","【け】住信SBIネット銀行","未分類","未分類","","1","uScT7meuxXo9p-fE3pbVG-ty58qtu80LjjEKlGfhzPo"
"1","2024/02/08","ダイソーダイエー大宮店","-220","メルペイ（残高払い）","食費","食料品","","0","2R7Y5TKP7jVLt1RfanMs7g9T-UPxh5VCngrlfVtMeVw"
"1","2024/02/08","ファミリーマート 朝霞膝折一丁目店","-293","メルペイ（残高払い）","食費","食料品","","0","ytevpM7wrByOPfjLVBAmmU_t3qf0JSE8dK1QedAGXuE"
"1","2024/02/08","ダイソー マルエツ朝霞店","-660","メルペイ（残高払い）","食費","食料品","","0","GzHoertqPwiZ4hw7urppUXsiz-zeoCHpoc9rZ_PbJVw"
"0","2024/02/08","ジュウタクローンユウシ","38000000","【け】auじぶん銀行","収入","一時所得","","0","lKycEvehMy7nYL66bdAhIZraKWSCTevruwxJ3vRpclI"
"0","2024/02/08","ジムテスウリョウ","-836000","【け】auじぶん銀行","住宅","住宅","","0","Jh0moWeMvHw8Op6osa-lIC9-zHBbL0pDRxuZ-cRc-l4"
"0","2024/02/08","振込 タクトホ-ム(カ","-33990000","【け】auじぶん銀行","住宅","住宅","","0","Wh5-hCOa-fAHl1Snokuots1Ifv9vajen-OyS57_64FY"
"0","2024/02/08","振込 シホウシヨシホウジンアイビ-","-353080","【け】auじぶん銀行","住宅","住宅","","0","QM-ygJoQbqQeSA3c5EDfeloC-5ALM4qkqu_TiEh7imA"
"0","2024/02/08","振込 メイセイホウムシホウシヨシホウジン","-133652","【け】auじぶん銀行","住宅","住宅","","0","_4U7Ran0-c8q8FISzhgro95WXWmElwbtRrFTBpuISFQ"
"1","2024/02/08","入 朝霞台 出 朝霞","-157","【け】モバイルSuica (My JR-EAST ID)","交通費","電車","","0","NJDZD6mJm-qD2se0X13f-HJ6eDIWYLsZMLf6z090klI"
"1","2024/02/08","入 朝霞 出 朝霞台","-157","【け】モバイルSuica (My JR-EAST ID)","交通費","電車","","0","I6VhwEGLTUo2ZklvZwMnfkzxDt2W2wxLWGd2oJhZLxY"
"0","2024/02/08","あさひアンテナ","-60000","JCBカード","住宅","住宅","","0","_hA8uBXaX3V4M0ZgOZ1v2Y0jivtgVg-zbGEKeIH0yUU"
"1","2024/02/08","Ａｍａｚｏｎプライム会費","-600","JCBカード","住宅","サブスク","","0","uy0Lx9Z7GUFDMZz_nNMKQfOwfRVr_rLvJ5oufP_r5xY"
"0","2024/02/08","振込*マツクホーム (カ","-696177","【け】住信SBIネット銀行","住宅","住宅","","0","p0VkmmIhF2H_-JSS-Z0DAc2sq7o0Cn2QFanF1R0nPdU"
"0","2024/02/08","振込*トチカオクチヨウサシホウジンハルト","-93500","【け】住信SBIネット銀行","住宅","住宅","","0","I__YGRIpx7HoI90ExtXdlav49eLDN8pgeF-XeKC7aaI"
"1","2024/02/08","","-890","なし","食費","外食","","0","3nOhk3mkG_cfuJySDGexsbQWHC5zUwSMhS-CDdO7Mjc"
"1","2024/02/07","セブンイレブン さいたま大栄橋西店","-267","メルペイ（残高払い）","食費","食料品","","0","8RM5Llkh_nNtwKUYtEuUFZFvzf_vhKg6jpi8_YcX9G8"
