"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2023/06/11","KAWAGUCHI(カワグチ) タグペタラベル グレー 10-008 (223円 * 2点) 販売: アマゾンジャパン合同会社","-446","Amazon.co.jp","日用品","日用品","","0","yb0HAueHzEjuDmtXYaRj6g"
"1","2023/06/11","[チャックルベビー] トランクス 女性用 レディース ショーツ パンツ 下着 一分丈 締めつけない 綿 Lサイズ U4206C-L-70 販売: 【ニシキ公式】 chuckle BABY","-1980","Amazon.co.jp","衣服・美容","衣服","","0","A72gLY_8A00OhyxX6UiQqw"
"1","2023/06/11","ポイント","99","Amazon.co.jp","収入","一時所得","","0","oqiSiU7zDng0CNRFQV3LRw"
"1","2023/06/11","金色のガッシュ!! 2【単話版】 Page 11[Kindle 版] 雷句誠 販売: Amazon Services International LLC","-99","Amazon.co.jp","趣味・娯楽","本","","0","_k5Zdwiqq076yBXbODmJxA"
"1","2023/06/11","ポイント","99","Amazon.co.jp","収入","一時所得","","0","rXQEFhVjQj6CXaUe9PCqwQ"
"1","2023/06/11","金色のガッシュ!! 2【単話版】 Page 12[Kindle 版] 雷句誠 販売: Amazon Services International LLC","-99","Amazon.co.jp","趣味・娯楽","本","","0","TX9UZ_82wULtZHAK8OHYgw"
"1","2023/06/11","ポイント","99","Amazon.co.jp","収入","一時所得","","0","9KoUwDcppLxffLLt4d58Ow"
"1","2023/06/11","金色のガッシュ!! 2【単話版】 Page 13[Kindle 版] 雷句誠 販売: Amazon Services International LLC","-99","Amazon.co.jp","趣味・娯楽","本","","0","EX7YSCra0gQKZdILsds2dA"
"1","2023/06/11","ポイント","502","Amazon.co.jp","収入","一時所得","","0","NsQ8pGGoO6yJQk7H_27AbQ"
"1","2023/06/11","ブラッククローバー 35 (ジャンプコミックスDIGITAL)[Kindle 版] 田畠裕基 販売: 株式会社集英社","-502","Amazon.co.jp","趣味・娯楽","本","","0","6Vs_RiI16jBff7cWJYCk3A"
"1","2023/06/11","ポイント","475","Amazon.co.jp","収入","一時所得","","0","Nj4wEryAUMxdsbzuQRmiTQ"
"1","2023/06/11","魔入りました!入間くん 31 (少年チャンピオン・コミックス)[Kindle 版] 西修 販売: Amazon Services International LLC","-475","Amazon.co.jp","趣味・娯楽","本","","0","PKtIkqvYTkrCK27w0Il9Dw"
"1","2023/06/11","ウジエスーパー小田原店","-1596","JCBカード","食費","食料品","","0","29eaGhoeHmgweYLCqZ3B5A"
"0","2023/06/11","Amazon Market Place","-1980","JCBカード","日用品","日用品","","1","8mlQCn57MSpJT-fo7OHWEA"
"0","2023/06/11","AMAZON.CO.JP","-446","JCBカード","教養・教育","書籍","","1","fLRUMujyWO0QCFeZKMdmcQ"
"1","2023/06/11","JR東日本 えきねっと","-10100","JCBカード","交通費","電車","","0","BMmVarErTFBK5_g2wf3FwA"
"1","2023/06/11","JR東日本 えきねっと","-10300","JCBカード","交通費","電車","","0","-VKLIE1KtAFjyvkqqPsWAg"
"1","2023/06/11","nanaco加盟店 支払","-4510","【ま】nanaco","食費","食料品","","0","vd0wBE2SQRkvOMLcDx6D6Q"
"1","2023/06/10","povoご利用料金","-902","JCBカード","通信費","携帯電話","","0","y-pvlq78kabqgceZRGvC_w"
"1","2023/06/10","出光興産SS","-2432","JCBカード","自動車","ガソリン","","0","PLabn1t7dzg568NiD_T66A"
"1","2023/06/10","からあげ専門店 侍 仙台宮城野店/Air","-1320","JCBカード","食費","外食","","0","L3imLUAkyxzRmDhNTkuWJg"
"1","2023/06/10","タイムズ駐車場","-1000","JCBカード","自動車","駐車場","","0","nw8niw15DWrAxB39NUoM0w"
"1","2023/06/10","ウジエスーパー小田原店","-996","JCBカード","食費","食料品","","0","mlNlIBsbdteVjqi3-jteSA"
"1","2023/06/10","セブン-イレブン多賀城町前店","-632","JCBカード","食費","食料品","","0","CCQ22JaOQsnwtW3XcQ7U0w"
"1","2023/06/09","物販","-570","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","ZALrhEv5U_tGf0ypkFjCTw"
"1","2023/06/09","物販","-117","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","fbeFfla6X3OdR33yiBEKCw"
"0","2023/06/09","振替 SBI証券","-40000","【ま】住信SBIネット銀行","未分類","未分類","","1","TlDB4LbZlM21GE7KD5vevQ"
"1","2023/06/09","ウジエスーパー小田原店","-3037","JCBカード","食費","食料品","","0","85vd3A_XBKBoAvKeXdvZGA"
"1","2023/06/09","セブン-イレブン仙台榴岡3丁目店","-932","JCBカード","食費","食料品","","0","1QCL3WZas8Zrf_zlg-o5Xg"
"1","2023/06/09","ATM セブン銀行","33000","【け】住信SBIネット銀行","収入","一時所得","","0","Zf_LEfGMLUqZGIbfqBiA5w"
"0","2023/06/09","振込*テイガクジドウニユウキン","20000","【け】住信SBIネット銀行","未分類","未分類","","1","o8hxpePMM1zanZmwHcyOSw"
"0","2023/06/08","WAONチャージ","-10000","JCBカード","現金・カード","電子マネー","","1","7LegHXBlSaHK93uCN5Sdgg"
"1","2023/06/08","フリカエ ペイペイ (S232306082055340A652)","-47117","【け】住信SBIネット銀行","交際費","飲み会","懇親会の立替払い","0","ptEBHtndYGlO-QGX--gKOA"
"1","2023/06/08","仙台幸町 支払","-4078","WAON","食費","食料品","","0","I824ZexxYlK19n6QYVch1A"
"1","2023/06/08","仙台幸町 支払","-770","WAON","食費","食料品","","0","HI4ilozkvjr-IZk_-thjJw"
"1","2023/06/08","仙台幸町 支払","-1921","WAON","食費","食料品","","0","CqEXpUMWVZquOFOlIIzjzQ"
"1","2023/06/08","セブン-イレブン鉄道博物館前店","-891","JCBカード","食費","食料品","","0","58p-YUsx_FHA_9GA_8bl3w"
"0","2023/06/08","WAONアプリ チャージ クレジット","10000","WAON","未分類","未分類","","1","Bm6bAM1XvtI__hDibcoqrA"
"1","2023/06/07","割引","403","Amazon.co.jp","収入","一時所得","","0","DjN14thlR717WOFpsIgYsQ"
"1","2023/06/07","【おしりふき 詰替用】グーン 肌にやさしいおしりふき タップリッチ 1680枚(70枚×24個) [ケース販売] 【Amazon.co.jp 販売: アマゾンジャパン合同会社","-2684","Amazon.co.jp","日用品","日用品","","0","Da1E4SIF3MK61uyitE7VGw"
"1","2023/06/07","【パンツ Mサイズ】マミーポコ パンツ ドラえもん オムツ(6~13kg)156枚(52枚×3) [ケース品]【Amazon.co.jp限定】 販売: アマゾンジャパン合同会社","-3071","Amazon.co.jp","日用品","日用品","","0","nxwb3_xm2FFoLMnF5u7Ygw"
"1","2023/06/07","APPLE.COM/BILL","-580","JCBカード","通信費","その他通信費","","0","u5T-RNKY9H2MlEZ5ZsibeQ"
"0","2023/06/07","AMAZON.CO.JP","-2281","JCBカード","教養・教育","書籍","","1","BIwgIkXRhg-azw015Cf0ow"
"0","2023/06/07","AMAZON.CO.JP","-3071","JCBカード","教養・教育","書籍","","1","ismmjoDQJP2zbk56kcEgfg"
"1","2023/06/07","セブン-イレブン鉄道博物館前店","-246","JCBカード","食費","食料品","","0","2nod_tXe_0je-_Z-NHf2Cw"
"1","2023/06/07","bookfan 2号店 楽天市場店 クーポン利用(【楽天市場アプリ限定ビンゴ!2023年5月】60円OFFクーポン_ビンゴ12回目)","60","楽天市場(my Rakuten)","未分類","未分類","","0","pXvaHYFQTAvM1BUIpHKeUw"
"1","2023/06/07","bookfan 2号店 楽天市場店 ポイント利用","2800","楽天市場(my Rakuten)","未分類","未分類","","0","ZNmUctEKQz8BTTUNbUUhhw"
"1","2023/06/07","bookfan 2号店 楽天市場店 1級建築士受験スーパー記憶術/原口秀昭【1000円以上送料無料】","-2860","楽天市場(my Rakuten)","食費","食料品","","0","gkY9kojeSwqEe-eofk2FvQ"
"1","2023/06/06","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","l9KQtUJpKXO18T_d3s4XQQ"
"1","2023/06/06","povoご利用料金","-330","JCBカード","通信費","携帯電話","","0","87cGmx2kdjUTkNJZKcDbFw"
"1","2023/06/06","ウジエスーパー小田原店","-1254","JCBカード","食費","食料品","","0","4xEN7xSinZcn_Mj_RVwJIg"
"0","2023/06/05","振込*ナガヤマ ケンタロウ","-6820","【け】住信SBIネット銀行","未分類","未分類","","1","afnQKG1pnCemIeeuXxyYXg"
"1","2023/06/05","ミヤギセイキヨウ","-29069","※解約済【け】77","食費","食料品","","0","a07sdKmoRlsbgG3KStHErA"
"1","2023/06/05","ゴヘンサイ","-46985","※解約済【け】77","住宅","ローン返済","","0","CCzNcZF7UJrofViF1u1aXg"
"1","2023/06/05","ウジエスーパー小田原店","-1063","JCBカード","食費","食料品","","0","cTnn74ULdIL8M4IdJ6tOGA"
"1","2023/06/05","セブン-イレブン鉄道博物館前店","-257","JCBカード","食費","食料品","","0","pip5P_cRuqxYq6m-i3OR3Q"
"1","2023/06/05","セブン-イレブン鉄道博物館前店","-712","JCBカード","食費","食料品","","0","LvhsSlS2OSqDsskME12aQQ"
"1","2023/06/05","宮城県川崎町〔JREモールふるさと納税〕","-263","JCBカード","日用品","日用品","","0","a4i0SG9dfX9BDQUFrAB9oQ"
"1","2023/06/05","子供靴イフミー専門店 松屋町 萬 クーポン利用(【楽天スーパーSALE期間中】200円クーポン☆!4,500円以上)","200","楽天市場(my Rakuten)","未分類","未分類","","0","C--6xkAY90_DautfqM6LnA"
"1","2023/06/05","子供靴イフミー専門店 松屋町 萬 ポイント利用","6554","楽天市場(my Rakuten)","未分類","未分類","","0","w3nV3oe38O4EsZF2sjdksw"
"1","2023/06/05","子供靴イフミー専門店 松屋町 萬 セール価格![ギフト無料] 20-2300 (11.5cm～13cm) ハーフサイズ 有 イフミー ライト IFME Light シューズ 子供靴 ベビー 2022年 春夏 新作 スニーカー マジックテープ 運動靴","-3464","楽天市場(my Rakuten)","交際費","プレゼント代","","0","O3a7x337rC587fS4Yfme8g"
"1","2023/06/05","子供靴イフミー専門店 松屋町 萬 スーパーセール対象![ギフト無料] 20-3312 (12cm～15cm) ベビー ウオータシューズ イフミー フルカバー IFME 子供靴 ハーフサイズ有 2023年 春夏 新作 スニーカー マジックテープ 運動靴 12cm 12.5cm 13cm 13.5cm 14cm 14.5cm 15cm 水 川 海 ブラック グリーン ブルー","-3290","楽天市場(my Rakuten)","交際費","プレゼント代","","0","Q9Cl45ZFlSnOYhCXMURzVw"
"0","2023/06/05","振込 ナガヤマ ケンタロウ","6820","※解約済【け】ゆうちょ銀行","収入","その他入金","","1","D3pj9kK4wxwcROAU4pxWCA"
"0","2023/06/05","SMBC(スミシンSBIネツ","-20000","【け】みずほ銀行","住宅","住宅","","1","CNAo-MEo-C3jBH1xrvmfpw"
"1","2023/06/04","CoCo壱番屋 JR大宮駅西口店","-1357","JCBカード","食費","外食","","0","U9cY9Eoqw4qEIqK6bEKzXg"
"0","2023/06/03","WAONチャージ","-10000","JCBカード","現金・カード","電子マネー","","1","GSYzFzXV0FHgI-ZC2hREig"
"1","2023/06/03","povoご利用料金","-330","JCBカード","通信費","携帯電話","","0","TulefF6xJuw9Gq4gryAT_Q"
"1","2023/06/03","仙台卸町 支払","-4990","WAON","食費","食料品","","0","j-AF32c4Bk6YsHSX-CreEg"
"1","2023/06/03","仙台卸町 支払","-3745","WAON","食費","食料品","","0","cm_nJFdLsQREAMdA6ouxDg"
"0","2023/06/03","WAONアプリ チャージ クレジット","10000","WAON","未分類","未分類","","1","-sorOKGsh-3YjMpCWzZBig"
"0","2023/06/03","WAONアプリ チャージ ポイント","169","WAON","未分類","未分類","","1","CitnJoNp8gT2RliDlWOmnw"
"1","2023/06/03","振込*カ)カワイアシスト","-12100","【け】住信SBIネット銀行","教養・教育","習いごと","","0","T0WhuLCJNnOSsQk8gVd0bQ"
"1","2023/06/02","物販","-486","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","dfRTYcypgQ50GNPcD7OCXw"
"1","2023/06/02","Kindle Unlimited 販売: Amazon Services International LLC","-980","Amazon.co.jp","教養・教育","書籍","","0","b60XzdEz5YeUGHG775Nz-w"
"0","2023/06/02","AMAZON DOWNLOADS WWW.AMAZON.CO","-980","JCBカード","教養・教育","書籍","","1","gNzPBu8tAw4r3iLLQ6mZ9w"
"0","2023/06/02","振込*テイガクジドウニユウキン","10000","【け】住信SBIネット銀行","未分類","未分類","","1","wFzMSDgCOd_Y1EIILvmyOA"
"1","2023/06/01","物販","-117","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","RrCSOelwJwJBLxpU2yJe9Q"
"1","2023/06/01","振込*サワイ エツコ","3000","【ま】住信SBIネット銀行","収入","事業・副業","","0","uaL8jqjfCBVC0FGxVv8Tqg"
"1","2023/06/01","マクドナルド市名坂店","-1830","JCBカード","食費","外食","","0","L9pw7UFvO3BC-YDC_Aeu8w"
"1","2023/06/01","SR猫柳本線ポケット","-330","JCBカード","日用品","日用品","","0","eyGg57TUZ9BqL4GMkxYCGA"
"1","2023/06/01","セブン-イレブンさいたま大栄橋西店","-1084","JCBカード","食費","食料品","","0","s2aTgDBSlfaCGJ0ZLZ0ZAA"
"1","2023/06/01","JR東日本 えきねっと","4950","JCBカード","収入","不明な入金","","0","1p8DDqAGti1AhUMpOVsqLg"
"1","2023/06/01","JR東日本 えきねっと","-4950","JCBカード","交通費","電車","","0","Pu2g3bBd2cirIl4oRHz7nw"
"1","2023/06/01","リベシティ","-3000","JCBカード","教養・教育","習いごと","","0","d0YXjueuTbrwgppd9NedBQ"
"1","2023/06/01","自払 学研教室月謝","-6820","※解約済【け】ゆうちょ銀行","教養・教育","習いごと","","0","S7omIKWUuc9ZsCjintcD5w"
"1","2023/05/31","物販","-500","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","1uqiBfTmhG5KhN4mrA9G2Q"
"1","2023/05/31","物販","-1970","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","AFgOJjXLV1K_q5UWPc8kng"
"1","2023/05/31","au 電話利用料","-3855","JCBカード","通信費","携帯電話","","0","QGJFRlnpKy9AMNNq0brKWA"
"1","2023/05/31","ローソン センダイオダワラ3チヨウメ","-694","JCBカード","食費","食料品","","0","OkQHxsSfjLTrg9WEozutCg"
"1","2023/05/31","LOHACO","-4263","JCBカード","日用品","日用品","","0","0iBhI0Edk-KtTHPI7Z4ZCQ"
"1","2023/05/31","ウジエスーパー小田原店","-1385","JCBカード","食費","食料品","","0","OmmcHJDCMbBUGVL1PmsPkw"
"1","2023/05/30","物販","-301","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","qcQPo8e9G-H_h8REtxErGA"
"1","2023/05/30","GOOGLE *YouTubePremi","-2280","JCBカード","通信費","情報サービス","","0","8Quvjk3WOm16zKhXfNuyhA"
"1","2023/05/30","セブン-イレブン 支払","-434","【け】nanaco","食費","食料品","","0","lcMQeYOccxgEZSmroL5IgQ"
"1","2023/05/29","物販","-414","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","xepQGv8UYRIn8542xTgY7A"
"1","2023/05/29","セブン-イレブン 支払","-138","【け】nanaco","食費","食料品","","0","XuSjxoyvFutNdfd3z13DzA"
"1","2023/05/29","nanaco加盟店 支払","-371","【ま】nanaco","食費","食料品","","0","7EUsrkxxSz6kDXfsYG3wKw"
"0","2023/05/29","ラクテンカ-ドサ-ビス","-150000","※解約済【け】楽天銀行","現金・カード","カード引き落とし","","1","LUN8YDpcSYQycUVoVwgJwg"
"0","2023/05/29","SMBC(スミシンSBIネツ","-10000","※解約済【け】77","住宅","住宅","","1","TDe7ogCE5z_ZMxwXtuSNtA"
"1","2023/05/29","MBS.エルコミユニテイ","-19525","※解約済【け】77","住宅","管理費・積立金","","0","5uWFFmn5LZH9hOozUpxL-Q"
"1","2023/05/28","物販","-310","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","1rVSoEKQHpEo06I_Gj2zfA"
"1","2023/05/28","WOLT TOKYO","-2810","JCBカード","食費","外食","","0","QIbHaXh8vVuJKX1jEL0ObQ"
"1","2023/05/28","ウジエスーパー小田原店","-2340","JCBカード","食費","食料品","","0","D7uDaay64L9sUM6jwvXoAQ"
"1","2023/05/27","APPLE.COM/BILL","-150","JCBカード","通信費","その他通信費","","0","_8UDpPXV_xq9jEGt6aOL0Q"
"1","2023/05/27","ローソン センダイオウギマチ5チヨウ","-329","JCBカード","食費","食料品","","0","RQeVynydEETLX57OV7jhMA"
"1","2023/05/27","APPLE.COM/BILL","-3000","JCBカード","通信費","その他通信費","","0","meFdNvmy-beF9Nuxt_tCfA"
"1","2023/05/27","APPLE.COM/BILL","-9000","JCBカード","通信費","その他通信費","","0","ztibRDkQSCoNCDTQUXPqSA"
"1","2023/05/27","APPLE.COM/BILL","-10000","JCBカード","特別な支出","家具・家電","","0","vhlOMw2VJXkqSXkw1qwzDA"
"1","2023/05/27","APPLE.COM/BILL","-10000","JCBカード","特別な支出","家具・家電","","0","e5ijp9UowyVtlKoqBFvQ0A"
"1","2023/05/27","多賀城 支払","-935","WAON","食費","食料品","","0","k35t1-6ldRsLpvljZ58Udw"
"1","2023/05/26","東北電力 05年05月分","-11922","JCBカード","住宅","水道光熱費","","0","mOBQ5Cd2C44lUn9mbHjonw"
"0","2023/05/26","ミツイスミトモカ-ド (カ","-29610","※解約済【け】三井住友銀行","現金・カード","カード引き落とし","","1","D3WEaxzpi2KrN-thL75eXg"
"1","2023/05/26","スターバックス コーヒー ジャパン","-2000","JCBカード","食費","外食","","0","xJBVcKPTz6GfYcP1YbXRfA"
"0","2023/05/26","カクテイキヨシユツカケキン","-10000","【け】みずほ銀行","未分類","未分類","","1","Hh_p-GUx9f2ZrSxPUDTOAw"
"1","2023/05/26","CIO 楽天市場店 クーポン利用(2点以上購入200円OFFクーポン!!)","200","楽天市場(my Rakuten)","未分類","未分類","","0","9YYv9tQh1LbEUunH_zp5gQ"
"1","2023/05/26","CIO 楽天市場店 ポイント利用","1400","楽天市場(my Rakuten)","未分類","未分類","","0","dj0wr4MUht9vuaLIfDpFJA"
"1","2023/05/26","CIO 楽天市場店 【アウトレット品 箱潰れ等】USB 扇風機 卓上 首振り ファン クリップ 風量調節 静音 バッテリー搭載 壁掛け対応 ミニ扇風機 USBファン","-800","楽天市場(my Rakuten)","衣服・美容","衣服","","0","8zTzc5bRYA1Vcyz7xs4ZOA"
"1","2023/05/26","CIO 楽天市場店 【アウトレット品 箱潰れ等】扇風機 ネックファン ネッククーラー ハンディファン 小型 おしゃれ 羽なし ポータブル 送風機 熱中症対策 CIO CIO-FAN-NC","-800","楽天市場(my Rakuten)","衣服・美容","衣服","","0","dMjUVop6GdtvT4oMj-_DeQ"
"1","2023/05/26","物販","-460","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","IAdKXcvKDzuuFNlrLBjbNQ"
"1","2023/05/26","ヨークベニマル
フォレオ東仙台 支払","-2930","【ま】nanaco","食費","食料品","","0","KL3fOBrDsJ9w-QSRbjVylQ"
"1","2023/05/26","カワイガツキ(SMFS","-6930","※解約済【け】77","教養・教育","習いごと","","0","U9Zs9GTfuGMlAguh71UFGg"
"1","2023/05/26","KAWARAYA楽天市場店 クーポン利用(お買い物マラソン 全商品2%オフクーポン)","33","楽天市場(my Rakuten)","未分類","未分類","","0","1pDT3oPTPphOYc1At2K_eA"
"1","2023/05/26","KAWARAYA楽天市場店 ポイント利用","1657","楽天市場(my Rakuten)","未分類","未分類","","0","Q8mPWRghNFpELAjzvqu4tw"
