"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2023/02/20","ダイソー","-220","なし","日用品","日用品","","0","XE2VyIz5iy4MPQLHpSMXsw"
"1","2023/02/19","利息","2","【ま】住信SBIネット銀行","収入","その他入金","","0","7-1G1g6VCGBrbLqPHvHEpg"
"1","2023/02/19","物販","-2807","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","cGoYrDC8uYI9ltEu5M6NbQ"
"1","2023/02/19","物販","-140","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","wOrsmC2WYNWo6VqGzEjelw"
"1","2023/02/19","ウジエスーパー小田原店","-2468","JCBカード","食費","食料品","","0","jitkoFoMpJxeWuK3A0_FWw"
"0","2023/02/19","nanacoモバイル マネー交換","25","【ま】nanaco","未分類","未分類","","1","G_dX64awlJ7jfQ8wyMH6Zw"
"1","2023/02/19","利息","3","【け】住信SBIネット銀行","収入","その他入金","","0","a5SJb7bWjsJLJWaymHd_LQ"
"0","2023/02/18","Amazon Market Place","-1155","JCBカード","日用品","日用品","","1","cPZLY4L1WuAwXbSt3HUR2w"
"0","2023/02/18","AMAZON.CO.JP","-179","JCBカード","教養・教育","書籍","","1","CcCljG4npFULNop5u0dIZA"
"1","2023/02/18","マクドナルドモバイルオ-ダ-","-2280","JCBカード","食費","外食","","0","Rkujdb6FcoRp7uFJ_ozp-A"
"1","2023/02/18","JR東日本 えきねっと","-10980","JCBカード","交通費","電車","","0","Ik6BZp0X8gnZTjG1KM9zsg"
"1","2023/02/18","ルフト ヘアスプレー ( ヘアアイロン前のベーススプレー ) 180g メンズ レディース サロン品質 無香料 販売: 株式会社Global Style Japan 商品についての質問は こちら","-1155","Amazon.co.jp","日用品","日用品","","0","ON5QCC5ac90L1T_BbBhYWA"
"1","2023/02/18","Amazonギフト券・Amazonショッピングカードの金額","15","Amazon.co.jp","収入","一時所得","","0","J1OyhYaxsfDzQKMR0k17ig"
"1","2023/02/18","aisen 貼りつく 洗面台クリーナー 2個入り BX811 販売: アマゾンジャパン合同会社","-194","Amazon.co.jp","日用品","日用品","","0","WsKxPf1Y5eoPVA7_pSK0CQ"
"1","2023/02/17","スターバックス コーヒー ジャパン","-3000","JCBカード","食費","外食","","0","sMgjp7ipsguYciLA12X3kQ"
"1","2023/02/17","povoご利用料金","-330","JCBカード","通信費","携帯電話","","0","5yEz5g_mHSQcxAoQUdIS_A"
"1","2023/02/17","コスモ石油","-2013","JCBカード","自動車","ガソリン","","0","EQgQf7Oq4f3MQ655jRDkBQ"
"1","2023/02/17","物販","-425","【け】モバイルSuica (My JR-EAST ID)","日用品","日用品","","0","x3Wuj4FWu4EVo7o8lISIkQ"
"1","2023/02/16","ヨークベニマル
フォレオ東仙台 支払","-1431","【ま】nanaco","食費","食料品","","0","hFlYrc4xgMuoiv9jpt5qrg"
"1","2023/02/16","nanaco加盟店 支払","-314","【ま】nanaco","食費","食料品","","0","QI7n-ud3UIzyHu8zWl831Q"
"1","2023/02/16","ウジエスーパー小田原店","-793","JCBカード","食費","食料品","","0","P9QxTvk6NEO68VL6g3chvw"
"1","2023/02/16","セブン-イレブンさいたま大栄橋西店","-136","JCBカード","食費","食料品","","0","Y65Y0BMtwqZp_p-v5y_hlA"
"1","2023/02/15","物販","-140","【け】モバイルSuica (My JR-EAST ID)","食費","食料品","","0","qOiA6ibnhwoUGvjMC7Me0Q"
"1","2023/02/15","","-1000","なし","食費","外食","","0","tURT_8jQDSkcZxSYmw4d2g"
"1","2023/02/15","セブン-イレブン 支払","-367","【け】nanaco","食費","食料品","","0","milXHCogeSwwFik1bpj3Rw"
"1","2023/02/15","ジドウテアテ","100000","※解約済【け】77","収入","一時所得","","0","V4h5NpsK7p6Cc_STk0a0Qg"
"1","2023/02/14","Amazonギフト券・Amazonショッピングカードの金額","84","Amazon.co.jp","収入","一時所得","","0","ifOiMVENo6wHrUXYnmanrw"
"1","2023/02/14","スケーター(Skater) 不織布子供マスク ディノサウルス 恐竜柄 145×90mm 三層構造 子供 女性用 増量 箱入り MSKP30_473326 30枚入り 販売: アマゾンジャパン合同会社","-517","Amazon.co.jp","日用品","日用品","","0","ASOgxXAEYEcaULOYq2XcuA"
"1","2023/02/14","シャボン玉 化粧石けんシャボン玉浴用 100g×3個入り 販売: アマゾンジャパン合同会社","-324","Amazon.co.jp","日用品","日用品","","0","R2fD_F5Os0IjPsrgY8nehw"
"1","2023/02/14","ヨークベニマル
フォレオ東仙台 支払","-2489","【ま】nanaco","食費","食料品","","0","90-tuZkGFxuyPdKWgwRaMA"
"0","2023/02/14","AMAZON.CO.JP","-757","JCBカード","教養・教育","書籍","","1","BMgIMkUhLz2krfp6woSbxA"
"1","2023/02/14","セブン-イレブンさいたま大栄橋西店","-366","JCBカード","食費","食料品","","0","VM8jNUn8D-7K7dTI-d02Yw"
"0","2023/02/13","SBI証券投信積立サービス","-33333","【け】三井住友カードNL","未分類","未分類","","1","LP0-plI1khwFkqacoO6iZw"
"1","2023/02/13","仙台卸町 支払","-660","WAON","食費","外食","","0","L4kKO1YfnI28QwHseYVggQ"
"1","2023/02/13","仙台卸町 支払","-2638","WAON","食費","食料品","","0","15LfdQqC0ErSCEOEjTYJ6Q"
"1","2023/02/13","LOHACO","-4145","JCBカード","日用品","日用品","","0","kVBCMIrgKzVNKkgR0YtVmA"
"1","2023/02/13","セブン-イレブン鉄道博物館前店","-246","JCBカード","食費","食料品","","0","NdMSlaiO8W2abFSvNEI2Qw"
"1","2023/02/13","JR東日本 えきねっと","-2470","JCBカード","交通費","電車","","0","o1YOroLxaZJ_8vfoj8wAWg"
"1","2023/02/13","メルペイ(メルカリ) ダイコウGMOPG","34975","【け】みずほ銀行","収入","一時所得","","0","CY0nWV1pUiIyRk2hPhPtlA"
"1","2023/02/12","物販","-90","【け】モバイルSuica (My JR-EAST ID)","食費","食料品","","0","O2gqBSJnz_zJ0VwSTShWtw"
"1","2023/02/12","マクドナルド仙台六丁の目店","-2070","JCBカード","食費","外食","","0","P_Y3Bj-GnLy4gLddG482yA"
"1","2023/02/12","カインズホーム","-4353","JCBカード","日用品","日用品","","0","3RqisNVIKAVHDW-GPdE4ow"
"1","2023/02/11","ご利用 フォレオせんだい宮の杜店","-2350","モスカード","食費","外食","","0","sItBeU-qbBYiQtxn6L3M5g"
"0","2023/02/11","ご入金 webチャージ","3000","モスカード","収入","その他入金","","1","ArIDnIu3d8SklNHn3EXY6Q"
"0","2023/02/11","nanacoモバイル チャージ","10000","【ま】nanaco","未分類","未分類","","1","2L7_YFpU9-gh2Hm_xaJeGQ"
"0","2023/02/11","nanacoモバイル マネー交換","25264","【ま】nanaco","未分類","未分類","","1","ksdpp2aMpvxsbF5umZdXKQ"
"1","2023/02/11","ヨークベニマル
フォレオ東仙台 支払","-1554","【ま】nanaco","食費","食料品","","0","x17ojgBywi5B04FRnOeAsA"
"1","2023/02/11","スターバックス コーヒー ジャパン","-3000","JCBカード","食費","外食","","0","LkA5lHcDeOELc6C95IHAoA"
"1","2023/02/11","nanaco加盟店 支払","-5863","【け】nanaco","食費","外食","","0","ukiR9TQ6maAXFQSpxI0geQ"
"0","2023/02/11","nanaco ApplePay チャージ","-10000","JCBカード","特別な支出","家具・家電","","1","JBH6_w2jPSxjrWHW1tQLhg"
"1","2023/02/11","モスバ-ガ-","-3000","JCBカード","食費","外食","","0","fkUzPnRBNvUrIW-vusXf1Q"
"1","2023/02/11","オリソク","4","※解約済【け】77","収入","その他入金","","0","cAxmOdd8f25jrt5jgFkXtg"
"0","2023/02/10","振込申請","-35175","メルペイ（残高払い）","未分類","未分類","","1","S5_rkTnIcwPEX3ku0lfFQBxxzbODjCDUmbVv91HP3vg"
"1","2023/02/10","割引","77","Amazon.co.jp","収入","一時所得","","0","_HYCVJd7WV18p4u3kHgKgA"
"1","2023/02/10","[Amazon限定ブランド] キッコーマン おいしい無調整豆乳SOYMILK DAYS 1000ml×6本 販売: アマゾンジャパン合同会社","-1546","Amazon.co.jp","食費","食料品","","0","lTbCm_9Y5g8Hyem9nfkF2Q"
"1","2023/02/10","割引","99","Amazon.co.jp","収入","一時所得","","0","HnR7-jItcUFM5ZsjJ5cFrA"
"1","2023/02/10","【医薬部外品】ミューズ ノータッチ 泡 ハンドソープ 詰め替え オリジナル (250ml 約250回分) 殺菌 消毒 専用自動ディスペンサー用 保湿成分配合 詰め替えボトル (495円 * 4点) 販売: アマゾンジャパン合同会社","-1980","Amazon.co.jp","日用品","日用品","","0","Bx9VEbJtD45LU1eQ-xRWzg"
"1","2023/02/10","物販","-570","【け】モバイルSuica (My JR-EAST ID)","食費","食料品","","0","3uxYDmbfdSdnlM9ZMN0mlA"
"1","2023/02/10","物販","-270","【け】モバイルSuica (My JR-EAST ID)","食費","食料品","","0","FnQdgYlESWSaDp6BH1HdPw"
"1","2023/02/10","","-1000","なし","食費","外食","","0","9czjKfMoTylNzYHNPaPBPw"
"0","2023/02/10","振込*テイガクジドウニユウキン","20000","【け】住信SBIネット銀行","未分類","未分類","","1","pxMK1pQgwsp5jh1epHgZcA"
"1","2023/02/10","povoご利用料金","-572","JCBカード","通信費","携帯電話","","0","RWF95fuqLLcZmGN5gbrgug"
"1","2023/02/10","povoご利用料金","-44","JCBカード","通信費","携帯電話","","0","Cr_W4KqYbkWKjBnkMv4e2Q"
"0","2023/02/10","ミツイスミトモカ-ド (カ","-33033","【け】みずほ銀行","現金・カード","カード引き落とし","","1","MFIfGFC5u3jmZWiX6PxUuw"
"0","2023/02/10","AMAZON.CO.JP","-1469","JCBカード","教養・教育","書籍","","1","8aFqPTAXCUTscaqasmrNTA"
"0","2023/02/10","AMAZON.CO.JP","-1881","JCBカード","教養・教育","書籍","","1","HaUXLSc1R5Me2e15gLuUkg"
"0","2023/02/10","JCB","-743930","※解約済【け】77","現金・カード","カード引き落とし","","1","FL0kS899G8E0eOJezbUekA"
"1","2023/02/10","トウコウヨウチエン","-5800","※解約済【け】77","教養・教育","その他教養・教育","","0","bso3M5o9hQft4-sT08_n8A"
"0","2023/02/09","振替 SBI証券","-32000","【ま】住信SBIネット銀行","未分類","未分類","","1","W_Jrn9nIxo8cYZnkjnyrnw"
"1","2023/02/09","APPLE.COM/BILL","-960","JCBカード","通信費","その他通信費","","0","W2gihQEypGewPKGFJy0z-A"
"1","2023/02/09","ウジエスーパー小田原店","-3201","JCBカード","食費","食料品","","0","gTCQC_fA6FCzwXaCw-J7ng"
"1","2023/02/08","からあげ専門店 侍 仙台宮城野店/Air","-900","JCBカード","食費","外食","","0","G4vP4EJENoSmldDilMRmiQ"
"1","2023/02/08","セブン-イレブンさいたま大栄橋西店","-219","JCBカード","食費","食料品","","0","Z4C7QGSxuN_uAHZyAWtzBg"
"1","2023/02/07","なぞなぞようちえん (あたまがよくなる!) 販売: アマゾンジャパン合同会社","-792","Amazon.co.jp","教養・教育","書籍","","0","42g5Cip9JCZirPn9Smtcpg"
"1","2023/02/07","かくれねこ 販売: アマゾンジャパン合同会社","-1540","Amazon.co.jp","教養・教育","書籍","","0","n-h9cvbUV54GcT7IKyZwSw"
"0","2023/02/07","振替 SBI証券","-33333","【け】住信SBIネット銀行","未分類","未分類","","1","yoGggHyrCiyMsdfnL3w4Zw"
"1","2023/02/07","APPLE.COM/BILL","-580","JCBカード","通信費","その他通信費","","0","HWC5DIFIgHPXOjV-pz_ESA"
"1","2023/02/07","ユニクロ","-4980","JCBカード","日用品","日用品","","0","UWs6E-vYWtfKRYHgj_E0vg"
"1","2023/02/07","コスモ石油","-2414","JCBカード","自動車","ガソリン","","0","etdaCK6Nt2AUwFfNQ3e47w"
"0","2023/02/07","AMAZON.CO.JP","-2332","JCBカード","教養・教育","書籍","","1","Pt8tAygr4lObyVTlc4MYdA"
"1","2023/02/06","振込*カ) ココナラ","11700","【け】住信SBIネット銀行","収入","事業・副業","","0","HI9lUwUdTF_ITIJ9HMAFig"
"0","2023/02/06","振込*ナガヤマ ケンタロウ","-6820","【け】住信SBIネット銀行","未分類","未分類","","1","9Z2aiClFcMIXst-OT7C9Pw"
"0","2023/02/06","振込 ナガヤマ ケンタロウ","6820","※解約済【け】ゆうちょ銀行","収入","その他入金","","1","szMFqwGeXkWYonHcxuvi-Q"
"0","2023/02/06","SMBC(スミシンSBIネツ","-20000","【け】みずほ銀行","住宅","住宅","","1","NvgSdM2z-0z9UjspG-5C5g"
"1","2023/02/06","ミヤギセイキヨウ","-20127","※解約済【け】77","食費","食料品","","0","bw-KTw1hLaEyFA7o2wjBFQ"
"1","2023/02/06","ゴヘンサイ","-46985","※解約済【け】77","住宅","ローン返済","","0","WYqa7qN6KLc863C3Ydqqkg"
"1","2023/02/05","割引","73","Amazon.co.jp","収入","一時所得","","0","IJxx1DsVyj2Ex94Q2lO61g"
"1","2023/02/05","お風呂 洗剤 ルックプラス バスタブクレンジング シトラス 800ml×3個+おまけ付き 販売: アマゾンジャパン合同会社","-734","Amazon.co.jp","日用品","日用品","","0","XCuplLDy5VcJWFJdtjVxIA"
"1","2023/02/05","シャボン玉石けんベビーソープ 泡タイプその他詰替え用 (709円 * 3点) 販売: アマゾンジャパン合同会社","-2127","Amazon.co.jp","日用品","日用品","","0","dpyLolYXuUjG7JNwWSINMw"
"1","2023/02/05","物販","-380","【け】モバイルSuica (My JR-EAST ID)","食費","食料品","","0","yATZKUnPnWc9PNCb7KrwlQ"
"1","2023/02/05","ウジエスーパー小田原店","-1354","JCBカード","食費","食料品","","0","2UQl1SHoniPlvd2T3R-C8Q"
"1","2023/02/05","ローソン センダイオダワラ3チヨウメ","-363","JCBカード","食費","食料品","","0","ZhQ2wa6DlIcKA42uOesUeA"
"0","2023/02/05","AMAZON.CO.JP","-661","JCBカード","教養・教育","書籍","","1","kwQuhyafK-sTGo52Jra3AQ"
"0","2023/02/05","AMAZON.CO.JP","-2127","JCBカード","教養・教育","書籍","","1","vY2REDwQjhSWOZNF_4GpWw"
"1","2023/02/04","ウジエスーパー小田原店","-4389","JCBカード","食費","食料品","","0","qQVC53nfrBM0v8JxbR6TRg"
"1","2023/02/03","CoCo壱番屋 JR大宮駅西口店","-1232","JCBカード","食費","外食","","0","5_cHxv0dt2y1OemJWzxQ8A"
"1","2023/02/02","Kindle Unlimited","-980","Amazon.co.jp","教養・教育","書籍","","0","Y7mRE1HOPG8EqZ-MBORQrw"
"1","2023/02/02","物販","-151","【け】モバイルSuica (My JR-EAST ID)","食費","食料品","","0","MlawA-Sbt_X_FN6QbD1qAw"
"0","2023/02/02","AMAZON DOWNLOADS WWW.AMAZON.CO","-980","JCBカード","教養・教育","書籍","","1","Yh_UaHiWVv-bbZxfCULunQ"
"1","2023/02/02","ユニクロ","-2190","JCBカード","日用品","日用品","","0","B1UMnK42Mi82-eqmBNAKeg"
"1","2023/02/02","ララガーデン長町","-653","JCBカード","食費","食料品","","0","hz5a0UjJ9gKvVp9LLseDEg"
"1","2023/02/02","ララガーデン長町","-4811","JCBカード","日用品","日用品","","0","kSe6KafjW37LIl5HU4A5KQ"
"1","2023/02/02","無印良品","-5870","JCBカード","日用品","日用品","","0","3qyeVtM4JLnk-QYOeUvsAQ"
"1","2023/02/02","セブン-イレブンさいたま大栄橋西店","-151","JCBカード","食費","食料品","","0","JDUNVUmWz2g3cbjjEpHhhg"
"0","2023/02/02","振込*テイガクジドウニユウキン","10000","【け】住信SBIネット銀行","未分類","未分類","","1","ciAjcqeMdyzrIzeto1ygPg"
"1","2023/02/01","日進駅 オートチャージ(リンク)","-10000","※解約済_【け】VIEW CARD(VIEW’s NET サービスID)","現金・カード","電子マネー","","0","it8NO7-xKoi6XnI2mR-6Fg"
"1","2023/02/01","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","s6w-9uO8ml0oyLNt5YkA3g"
"1","2023/02/01","ウジエスーパー小田原店","-1404","JCBカード","食費","食料品","","0","pFFNQ03_kZ1su4EpSO3iQQ"
"1","2023/02/01","リベラルア-ツ大学","-1500","JCBカード","教養・教育","その他教養・教育","","0","Uba66J5HtH7leKXYLCv4AA"
"1","2023/02/01","SR猫柳本線ポケット","-330","JCBカード","日用品","日用品","","0","5pBipH0y61gcLR9lDnZAuw"
"1","2023/02/01","リベラルア-ツ大学","-3003","JCBカード","教養・教育","その他教養・教育","","0","JXbKY-OYgUCXoXnH9o292g"
"1","2023/02/01","自払 学研教室月謝","-6820","※解約済【け】ゆうちょ銀行","教養・教育","習いごと","","0","uPrItrWks7D_XL8sJ42yeg"
"1","2023/01/31","HARIO(ハリオ)一膳屋 0.5~1合用 耐熱ガラス 中身が見える レンジで簡単調理 10分で炊ける おうちごはん ひとり用 XRCP-1 クリア 販売: アマゾンジャパン合同会社","-2213","Amazon.co.jp","日用品","日用品","","0","mIUDL8wa5LKq0ehWHG-APg"
"0","2023/01/31","カード モバイル","10000","【け】モバイルSuica (My JR-EAST ID)","未分類","未分類","","1","m88Gwe-0-6b1xC-ShcNTJw"
"1","2023/01/31","au 電話利用料","-6458","JCBカード","通信費","携帯電話","","0","MiPpHaOwg63LfFDF9MkvNg"
"1","2023/01/31","ウジエスーパー小田原店","-1122","JCBカード","食費","食料品","","0","u8tGaSgGlrPiUZWkYjvxpA"
"0","2023/01/31","Suica〔携帯決済〕","-10000","JCBカード","現金・カード","電子マネー","","1","S9DSpOa3AxS6vYBWRx-ppA"
"0","2023/01/31","AMAZON.CO.JP","-2213","JCBカード","教養・教育","書籍","","1","_y4MJ1IYqCkj7gTxJ6rjLA"
"1","2023/01/30","GOOGLE *YOUTUBEPREMIUM","-2280","JCBカード","通信費","情報サービス","","0","61N0b8xfA_A0cdvCKZVEyw"
"1","2023/01/30","マクドナルド市名坂店","-1740","JCBカード","食費","外食","","0","La_29jU4BVDqrCg-VnF_Gg"
"1","2023/01/29","ウジエスーパー小田原店","-1804","JCBカード","食費","食料品","","0","Y-Ieblu6Qhm-u3XCKLdEFw"
"1","2023/01/29","リベラルア-ツ大学","-132","JCBカード","教養・教育","その他教養・教育","","0","lPdFjXJPUmkUuDqc7p6ISw"
"1","2023/01/29","WOLT TOKYO","-4940","JCBカード","食費","外食","","0","cO7jPs-YRD11KPk-Nxg9Lw"
"1","2023/01/28","ウジエスーパー小田原店","-1293","JCBカード","食費","食料品","","0","N_PMZSLVT-SRNbzGaHN2nw"
"1","2023/01/27","物販","-1340","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","MVwk7G-j0H6N5Jm1SyHu8w"
"1","2023/01/27","花の道 倉敷花織店/Air","-3780","JCBカード","交際費","プレゼント代","","0","0aQcFdBCfQZBXsVuBBfumQ"
"1","2023/01/27","セブン-イレブンハートイン岡山駅新幹線改","-313","JCBカード","食費","食料品","","0","LS2HT6K6UeDO91FAv__Eqg"
"1","2023/01/27","セブン-イレブンおみやげ街道桃太郎店","-388","JCBカード","食費","食料品","","0","4OmuptrLgC3A9HZX5Twf0g"
"1","2023/01/27","セブン-イレブンおみやげ街道さんすて岡山","-2160","JCBカード","食費","食料品","","0","-C3ikbYGoacxzlEZPj0J-g"
"1","2023/01/27","スターバックス コーヒー ジャパン","-3000","JCBカード","食費","外食","","0","wF9TRtRhrkTfewRx_sniXQ"
"1","2023/01/27","スヌーピーショコラ 倉敷店","-5578","JCBカード","交際費","プレゼント代","","0","5hkNy5D_t6BsyWIhqb-p8g"
"0","2023/01/27","SMBC(スミシンSBIネツ","-10000","※解約済【け】77","住宅","住宅","","1","1TrkqP78vCG3gKP0KH-Q0Q"
"1","2023/01/27","MBS.エルコミユニテイ","-19525","※解約済【け】77","住宅","管理費・積立金","","0","jpbVcmaff0YyGaiq7s8L8w"
"1","2023/01/26","「匠」輪針-S 40cm<6号> 販売: アマゾンジャパン合同会社","-1127","Amazon.co.jp","日用品","日用品","","0","FgXvDJE7g3gHFFDrRED8Kg"
"1","2023/01/26","物販","-90","【け】モバイルSuica (My JR-EAST ID)","食費","食料品","","0","giJZgayPlWkNfToroj4Abg"
"1","2023/01/26","ATM セブン銀行","-4647","【け】住信SBIネット銀行","現金・カード","ATM引き出し","","0","p9J-KcPGVG8zRxKzhv7o9w"
"1","2023/01/26","povoご利用料金","-330","JCBカード","通信費","携帯電話","","0","cl7JkoXWPZhjQRBw7YBAVQ"
"0","2023/01/26","カクテイキヨシユツカケキン","-10000","【け】みずほ銀行","未分類","未分類","","1","3QpEnyp_l-PZzWShjfvciw"
"1","2023/01/26","ウジエスーパー小田原店","-1615","JCBカード","食費","食料品","","0","Xe6J20NwZQDaVOavmosfmA"
"1","2023/01/26","旅館くらしき","-2250","JCBカード","特別な支出","その他特別な支出","","0","gx3SCUeyqBJ_MEgvipIkoQ"
"0","2023/01/26","AMAZON.CO.JP","-1127","JCBカード","教養・教育","書籍","","1","O2QboKIooT48-NFtbTWMKw"
"1","2023/01/26","笑咲屋 花火/Air","-700","JCBカード","食費","外食","","0","xYcxTdL3g2SorD2HZR_cTA"
"1","2023/01/26","魚のとりやまさん","-17223","JCBカード","交際費","飲み会","","0","0T5Z53iTuSCzNPkMN_8j-A"
"1","2023/01/26","カワイガツキ(SMFS","-6930","※解約済【け】77","教養・教育","習いごと","","0","TetzWaQP6LYhn61x7S7HDQ"
"1","2023/01/25","物販","-333","【け】モバイルSuica (My JR-EAST ID)","食費","外食","","0","GwPjfn4_b7MjAODegsn9aw"
"1","2023/01/25","東北電力 05年01月分","-33102","JCBカード","水道・光熱費","電気代","","0","iWLyD93VKgOcYOZ1h5-3Mg"
"1","2023/01/25","ConoHa","-10192","JCBカード","通信費","情報サービス","","0","jrKRefTNX-obg-ntAE7PFg"
"1","2023/01/25","セブン-イレブン鉄道博物館前店","-263","JCBカード","食費","食料品","","0","TcYxORqZf9w6sKf4yAiN4w"
"1","2023/01/25","ヒガシニホンリヨカクテツドウ(カ) オオミヤ","310312","※解約済【け】77","収入","給与","","0","qUCLYypY1EDC-kjH6mVm3w"
"1","2023/01/25","コピー代","-10","なし","日用品","日用品","","0","MWmBwW0f7OKQV7ZWK26c_g"
