"計算対象","日付","内容","金額（円）","保有金融機関","大項目","中項目","メモ","振替","ID"
"1","2023/10/22","ウジエスーパー小田原店","-2340","JCBカード","食費","その他食費","","0","I7ixvOsQr34zI8bjJqiZBg"
"1","2023/10/22","JR東日本 えきねっと","-10460","JCBカード","交通費","会社立替え払い","","0","Agijx7inDgY5jLCwziIVpA"
"1","2023/10/22","JR東日本 えきねっと","-10460","JCBカード","交通費","会社立替え払い","","0","kWkmNeo_ypSGyATZoiQRmA"
"1","2023/10/21","バス等 仙市バス","-190","【け】モバイルSuica (My JR-EAST ID)","交通費","バス","","0","DVyXMR4NkYXeRv77xmECuA"
"1","2023/10/21","物販","-502","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","vYMWKyAivwvtv5ZukiCtlg"
"0","2023/10/21","カード モバイル","10000","【け】モバイルSuica (My JR-EAST ID)","未分類","未分類","","1","n4vrReBWz-5CeqAq92h9Kg"
"1","2023/10/21","物販","-1870","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","jn0i6pPj8fmb3VxdYC4JLg"
"1","2023/10/21","イオンモール","-950","JCBカード","日用品","日用品","","0","0dAF9p-1W1huZsO8IQl_rw"
"0","2023/10/21","Suica〔携帯決済〕","-10000","JCBカード","日用品","日用品","","1","f_4LrQ5dt7xAX7bLiZyPtw"
"1","2023/10/21","マクドナルドモバイルオーダーペイ","-1220","JCBカード","食費","外食","","0","CrnW1V23WtD5u3h98vSZ4g"
"1","2023/10/21","メザスタ","-600","なし","趣味・娯楽","映画・音楽・ゲーム","","0","Zc8MX8p1JeiFq91CFMwFZw"
"1","2023/10/20","物販","-100","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","-8VAaAIdlSUr1hJH7_k18w"
"1","2023/10/20","物販","-650","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","D4712gp_Nx5MWJwkuOs48w"
"1","2023/10/20","物販","-314","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","goNb-CdElka-Md9gwLWwFg"
"1","2023/10/20","物販","-1305","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","sc2KEa1QZv9Ia4JWIyAFKQ"
"1","2023/10/20","ユニクロ・GU・PLSTオンライン","-7760","JCBカード","衣服・美容","衣服","","0","RJO1RYKwj3wbMgZO5tgCpA"
"1","2023/10/20","スーパービッグ原町店","-552","JCBカード","食費","その他食費","","0","KXEKZPCB8dNnVALbeyoSlw"
"1","2023/10/20","","-1190","なし","食費","その他食費","","0","hD-hfwAuDLnqqYrbYAxDcg"
"1","2023/10/19","割引","4800","Amazon.co.jp","収入","一時所得","","0","TX_exHJ2zTYgTACLLLD06DshZfJmvGA3-ZqygK9QFqM"
"1","2023/10/19","GOKUMIN マットレス 2層高反発 三つ折 極厚10cm 凸凹加工 34D ベッドマット 敷布団 【180Nと250Nの2層構造と特殊加工の長持ちグランマットレス】 (シングル, プレミアムブラック) (15998円 * 3点) 販売: GOKUMIN【日本メーカ直営店】","-47994","Amazon.co.jp","特別な支出","家具・家電","","0","3m1vOmd3Q6OuehfBI_pq1K0hPjk21vFY8cuNlrtk4B8"
"1","2023/10/19","物販","-100","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","kweK6hhPk_WpwAdGkdNFrg"
"1","2023/10/19","物販","-550","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","CK9MU3P97ryW05mdd9gGkA"
"1","2023/10/19","物販","-138","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","yM7p0vy8ytZO63_hlcESpA"
"0","2023/10/19","Amazon Market Place","-43194","JCBカード","日用品","日用品","","1","KlwyNAw-xDQev0B0H1YZ_Q"
"1","2023/10/19","JR東日本 えきねっと","5350","JCBカード","収入","不明な入金","","0","Q-q-HrDeSlg8JsRvoRAfdg"
"1","2023/10/19","JR東日本 えきねっと","5150","JCBカード","収入","不明な入金","","0","Ei5NXOGT3RFpUVzXSTRZzA"
"1","2023/10/19","JR東日本 えきねっと","-5150","JCBカード","交通費","会社立替え払い","","0","3IBY2ped2IPkHlIOViwfwg"
"1","2023/10/19","JR東日本 えきねっと","-5150","JCBカード","交通費","会社立替え払い","","0","36DIf1IqSG2XoC1Ugh5ZTA"
"1","2023/10/19","JR東日本 えきねっと","-5360","JCBカード","交通費","会社立替え払い","","0","Nu1_tkE2Izn0t6QZPYHGDQ"
"0","2023/10/19","nanacoモバイル マネー交換","78","【ま】nanaco","未分類","未分類","","1","RQIAdrNjd7LNkFbRo6kTng"
"0","2023/10/19","nanacoモバイル マネー交換","125","【ま】nanaco","未分類","未分類","","1","i7_2c4wU5BMLeioDLD1_Zw"
"1","2023/10/19","ヨークベニマル
新田東 支払","-456","【ま】nanaco","食費","その他食費","","0","iJK40jYcnuVH6YgLAUPVYw"
"1","2023/10/19","","-900","なし","食費","その他食費","","0","fGgKbMQhOP7nnt6LN9WQIw"
"1","2023/10/18","【Toffy/トフィー】 ハンディチョッパーII K-HC6(ペールアクア) 新型 電源不要 手動 フードプロセッサー みじん切り チョッパー フードカッター ブレンダー おしゃれ かわいい カンタン K-HC6-PA 販売: Toffy store【TOFFY公式ショップ】","-1760","Amazon.co.jp","衣服・美容","衣服","","0","Xdv_BQf-S-3WMpb6FlmgtiAZI34TlTxoO5dLmmhmeO0"
"1","2023/10/18","ポケットモンスター ポケモンメザスタ メザスタボックス ブラックスペシャルバージョン 販売: 末吉亭 埼玉本店","-1500","Amazon.co.jp","趣味・娯楽","その他趣味・娯楽","","0","UPEp6w2bM4rbUBUDpnq_KUiKybHV1P8Pa6LX02AJHRs"
"1","2023/10/18","物販","-550","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","DxeEKlS3eUC_czXlCYpzpg"
"1","2023/10/18","物販","-100","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","Nlhj7Ulg9ULGaFg_2TUWSg"
"1","2023/10/18","物販","-214","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","crWI2IgqBGBkiDMLtK-uyA"
"1","2023/10/18","Makuake","-2480","JCBカード","交際費","その他交際費","","0","5AMOQHkDDNo6Fj5DxVO6oA"
"1","2023/10/18","ウジエスーパー小田原店","-771","JCBカード","食費","その他食費","","0","CwmUG47wx8RhmWoE3Z521Q"
"1","2023/10/18","AMZN DIGITAL AMAZON.JP.COM","-5850","JCBカード","教養・教育","書籍","","0","4ehgJeu3O5Fy6C96qX3vhg"
"0","2023/10/18","Amazon Market Place","-1500","JCBカード","日用品","日用品","","1","gC7aaSETTlamlbAOnQItGA"
"0","2023/10/18","Amazon Market Place","-1760","JCBカード","日用品","日用品","","1","qz1X7Q1SD2dF1taSY1CuyA"
"1","2023/10/18","nanaco加盟店 支払","-1990","【ま】nanaco","食費","その他食費","","0","03T5pk5PbY3r4GH0QoURiw"
"1","2023/10/17","シャボン玉 無添加ボディソープたっぷり泡 つめかえ用 470mL 手のひら洗いしやすい (658円 * 3点) 販売: アマゾンジャパン合同会社","-1974","Amazon.co.jp","日用品","日用品","","0","v9oTDPevMaEvAtu_jbXopEJCIZyRfxXlYretZzShsOs"
"1","2023/10/17","サンスター文具 できるんです! 王様戦隊キングオージャー 5225740A 販売: アマゾンジャパン合同会社","-631","Amazon.co.jp","日用品","日用品","","0","5unvB7KQO55Mzg9CVXOssfEd0VmkGYfuDMChKzG3fYM"
"1","2023/10/17","ぐる~んぐる~んさかなつり 191139 販売: アマゾンジャパン合同会社","-1408","Amazon.co.jp","趣味・娯楽","その他趣味・娯楽","","0","_0f9JXfk1s768V9UfUXua5scHjSN-49DeVbqiqdIcjc"
"1","2023/10/17","物販","-315","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","uqYYn22BIFZeoItAV1lafQ"
"1","2023/10/17","物販","-100","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","s-ZuPQKXcDSmhbi7I0-tqw"
"1","2023/10/17","物販","-120","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","p7G0xqFin8rByyMeML994Q"
"1","2023/10/17","フアミリ-マ-トセンダイイチヨウマチ","-795","JCBカード","食費","その他食費","","0","axCdP21fSnrUyOP86RrPvA"
"0","2023/10/17","Amazon Market Place","-4013","JCBカード","日用品","日用品","","1","Yu5wVG8jUKmkMG0se39DUw"
"1","2023/10/17","すき家 モバイルオーダー","-760","JCBカード","食費","外食","","0","zCZULAcn342UR__ZjA2L4A"
"1","2023/10/17","のびすく託児","-1800","なし","日用品","日用品","","0","nBx8PlVQTZ7aIPhzRyny3A"
"1","2023/10/16","セブンイレブン さいたま大栄橋西店","-462","メルペイ（残高払い）","食費","食料品","","0","hjwWPSI6psw6MbM7J2z5SGvVPDKnDlLpxCBIBzR9Sb8"
"1","2023/10/16","物販","-98","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","y2FKKZL9b2mgA779JrDRwA"
"1","2023/10/16","物販","-100","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","xyBJ-viVqyBmAubwzYjXDA"
"1","2023/10/15","セブンイレブン さいたま大栄橋西店","-291","メルペイ（残高払い）","食費","食料品","","0","cq11cOzPEkgkdqy71--HH6MN9QQ4swGUnKW_pBDqxLY"
"1","2023/10/15","スーパーマリオブラザーズ ワンダー|オンラインコード版 販売: Amazon.com Sales, Inc.","-5850","Amazon.co.jp","趣味・娯楽","その他趣味・娯楽","","0","ZeOikqXPqGQzKrr4rFBEcbNLjsdGh0Z1m4XIHzwlyeQ"
"1","2023/10/15","マクドナルドモバイルオ-ダ-","-2410","JCBカード","食費","外食","","0","bp8tJB6QPqVC_v1qwBQKsg"
"1","2023/10/15","タイムズ駐車場","-200","JCBカード","自動車","駐車場","","0","pQ2s16BgtOvwIKwLnEhTtg"
"1","2023/10/15","ヨドバシカメラ 仙台店","-1836","JCBカード","日用品","日用品","","0","zCmE7_I99kckZPU0XCUwoQ"
"1","2023/10/15","ヨドバシカメラ 仙台店","-6560","JCBカード","日用品","日用品","","0","TiZL1vkrnbZuz94WU9oeRw"
"1","2023/10/15","JR東日本 えきねっと","5150","JCBカード","収入","不明な入金","","0","cyg_EOCAYpst6GViahRrsA"
"1","2023/10/15","JR東日本 えきねっと","-5150","JCBカード","交通費","会社立替え払い","","0","bJcicqiWjP0FP5XS_qz7ZA"
"1","2023/10/14","セブンイレブン 仙台高砂1丁目店","-394","メルペイ（残高払い）","食費","食料品","","0","SKG6GpZyTpXRXSQzqNyN7zbqrvlEeYSMVzyUu2HmL1Q"
"1","2023/10/14","ポイント","1234","Amazon.co.jp","収入","一時所得","","0","8r0T1o_EL4LXIKKsMrT8YOF7swPq53ED2SGOih9mnU4"
"1","2023/10/14","説明がなくても伝わる 図解の教科書[Kindle 版] 桐山岳寛 販売: Amazon Services International LLC","-1584","Amazon.co.jp","趣味・娯楽","本","","0","mlv8MKD1FuEJNDfMwZ4cuC3op45BRT4oDvZ9KgR2mtg"
"1","2023/10/14","そうた散髪","-2200","なし","衣服・美容","美容院・理髪","","0","xGNC9ZSvVxy7igai5wtkIQ"
"0","2023/10/14","AMAZON DOWNLOADS WWW.AMAZON.CO","-350","JCBカード","日用品","日用品","","1","1nDgXoZgepB4kNyQw5jrvw"
"1","2023/10/14","仙台卸町 支払","-1300","WAON","食費","その他食費","","0","XjVqgb_swsh2Wz4aAtgouQ"
"1","2023/10/14","povoご利用料金","-990","JCBカード","住宅","通信費","","0","d29uaIc-vHlWDIzMT9nl2w"
"0","2023/10/14","WAONチャージ","-10000","JCBカード","現金・カード","電子マネー","","1","zpBLUR4wuKqcROAjvu2WIA"
"1","2023/10/14","イオン東北","-159","JCBカード","日用品","日用品","","0","-apS_epZdIs5S-sn7MxjLA"
"0","2023/10/14","WAONアプリ チャージ クレジット","10000","WAON","未分類","未分類","","1","Lw7Ebkrovb2vHpx_o5OZPw"
"0","2023/10/14","WAONアプリ チャージ ポイント","270","WAON","未分類","未分類","","1","RdApwpE3d3zYj9jkciER2Q"
"1","2023/10/13","物販","-490","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","IFQiwL9FQcI6savdEJ7ggA"
"1","2023/10/13","物販","-100","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","mZz-xvFPNlIxDeac-wtE1A"
"1","2023/10/13","物販","-257","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","j1QVL4eAgCj4PKHFb4shfA"
"0","2023/10/13","SBI証券投信積立サービス","-33333","【け】三井住友カードNL","未分類","未分類","","1","Ec_9ZPuw1FSx6KSL4ZYqMA"
"1","2023/10/13","イオン東北SM","-149","JCBカード","日用品","日用品","","0","ad_o9aN34yLBpo4DIUYCYA"
"1","2023/10/13","スターバックスコーヒー","-443","JCBカード","食費","外食","","0","PFnSHh2_fB1VHsIToz2WOw"
"1","2023/10/13","JR東日本 えきねっと","5360","JCBカード","収入","不明な入金","","0","oPbm4PAhwhlzG_4n2BdyDg"
"1","2023/10/13","JR東日本 えきねっと","-5360","JCBカード","交通費","会社立替え払い","","0","EvkFmReeTMqdy09sXoxi3w"
"1","2023/10/13","JREPASS BECKS","-2500","JCBカード","住宅","サブスク","","0","DgtiZZtLnmzBmub5d2tXmg"
"1","2023/10/13","ジドウテアテ","100000","※解約済【け】77","収入","一時所得","","0","JgXtAYYUWfFN9qHGHSLM_Q"
"1","2023/10/13","","-1700","なし","食費","その他食費","","0","kogy3thibjCzmjT4GQUV9g"
"1","2023/10/12","セブンイレブン さいたま大栄橋西店","-332","メルペイ（残高払い）","食費","食料品","","0","TYj3uM_4EmGQ5lUHNrosbgmgJlOVzrHkDlZqddk5maU"
"1","2023/10/12","物販","-520","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","rtqKloSZdxFgBtTq8QMlXA"
"1","2023/10/12","物販","-390","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","Y1967oAyT3iQowGzxTfuYQ"
"0","2023/10/12","振込*テイガクジドウニユウキン","20000","【け】住信SBIネット銀行","未分類","未分類","","1","tiwOtWMt98O6Dib53m5V1Q"
"1","2023/10/12","仙台卸町 支払","-6588","WAON","食費","その他食費","","0","Cyb3eBrp-fZfvYpV5hJjig"
"1","2023/10/12","千趣会 ベルメゾン","-7475","JCBカード","日用品","日用品","","0","M433stpXG2oe6PHwfP7exQ"
"1","2023/10/12","イオン東北","-3453","JCBカード","日用品","日用品","","0","DMrPWAhkDsg4ed-ZcpefQg"
"1","2023/10/12","イオン東北","-762","JCBカード","日用品","日用品","","0","_0SiGLnW4g-EjspK9obXMQ"
"1","2023/10/12","コスモ石油","-2399","JCBカード","自動車","ガソリン","","0","_sbfR9juCi7B-mMqDJn5Jg"
"1","2023/10/12","ウジエスーパー小田原店","-321","JCBカード","食費","その他食費","","0","baZwTc_F1KA5QB6AdyzyLA"
"1","2023/10/12","JR東日本 えきねっと","5150","JCBカード","収入","不明な入金","","0","FWKkUdCx-zOMxGLWGMHUqw"
"1","2023/10/12","JR東日本 えきねっと","5150","JCBカード","収入","不明な入金","","0","F6cYEoD2Y3EK28mbBALrlg"
"1","2023/10/12","JR東日本 えきねっと","-5150","JCBカード","交通費","会社立替え払い","","0","IoIiMdff25DXoXYjIZHqYQ"
"1","2023/10/12","JR東日本 えきねっと","-5150","JCBカード","交通費","会社立替え払い","","0","Nr7ecH3OHjuZA8RO9XgtZw"
"1","2023/10/12","JR東日本 えきねっと","-5150","JCBカード","交通費","会社立替え払い","","0","Z7cQFpE8m1kfnGIL7FpWzw"
"1","2023/10/12","JR東日本 えきねっと","-5360","JCBカード","交通費","会社立替え払い","","0","O98rKOj_-etvOvshiE5LKg"
"1","2023/10/11","セブンイレブン さいたま大栄橋西店","-509","メルペイ（残高払い）","食費","食料品","","0","Ftaqh47hsKVGiESM9nepflQHe44TU7geBMax1uunLKk"
"1","2023/10/11","物販","-390","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","DXyUrs-__J3AwR64d659Qw"
"1","2023/10/11","物販","-590","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","HK0lW8XdtmIXXwq9VO1_kw"
"1","2023/10/11","ローソン センダイイズミチユウオウ1","-257","JCBカード","食費","その他食費","","0","I822ddONflxxEXNVQpNUzg"
"1","2023/10/10","物販","-450","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","FqpEZHnpd9qrqLM01iphKQ"
"1","2023/10/10","物販","-149","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","VlDBRl1o-4qpCLGdgQqXHg"
"1","2023/10/10","povoご利用料金","-924","JCBカード","住宅","通信費","","0","1EVPNsSUGWAcThWtuA0knw"
"1","2023/10/10","仙台幸町 支払","-4974","WAON","食費","その他食費","","0","r1HMxnAfJTCSegoIi3Q2Gg"
"1","2023/10/10","仙台幸町 支払","-563","WAON","食費","その他食費","","0","-fzUuvrcdt9lDlLUHMhBjg"
"0","2023/10/10","振替 SBI証券","-32000","【ま】住信SBIネット銀行","未分類","未分類","","1","7euNWMuVddggttKTTNkytA"
"1","2023/10/10","飲み会","-3010","なし","交際費","飲み会","","0","GyL2HUuZCYuBHUBBFq5tuA"
"0","2023/10/10","JCB","-318406","※解約済【け】77","現金・カード","カード引き落とし","","1","8GajFe4zbvrlsf04ZcJF0g"
"1","2023/10/10","トウコウヨウチエン","-7800","※解約済【け】77","住宅","サブスク","","0","pyFP8xHOwKiBEpNUZ5qUMw"
"1","2023/10/09","iPhone 12 pro パシフィックブルー 256 GB au","53550","メルペイ（残高払い）","未分類","未分類","","0","wDFoeHAJL811lf-2RJqGpm64yJuSLdOlIu-nc0z9Xjw"
"1","2023/10/09","バス等 仙市バス","-190","【け】モバイルSuica (My JR-EAST ID)","交通費","バス","","0","HQedI4oj1kjYmXbcFkgY1g"
"1","2023/10/09","ローソン センダイオダワラ3チヨウメ","-459","JCBカード","食費","その他食費","","0","BJtpudVFj8y1-uGONAI3ew"
"1","2023/10/09","スターバックス コーヒー ジャパン","-2000","JCBカード","食費","外食","","0","qxYXPvd4QNmDM0DQNOo3LQ"
"1","2023/10/09","ウジエスーパー小田原店","-1703","JCBカード","食費","その他食費","","0","n2gV8qpzzrpUZEFn37kQUw"
"1","2023/10/09","APPLE.COM/BILL","-960","JCBカード","住宅","サブスク","","0","eIthhxGYmNZ_X1li0Brwsw"
"1","2023/10/08","割引","464","Amazon.co.jp","収入","一時所得","","0","w-UzITj0Fm9406DgEEkOBAPbDaKYl4GCsHy8tR-U9ZE"
"1","2023/10/08","【パンツ Lサイズ】 アンパンマン おむつ ネピア やさしいGENKI! パンツ (9~14kg)144枚(48枚×3) [ケース品] 販売: アマゾンジャパン合同会社","-3090","Amazon.co.jp","日用品","日用品","","0","Vcwnx9fnKZ9FTidzNmzG26qs6zzY2xhOaQsDsGinpLg"
"1","2023/10/08","平均4.2カ月で1万フォロワーを実現する プロ目線のインスタ運用法(Instagramマーケティング) 販売: アマゾンジャパン合同会社","-1738","Amazon.co.jp","趣味・娯楽","本","","0","eV9TOqW2l6EXQGXu1JXrj09lIIntQkI93XkLVjmdvnM"
"1","2023/10/08","Amazonプライム会費","-500","JCBカード","住宅","サブスク","","0","QuH0o817toZ1sWyQIXHNlQ"
"0","2023/10/08","AMAZON.CO.JP","-1738","JCBカード","日用品","日用品","","1","Sx4kir7_qnb5cdxbgvgO3Q"
"0","2023/10/08","AMAZON.CO.JP","-2626","JCBカード","日用品","日用品","","1","qLm7J8Eva29HJGmNfRelWA"
"1","2023/10/08","SA 仙台ルート45","-1650","JCBカード","交際費","その他交際費","","0","5PHksItW4SqWT0vGiG1BpQ"
"1","2023/10/08","ミティーク ワンダーランド","-3831","JCBカード","交際費","その他交際費","","0","HSmF86JJYp4spnT0jT6CUQ"
"1","2023/10/08","マクドナルドモバイルオ-ダ-","-2520","JCBカード","食費","その他食費","","0","qY-OZ5fI--qWvEDpCd3GFw"
"1","2023/10/07","沈黙のWebライティング ―Webマーケッター ボーンの激闘―〈SEOのためのライティング教本〉 販売: quickshop 横浜店","-2384","Amazon.co.jp","趣味・娯楽","本","","0","DtaEbG7OEHyQyY2JH-Ue9gWSuE_du5teqjnapAZZD-I"
"0","2023/10/07","Amazon Market Place","-2384","JCBカード","日用品","日用品","","1","FDVeyYWUW8Gf218HHxMkqQ"
"1","2023/10/07","ウジエスーパー小田原店","-4432","JCBカード","食費","その他食費","","0","Y_Q-WJ8ESqRGHe3nDIZpVw"
"1","2023/10/06","Amazonポイント","708","Amazon.co.jp","収入","一時所得","","0","4qQS57YpjibmJopfbX05pkEb4icqMV2LlPrZHwXkfZ4"
"1","2023/10/06","Simplism シンプリズム MagSafe対応スマホダブルリングスタンド TR-MS-DRS-BK MagRisata マグリスタ 販売: Trinity Premium Store","0","Amazon.co.jp","現金・カード","ATM引き出し","","0","9aYwDfE-iPPkxrWd9Nivd1AUufrfioxcHAAPbLzVMnI"
"1","2023/10/06","物販","-149","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","_LOZaMkENJp2tbIjrtt8JQ"
"1","2023/10/06","物販","-690","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","gNyTIcb7mmlZJo_LMSvgsw"
"1","2023/10/06","MIDORIエキナカ長野","-2380","JCBカード","交際費","その他交際費","","0","ndYN4yH3L0iuzsJERpCL0Q"
"1","2023/10/06","MIDORI長野店〔新館〕","-1300","JCBカード","交際費","その他交際費","","0","VlJZghS8NUgd8Friv7VGBw"
"1","2023/10/06","MIDORI長野店〔新館〕","-2505","JCBカード","交際費","その他交際費","","0","qmMKKpcBfvzDJHgWO9BDBA"
"0","2023/10/06","Amazon Market Place","-1772","JCBカード","日用品","日用品","","1","IvdvAjnbR9uMM2oUYAdsLw"
"1","2023/10/06","JR東日本 えきねっと","5560","JCBカード","収入","不明な入金","","0","m3AoMFo0OLkyIRV66--9ZQ"
"1","2023/10/06","JR東日本 えきねっと","5350","JCBカード","収入","不明な入金","","0","tOtM2i5DTXEMUDXQEKr3cA"
"1","2023/10/06","JR東日本 えきねっと","5350","JCBカード","収入","不明な入金","","0","3DLhIrBjxOjo22PR6tatsA"
"1","2023/10/06","JR東日本 えきねっと","-5350","JCBカード","交通費","会社立替え払い","","0","Kpxsk_EtYJ3nwB3VcDmtPw"
"1","2023/10/06","JR東日本 えきねっと","-5350","JCBカード","交通費","会社立替え払い","","0","jWqtL4M7vTgz_YQQ6-HQ2g"
"1","2023/10/06","JR東日本 えきねっと","-5350","JCBカード","交通費","会社立替え払い","","0","iY-twIamF0N7EJsDsRfOew"
"1","2023/10/06","JR東日本 えきねっと","-5350","JCBカード","交通費","会社立替え払い","","0","Q-VTk9PHNPrRbBZPrahw0w"
"1","2023/10/06","夕飯","-890","なし","食費","その他食費","","0","XcI56K68P4B9u0VjFXItfA"
"1","2023/10/05","割引","76","Amazon.co.jp","収入","一時所得","","0","q3decJN2OMTd9DTq9WeTCcRg30kkuV1vFA22KTzCfcQ"
"1","2023/10/05","【Amazon.co.jp限定】CCL 爽健美茶ラベルレス2LPET×8本 販売: アマゾンジャパン合同会社","-1515","Amazon.co.jp","食費","その他食費","","0","sj_DHU7AM--4DEAHLi4IZs_DJ-Hb4VkyE79t_8C8MMM"
"0","2023/10/05","カード モバイル","10000","【け】モバイルSuica (My JR-EAST ID)","未分類","未分類","","1","7vC6dsAOGWZVRPh_b214tg"
"1","2023/10/05","物販","-651","【け】モバイルSuica (My JR-EAST ID)","食費","その他食費","","0","oTq4meQSdrBhc6K9MF73Bw"
